"city", "lat", "lng", 
"Menomonie", "44.8893", "-91.9084", 
"Trenton", "42.1394", "-83.1929", 
"Rutland", "43.6091", "-72.9782", 
"Imperial", "32.8390", "-115.5719", 
"Orange", "30.1210", "-93.7616", 
"Otsego", "45.2660", "-93.6200", 
"Madison", "38.7581", "-85.3974", 
"St. Matthews", "38.2497", "-85.6383", 
"Alton", "26.2884", "-98.3098", 
"Cudahy", "42.9467", "-87.8641", 
"Round Lake", "42.3435", "-88.1058", 
"Oxon Hill", "38.7887", "-76.9733", 
"Manchester", "38.5830", "-90.5065", 
"Beeville", "28.4059", "-97.7494", 
"Cary", "42.2129", "-88.2493", 
"North Wilkesboro", "36.1728", "-81.1390", 
"North Aurora", "41.8083", "-88.3413", 
"Lithia Springs", "33.7810", "-84.6485", 
"Bon Air", "37.5187", "-77.5713", 
"Bensenville", "41.9593", "-87.9433", 
"Eastlake", "41.6581", "-81.4323", 
"Beaver Dam", "43.4690", "-88.8308", 
"Safety Harbor", "28.0080", "-82.6964", 
"Mattoon", "39.4775", "-88.3624", 
"Macomb", "40.4721", "-90.6816", 
"North Druid Hills", "33.8186", "-84.3254", 
"West Columbia", "33.9931", "-81.0932", 
"Fayetteville", "33.4500", "-84.4709", 
"Sunland Park", "31.8194", "-106.5943", 
"Estelle", "29.8447", "-90.1021", 
"Mountain House", "37.7740", "-121.5452", 
"San Carlos Park", "26.4765", "-81.8193", 
"Zachary", "30.6642", "-91.1634", 
"Kingsland", "30.8194", "-81.7217", 
"Marco Island", "25.9330", "-81.6993", 
"Huntington", "40.8815", "-85.5053", 
"Ingleside", "27.8700", "-97.2077", 
"Humacao", "18.1519", "-65.8204", 
"Wantagh", "40.6686", "-73.5104", 
"Lenoir", "35.9096", "-81.5247", 
"Concord", "38.5117", "-90.3574", 
"Easton", "38.7760", "-76.0702", 
"Burke Centre", "38.7903", "-77.2999", 
"Perry", "32.4719", "-83.7282", 
"Hannibal", "39.7097", "-91.3939", 
"Menasha", "44.2124", "-88.4272", 
"Oak Grove", "45.4156", "-122.6349", 
"Scarsdale", "40.9902", "-73.7773", 
"Brenham", "30.1585", "-96.3964", 
"Ocean Springs", "30.4082", "-88.7861", 
"Dallas", "44.9222", "-123.3131", 
"Woodcrest", "33.8789", "-117.3686", 
"White Settlement", "32.7554", "-97.4605", 
"Five Forks", "34.8069", "-82.2271", 
"Knightdale", "35.7918", "-78.4955", 
"Shenandoah", "40.8167", "-76.2004", 
"Ada", "34.7683", "-96.6689", 
"Crossville", "35.9527", "-85.0294", 
"Beltsville", "39.0394", "-76.9211", 
"Colonia", "40.5929", "-74.3151", 
"Moraga", "37.8439", "-122.1225", 
"Midway", "30.4138", "-87.0261", 
"Steubenville", "40.3653", "-80.6520", 
"Tavares", "28.7921", "-81.7353", 
"Belgrade", "45.7796", "-111.1751", 
"Takoma Park", "38.9810", "-77.0028", 
"Dover", "40.8859", "-74.5597", 
"Lackawanna", "42.8182", "-78.8326", 
"Melville", "40.7823", "-73.4088", 
"Wailuku", "20.8834", "-156.5059", 
"Buckhall", "38.7250", "-77.4472", 
"El Dorado", "33.2184", "-92.6640", 
"Valle Vista", "33.7436", "-116.8872", 
"Cedar Mill", "45.5355", "-122.8006", 
"Albert Lea", "43.6547", "-93.3642", 
"Madison", "40.7586", "-74.4170", 
"Maitland", "28.6295", "-81.3717", 
"Gretna", "29.9101", "-90.0515", 
"Greenfield", "36.3232", "-121.2451", 
"Hinsdale", "41.8005", "-87.9273", 
"Santa Fe Springs", "33.9330", "-118.0625", 
"Franklin Park", "41.9361", "-87.8794", 
"Bethpage", "40.7495", "-73.4856", 
"East Massapequa", "40.6743", "-73.4358", 
"Kirksville", "40.1986", "-92.5753", 
"Nipomo", "35.0323", "-120.4991", 
"Centerville", "40.9284", "-111.8849", 
"Butner", "36.1285", "-78.7502", 
"Salem", "40.9049", "-80.8491", 
"Tillmans Corner", "30.5818", "-88.2128", 
"Upper Grand Lagoon", "30.1690", "-85.7407", 
"Anoka", "45.2099", "-93.3893", 
"Pinewood", "25.8697", "-80.2174", 
"Laurel", "37.6375", "-77.5062", 
"Amesbury", "42.8530", "-70.9446", 
"Marion", "37.7173", "-88.9279", 
"Tallmadge", "41.1023", "-81.4216", 
"Kingstowne", "38.7625", "-77.1445", 
"Nanuet", "41.0957", "-74.0155", 
"Dumont", "40.9452", "-73.9923", 
"Maryland City", "39.1016", "-76.8051", 
"Shorewood", "41.5175", "-88.2149", 
"Vero Beach", "27.6463", "-80.3930", 
"Clemson", "34.6837", "-82.8124", 
"Country Walk", "25.6331", "-80.4353", 
"Spanish Lake", "38.7884", "-90.2078", 
"Lake Mary", "28.7592", "-81.3359", 
"Manassas Park", "38.7719", "-77.4450", 
"Woodmere", "40.6374", "-73.7219", 
"Lakeport", "39.0392", "-122.9218", 
"Knik-Fairview", "61.4964", "-149.6535", 
"Martinsburg", "39.4582", "-77.9776", 
"Tinton Falls", "40.2709", "-74.0948", 
"South Houston", "29.6611", "-95.2285", 
"Jenison", "42.9063", "-85.8269", 
"Redland", "39.1335", "-77.1465", 
"Burlington", "39.0223", "-84.7217", 
"Godfrey", "38.9577", "-90.2156", 
"Pendleton", "45.6756", "-118.8209", 
"Taylor", "30.5743", "-97.4234", 
"Pecan Grove", "29.6235", "-95.7331", 
"Nederland", "29.9707", "-94.0015", 
"Colonial Heights", "37.2650", "-77.3969", 
"Stafford", "29.6271", "-95.5653", 
"Willimantic", "41.7153", "-72.2173", 
"Ocean Acres", "39.7430", "-74.2804", 
"La Marque", "29.3690", "-94.9957", 
"Versailles", "38.0487", "-84.7259", 
"Morris", "41.3749", "-88.4305", 
"Lemont", "41.6695", "-87.9836", 
"Gainesville", "38.7931", "-77.6347", 
"Sayre", "41.9855", "-76.5207", 
"Portland", "27.8911", "-97.3284", 
"Lindenwold", "39.8172", "-74.9898", 
"Clive", "41.6147", "-93.7980", 
"Oneonta", "42.4551", "-75.0666", 
"Shippensburg", "40.0484", "-77.5227", 
"Pampa", "35.5479", "-100.9651", 
"McKinleyville", "40.9488", "-124.0857", 
"Ferndale", "39.1869", "-76.6330", 
"South Ogden", "41.1722", "-111.9577", 
"Albemarle", "35.3594", "-80.1915", 
"Coalinga", "36.1430", "-120.3262", 
"North Canton", "40.8742", "-81.3971", 
"La Vista", "41.1816", "-96.0666", 
"Ashwaubenon", "44.4796", "-88.0889", 
"Dickson", "36.0640", "-87.3668", 
"North Adams", "42.6844", "-73.1166", 
"Waxhaw", "34.9364", "-80.7438", 
"Massapequa Park", "40.6817", "-73.4496", 
"North Babylon", "40.7311", "-73.3251", 
"Wahiawa", "21.5005", "-158.0198", 
"Bastrop", "30.1118", "-97.3257", 
"Ammon", "43.4746", "-111.9569", 
"Yelm", "46.9398", "-122.6261", 
"Lansdale", "40.2417", "-75.2812", 
"Parole", "38.9861", "-76.5519", 
"Hybla Valley", "38.7485", "-77.0822", 
"Glenvar Heights", "25.7090", "-80.3156", 
"Palos Hills", "41.6986", "-87.8266", 
"Brownsville", "25.8216", "-80.2417", 
"Camano", "48.1865", "-122.4708", 
"Streator", "41.1244", "-88.8296", 
"Buffalo", "45.1796", "-93.8644", 
"Lincoln", "40.1508", "-89.3721", 
"Sylacauga", "33.1778", "-86.2606", 
"Oconomowoc", "43.0995", "-88.4950", 
"Fort Hunt", "38.7361", "-77.0589", 
"Phoenixville", "40.1358", "-75.5201", 
"East Cleveland", "41.5318", "-81.5795", 
"Mountain Home", "43.1324", "-115.6972", 
"Americus", "32.0736", "-84.2249", 
"Republic", "37.1452", "-93.4446", 
"Glassmanor", "38.8181", "-76.9836", 
"Lemay", "38.5325", "-90.2845", 
"Buda", "30.0856", "-97.8472", 
"Roosevelt", "40.6797", "-73.5837", 
"Cutlerville", "42.8405", "-85.6739", 
"Calverton", "39.0578", "-76.9488", 
"Gainesville", "33.6391", "-97.1488", 
"Southbridge", "42.0604", "-72.0338", 
"Myrtle Grove", "30.4158", "-87.3028", 
"Lake St. Louis", "38.7846", "-90.7886", 
"Seagoville", "32.6530", "-96.5455", 
"Crescent City", "41.7727", "-124.1902", 
"Live Oak", "36.9860", "-121.9804", 
"Picayune", "30.5322", "-89.6724", 
"Rosedale", "35.3887", "-119.2058", 
"North Myrtle Beach", "33.8230", "-78.7089", 
"Wayne", "42.2774", "-83.3877", 
"Bemidji", "47.4828", "-94.8796", 
"Goodlettsville", "36.3327", "-86.7029", 
"Ham Lake", "45.2545", "-93.2039", 
"Fairburn", "33.5496", "-84.5914", 
"Bristol", "36.6180", "-82.1606", 
"Lake Wales", "27.9195", "-81.5961", 
"Clayton", "38.6444", "-90.3302", 
"New Port Richey", "28.2468", "-82.7170", 
"Truckee", "39.3455", "-120.1848", 
"Lindsay", "36.2082", "-119.0897", 
"North Decatur", "33.8073", "-84.2889", 
"Cohoes", "42.7732", "-73.7077", 
"McComb", "31.2442", "-90.4717", 
"Highland Village", "33.0897", "-97.0615", 
"Glenmont", "39.0698", "-77.0467", 
"Bull Run", "38.7802", "-77.5204", 
"Athens", "35.4573", "-84.6045", 
"Auburndale", "28.0962", "-81.8011", 
"El Segundo", "33.9169", "-118.4021", 
"Mercedes", "26.1533", "-97.9129", 
"Bostonia", "32.8189", "-116.9479", 
"Artesia", "33.8676", "-118.0806", 
"Norcross", "33.9379", "-84.2065", 
"Yauco", "18.0344", "-66.8615", 
"Batavia", "42.9987", "-78.1802", 
"Morganton", "35.7408", "-81.7003", 
"Harrisburg", "35.3124", "-80.6486", 
"Murraysville", "34.2919", "-77.8429", 
"Donaldsonville", "30.0954", "-90.9926", 
"Solvang", "34.5936", "-120.1401", 
"Los Osos", "35.3068", "-120.8249", 
"Groveton", "38.7605", "-77.0980", 
"Washington", "40.7049", "-89.4346", 
"Live Oak", "29.5545", "-98.3404", 
"Lock Haven", "41.1365", "-77.4521", 
"Vienna", "38.8996", "-77.2597", 
"Country Club Hills", "41.5637", "-87.7250", 
"Streetsboro", "41.2396", "-81.3456", 
"Jasper", "38.3933", "-86.9402", 
"Eden", "36.5028", "-79.7412", 
"Pearl River", "41.0615", "-74.0047", 
"Douglas", "31.3602", "-109.5394", 
"Crowley", "32.5781", "-97.3585", 
"Highland Springs", "37.5516", "-77.3285", 
"Cinco Ranch", "29.7395", "-95.7607", 
"Wolf Trap", "38.9395", "-77.2842", 
"Chickasha", "35.0410", "-97.9472", 
"New Milford", "40.9337", "-74.0196", 
"Kings Park", "40.8887", "-73.2452", 
"Groveland", "28.6021", "-81.8204", 
"Ojus", "25.9563", "-80.1606", 
"East Riverdale", "38.9600", "-76.9108", 
"Mount Pleasant", "33.1613", "-94.9717", 
"River Falls", "44.8610", "-92.6248", 
"Four Corners", "44.9291", "-122.9731", 
"Hernando", "34.8500", "-89.9922", 
"Hillcrest Heights", "38.8373", "-76.9641", 
"Ripon", "37.7417", "-121.1310", 
"Monroe", "33.7990", "-83.7160", 
"Adelphi", "39.0017", "-76.9649", 
"Rio Linda", "38.6876", "-121.4418", 
"Bluffdale", "40.4744", "-111.9381", 
"Storrs", "41.8045", "-72.2552", 
"Hazel Park", "42.4619", "-83.0977", 
"Burley", "42.5379", "-113.7930", 
"Aurora", "41.3118", "-81.3450", 
"Donna", "26.1467", "-98.0559", 
"Stanford", "37.4252", "-122.1674", 
"Red Wing", "44.5816", "-92.6036", 
"Fallon", "39.4738", "-118.7780", 
"Fairview Heights", "38.5974", "-90.0053", 
"Celina", "33.3188", "-96.7865", 
"Gun Barrel City", "32.3277", "-96.1287", 
"Morton", "40.6136", "-89.4669", 
"Port Jervis", "41.3783", "-74.6909", 
"Red Hill", "33.7777", "-79.0111", 
"Kaukauna", "44.2776", "-88.2645", 
"Addison", "32.9590", "-96.8355", 
"Fort Thomas", "39.0802", "-84.4518", 
"Mebane", "36.0857", "-79.2763", 
"Mount Holly", "35.3136", "-81.0072", 
"Conyers", "33.6645", "-83.9966", 
"East San Gabriel", "34.1198", "-118.0807", 
"Centerton", "36.3567", "-94.2971", 
"Stuart", "27.1958", "-80.2438", 
"Sikeston", "36.8865", "-89.5870", 
"Sulphur Springs", "33.1421", "-95.6124", 
"Vincent", "34.0982", "-117.9238", 
"Boulder City", "35.8407", "-114.9257", 
"Centralia", "38.5223", "-89.1233", 
"Dixon", "41.8439", "-89.4794", 
"Troutdale", "45.5372", "-122.3955", 
"Mount Clemens", "42.5976", "-82.8820", 
"Fairview Park", "41.4419", "-81.8530", 
"Discovery Bay", "37.9071", "-121.6076", 
"Stallings", "35.1088", "-80.6597", 
"Cambridge", "45.5612", "-93.2283", 
"Frankfort", "40.2810", "-86.5213", 
"Westchester", "41.8492", "-87.8906", 
"Center Point", "33.6446", "-86.6851", 
"Canyon", "34.9877", "-101.9178", 
"West Haven", "41.2082", "-112.0540", 
"Washougal", "45.5822", "-122.3448", 
"Bridgeview", "41.7403", "-87.8067", 
"Troy", "38.9708", "-90.9715", 
"Cherryland", "37.6792", "-122.1038", 
"Lebanon", "40.0324", "-86.4551", 
"Griffith", "41.5279", "-87.4240", 
"Villa Rica", "33.7305", "-84.9170", 
"Alma", "43.3800", "-84.6556", 
"Fort Leonard Wood", "37.7562", "-92.1274", 
"Long Beach", "30.3608", "-89.1650", 
"Lady Lake", "28.9241", "-81.9299", 
"Aberdeen", "39.5146", "-76.1730", 
"Welby", "39.8403", "-104.9655", 
"Indianola", "41.3629", "-93.5652", 
"Washington", "35.5587", "-77.0545", 
"Phelan", "34.4398", "-117.5248", 
"Lakeway", "30.3547", "-97.9854", 
"Dyer", "41.4976", "-87.5090", 
"Archer Lodge", "35.6907", "-78.3749", 
"Niceville", "30.5291", "-86.4754", 
"Clearlake", "38.9590", "-122.6330", 
"Fillmore", "34.3989", "-118.9181", 
"Hood River", "45.7092", "-121.5258", 
"Bellevue", "44.4593", "-87.9554", 
"Spanish Springs", "39.6567", "-119.6695", 
"New Haven", "41.0675", "-85.0175", 
"New River", "33.8835", "-112.0858", 
"Sayville", "40.7478", "-73.0840", 
"Millbrook", "32.5028", "-86.3737", 
"Walnut Park", "33.9683", "-118.2220", 
"Carthage", "37.1503", "-94.3225", 
"Prospect Heights", "42.1039", "-87.9267", 
"King City", "36.2166", "-121.1330", 
"Opa-locka", "25.8997", "-80.2551", 
"Pataskala", "40.0110", "-82.7155", 
"Sunset", "25.7061", "-80.3530", 
"Grandville", "42.9003", "-85.7564", 
"Hibbing", "47.3981", "-92.9487", 
"Sarasota Springs", "27.3092", "-82.4788", 
"Laguna Woods", "33.6098", "-117.7299", 
"Hope Mills", "34.9690", "-78.9559", 
"Floral Park", "40.7226", "-73.7029", 
"Sierra Vista Southeast", "31.4525", "-110.2160", 
"White Center", "47.5086", "-122.3480", 
"Wilmington Island", "32.0036", "-80.9752", 
"Easthampton", "42.2652", "-72.6720", 
"Humble", "29.9921", "-95.2655", 
"Parkway", "38.4993", "-121.4520", 
"Payson", "34.2434", "-111.3195", 
"Port Washington", "40.8268", "-73.6764", 
"Circleville", "39.6063", "-82.9334", 
"East Rancho Dominguez", "33.8950", "-118.1956", 
"Fullerton", "40.6308", "-75.4834", 
"Sterling", "40.6206", "-103.1925", 
"South River", "40.4455", "-74.3784", 
"Powder Springs", "33.8659", "-84.6838", 
"Flowing Wells", "32.2937", "-111.0110", 
"Purcellville", "39.1378", "-77.7109", 
"Greenwood Village", "39.6152", "-104.9130", 
"Eggertsville", "42.9665", "-78.8065", 
"Farmingville", "40.8389", "-73.0401", 
"Andrews", "32.3208", "-102.5520", 
"Blytheville", "35.9321", "-89.9051", 
"Shively", "38.1970", "-85.8136", 
"North Arlington", "40.7875", "-74.1273", 
"Mitchell", "43.7296", "-98.0337", 
"McFarland", "35.6781", "-119.2414", 
"Graham", "36.0596", "-79.3892", 
"Palmetto Estates", "25.6211", "-80.3616", 
"Tanque Verde", "32.2687", "-110.7437", 
"Elkton", "39.6067", "-75.8208", 
"Parlier", "36.6087", "-119.5434", 
"Three Lakes", "25.6415", "-80.4000", 
"Fate", "32.9429", "-96.3858", 
"Riverdale", "33.5640", "-84.4103", 
"Fort Mohave", "35.0004", "-114.5748", 
"Chubbuck", "42.9261", "-112.4624", 
"West University Place", "29.7157", "-95.4321", 
"Newton", "41.6964", "-93.0402", 
"Miami", "36.8877", "-94.8718", 
"McMinnville", "35.6863", "-85.7812", 
"Longwood", "28.7014", "-81.3487", 
"Overland", "38.6966", "-90.3689", 
"Dunn", "35.3113", "-78.6129", 
"Houghton", "47.1119", "-88.5672", 
"Ladson", "33.0092", "-80.1078", 
"Blackfoot", "43.1940", "-112.3455", 
"Buford", "34.1185", "-83.9916", 
"Lake Geneva", "42.5824", "-88.4281", 
"Harrison", "39.2582", "-84.7868", 
"La Grande", "45.3243", "-118.0865", 
"East Highland Park", "37.5770", "-77.3865", 
"Glen Allen", "37.6660", "-77.4838", 
"Seven Oaks", "34.0474", "-81.1434", 
"Groves", "29.9457", "-93.9164", 
"Mastic", "40.8098", "-72.8479", 
"Hermitage", "41.2305", "-80.4414", 
"Cloverly", "39.1065", "-76.9993", 
"Talladega", "33.4329", "-86.0976", 
"Hartford", "43.3223", "-88.3782", 
"Holly Springs", "34.1685", "-84.4845", 
"Belvedere Park", "33.7488", "-84.2598", 
"Hayden", "47.7680", "-116.8039", 
"Middleburg Heights", "41.3695", "-81.8151", 
"La Palma", "33.8504", "-118.0406", 
"Mount Vernon", "38.3140", "-88.9174", 
"Avocado Heights", "34.0381", "-118.0026", 
"Pacific Grove", "36.6192", "-121.9255", 
"Asbury Park", "40.2226", "-74.0119", 
"Pulaski", "37.0528", "-80.7624", 
"Northview", "43.0427", "-85.6016", 
"Bellmore", "40.6569", "-73.5285", 
"Berkley", "42.4986", "-83.1853", 
"Washington", "40.7587", "-74.9825", 
"Westbury", "40.7599", "-73.5891", 
"Grosse Pointe Woods", "42.4366", "-82.8987", 
"Hueytown", "33.4237", "-87.0220", 
"La Grange", "41.8072", "-87.8741", 
"Aldine", "29.9122", "-95.3785", 
"Bradley", "41.1641", "-87.8452", 
"Southchase", "28.3793", "-81.3903", 
"Wilkinsburg", "40.4442", "-79.8733", 
"Kerman", "36.7249", "-120.0625", 
"Hugo", "45.1671", "-92.9588", 
"Fords", "40.5415", "-74.3124", 
"Damascus", "39.2737", "-77.2006", 
"South Farmingdale", "40.7175", "-73.4471", 
"Mineral Wells", "32.8169", "-98.0776", 
"Bay Village", "41.4851", "-81.9315", 
"Candelaria", "18.4043", "-66.2175", 
"Elk Plain", "47.0448", "-122.3671", 
"Weston", "44.8905", "-89.5487", 
"Hereford", "34.8232", "-102.4001", 
"Galion", "40.7385", "-82.7792", 
"College Park", "33.6363", "-84.4640", 
"Dentsville", "34.0754", "-80.9546", 
"Grovetown", "33.4504", "-82.2073", 
"Pleasanton", "28.9643", "-98.4957", 
"Great Bend", "38.3593", "-98.8016", 
"Gantt", "34.7837", "-82.4027", 
"Rossville", "39.3572", "-76.4767", 
"Englewood", "26.9603", "-82.3535", 
"West Park", "25.9840", "-80.1923", 
"Jamestown", "46.9063", "-98.6936", 
"North New Hyde Park", "40.7460", "-73.6876", 
"West Richland", "46.3115", "-119.3998", 
"Park City", "40.6505", "-111.5020", 
"Oldsmar", "28.0507", "-82.6698", 
"Washington Court House", "39.5383", "-83.4279", 
"Coto de Caza", "33.5961", "-117.5862", 
"Seaford", "40.6678", "-73.4922", 
"Kenmore", "42.9646", "-78.8713", 
"Depew", "42.9117", "-78.7044", 
"Susanville", "40.4205", "-120.6129", 
"Vandalia", "39.8790", "-84.1930", 
"Willow Grove", "40.1495", "-75.1178", 
"Ocean Pointe", "21.3145", "-158.0289", 
"Fort Carson", "38.7403", "-104.7840", 
"Beech Grove", "39.7157", "-86.0871", 
"Hewitt", "31.4520", "-97.1960", 
"Newport", "39.0855", "-84.4868", 
"Tehachapi", "35.1274", "-118.4749", 
"Astoria", "46.1856", "-123.8053", 
"Alamo", "37.8546", "-122.0130", 
"Taft", "35.1267", "-119.4242", 
"Ferndale", "48.8525", "-122.5893", 
"Livingston", "37.3875", "-120.7248", 
"Whitewater", "42.8372", "-88.7341", 
"Clarksdale", "34.1971", "-90.5729", 
"West Lealman", "27.8191", "-82.7385", 
"Franklin Park", "40.5903", "-80.0999", 
"Ramsey", "41.0595", "-74.1454", 
"New Freedom", "39.7353", "-76.6967", 
"Alpine", "32.8439", "-116.7585", 
"Great Falls", "39.0110", "-77.3013", 
"Yankton", "42.8901", "-97.3926", 
"London", "39.8936", "-83.4376", 
"New Cassel", "40.7600", "-73.5649", 
"Salem Lakes", "42.5366", "-88.1307", 
"Brooklyn Park", "39.2170", "-76.6174", 
"Hampton Bays", "40.8692", "-72.5227", 
"Jackson", "37.3792", "-89.6521", 
"Yazoo City", "32.8618", "-90.4067", 
"Mount Washington", "38.0430", "-85.5549", 
"Jacksonville", "31.9642", "-95.2617", 
"California", "38.2969", "-76.4949", 
"Grimes", "41.6776", "-93.7946", 
"Bellair-Meadowbrook Terrace", "30.1796", "-81.7375", 
"Lamont", "35.2651", "-118.9159", 
"Lebanon", "37.6717", "-92.6603", 
"Hot Springs Village", "34.6568", "-92.9644", 
"St. Simons", "31.1774", "-81.3857", 
"Campbellsville", "37.3446", "-85.3511", 
"Bedford", "38.8602", "-86.4895", 
"Nocatee", "30.0918", "-81.4097", 
"Tonawanda", "43.0105", "-78.8805", 
"Cambridge", "40.0221", "-81.5868", 
"Lemon Hill", "38.5172", "-121.4573", 
"Kemp Mill", "39.0412", "-77.0215", 
"Calera", "33.1249", "-86.7450", 
"Youngsville", "30.0964", "-91.9963", 
"Royse City", "32.9762", "-96.3175", 
"Azalea Park", "28.5473", "-81.2956", 
"Hartsville", "34.3676", "-80.0833", 
"Worthington", "40.0949", "-83.0210", 
"Las Vegas", "35.6011", "-105.2206", 
"Pierre", "44.3748", "-100.3205", 
"Southern Pines", "35.1927", "-79.4040", 
"Hershey", "40.2806", "-76.6458", 
"Berea", "34.8802", "-82.4653", 
"Saraland", "30.8478", "-88.1004", 
"El Dorado", "37.8209", "-96.8614", 
"Manor", "30.3562", "-97.5228", 
"Williamstown", "39.6874", "-74.9786", 
"Paradise Valley", "33.5434", "-111.9595", 
"Pewaukee", "43.0701", "-88.2411", 
"Falls Church", "38.8847", "-77.1751", 
"Gonzalez", "30.5822", "-87.2906", 
"Port Orchard", "47.5163", "-122.6610", 
"Forest City", "28.6619", "-81.4443", 
"Muscle Shoals", "34.7436", "-87.6344", 
"Jennings", "38.7230", "-90.2644", 
"Henderson", "32.1576", "-94.7960", 
"Connersville", "39.6581", "-85.1410", 
"Royal Kunia", "21.4053", "-158.0318", 
"Metuchen", "40.5424", "-74.3628", 
"Grain Valley", "39.0168", "-94.2085", 
"Mount Dora", "28.8143", "-81.6344", 
"Glasgow", "37.0047", "-85.9263", 
"Fraser", "42.5388", "-82.9496", 
"Ewa Beach", "21.3181", "-158.0073", 
"Sun Lakes", "33.2172", "-111.8695", 
"Corinth", "34.9474", "-88.5143", 
"Hartselle", "34.4391", "-86.9400", 
"Thonotosassa", "28.0465", "-82.2910", 
"Fostoria", "41.1601", "-83.4120", 
"Tenafly", "40.9175", "-73.9531", 
"Halawa", "21.3753", "-157.9185", 
"Chaparral", "32.0442", "-106.4061", 
"Scottsboro", "34.6438", "-86.0491", 
"Lockhart", "28.6271", "-81.4354", 
"Thibodaux", "29.7941", "-90.8163", 
"Washington", "38.5514", "-91.0151", 
"Bradley Gardens", "40.5711", "-74.6678", 
"Greenlawn", "40.8630", "-73.3642", 
"Robbinsdale", "45.0261", "-93.3332", 
"Clewiston", "26.7529", "-80.9399", 
"North Fair Oaks", "37.4754", "-122.2035", 
"Warren", "41.8433", "-79.1445", 
"Chippewa Falls", "44.9358", "-91.3902", 
"Ocean View", "38.5355", "-75.0984", 
"Glasgow", "39.6015", "-75.7474", 
"Bridgetown", "39.1551", "-84.6359", 
"Warrington", "30.3821", "-87.2944", 
"Cayey", "18.1150", "-66.1630", 
"Midlothian", "41.6254", "-87.7243", 
"Summerfield", "38.9042", "-76.8678", 
"Hollins", "37.3434", "-79.9535", 
"Mountain Home", "36.3348", "-92.3846", 
"Alexander City", "32.9242", "-85.9361", 
"Camden", "34.2565", "-80.6087", 
"Toppenish", "46.3806", "-120.3123", 
"Ozark", "31.4508", "-85.6473", 
"Douglas", "31.5065", "-82.8543", 
"North Auburn", "38.9306", "-121.0821", 
"Mill Valley", "37.9085", "-122.5421", 
"Tamaqua", "40.8033", "-75.9344", 
"Destin", "30.3950", "-86.4701", 
"Salida", "37.7145", "-121.0870", 
"Lewisville", "36.1030", "-80.4164", 
