co_X_train_ax1,co_X_train_ax2
0.20005786,0.21360332
0.20479734,0.21126248
0.1942112,0.22099839
0.20056996,0.20206603
0.20589666,0.2046798
0.19567236,0.21635252
0.20175704,0.21099773
0.20392658,0.21589847
0.19768666,0.2119278
0.21234657,0.21003196
0.203909,0.20457946
0.19755614,0.2055581
0.14190853,0.2029906
0.20519157,0.20829694
0.18622656,0.21718578
0.18862541,0.21447405
0.19182995,0.21132049
0.18006995,0.17546684
0.19345981,0.21857466
0.20128873,0.2043172
0.20312402,0.21294329
0.19489194,0.22174685
0.20720534,0.21755251
0.19451031,0.2091062
0.18855585,0.22093727
0.20144689,0.20125625
0.15899724,0.18565325
0.20184776,0.21732314
0.20468894,0.20472649
0.20707136,0.2055782
0.20315453,0.20824715
0.19598342,0.21840955
0.20076068,0.20934671
0.19895183,0.21535353
0.19393148,0.21873337
0.18083751,0.22289494
0.2015568,0.2079079
0.20268285,0.20832834
0.1891535,0.21911404
0.19468883,0.20135261
0.19166915,0.2138733
0.2030919,0.21563941
0.20773968,0.20488404
0.2047785,0.20446223
0.18972825,0.21333794
0.1957405,0.22139919
0.20363168,0.20864455
0.20773968,0.20488404
0.19827865,0.20535502
0.20252371,0.21846382
0.19641155,0.2200891
0.18610531,0.2079085
0.1967069,0.2165824
0.2050524,0.21748292
0.2000436,0.2158576
0.18954422,0.21840662
0.19673201,0.20861365
0.20246413,0.21276538
0.20747128,0.20378458
0.20750266,0.21587192
0.20710972,0.21725509
0.20881361,0.20340542
0.19090521,0.20991834
0.20174286,0.21882164
0.19175151,0.2099364
0.19740616,0.21449485
0.19856632,0.18917416
0.20468691,0.20640402
0.2027884,0.23378178
0.19433631,0.21934968
0.19281256,0.21433634
0.17178276,0.20975406
0.1933709,0.2136693
0.20409206,0.2062624
0.19999428,0.21160659
0.19864391,0.21646385
0.15168403,0.15353444
0.1967579,0.21337388
0.1975893,0.20057209
0.19414277,0.21574733
0.2017238,0.20523098
0.19988024,0.21377893
0.19977134,0.20944427
0.20480585,0.21218362
0.20352845,0.21460228
0.21872653,0.19762535
0.2002027,0.20825246
0.1982061,0.21376626
0.19867013,0.2192181
0.20407341,0.20330389
0.1920985,0.20708828
0.2041236,0.2139127
0.20712548,0.2188407
0.19940153,0.21603177
0.19991794,0.22066957
0.2048984,0.21487342
0.2034835,0.21186002
0.20882289,0.2132616
0.20990628,0.20929955
0.19699866,0.21967132
0.19651066,0.21958773
0.2048431,0.20791444
0.19862959,0.21608022
0.17878109,0.2156028
0.18899198,0.22601558
0.21192653,0.20106179
0.18776067,0.20827243
0.17170312,0.21675642
0.19715188,0.21656078
0.1866958,0.20633985
0.12580395,0.2300615
0.19136825,0.21928464
0.12325316,0.23169668
0.1945389,0.2201037
0.19025841,0.2163452
0.20415674,0.21129255
0.19254977,0.21907148
0.19905393,0.21473743
0.20169093,0.2085118
0.19626544,0.22150248
0.20014177,0.22224168
0.19195394,0.20962287
0.19646962,0.22259589
0.19953126,0.21214467
0.16692734,0.23256598
0.20420918,0.20761335
0.18376096,0.20166348
0.19773398,0.21149628
0.2020159,0.20755243
0.18344606,0.22284056
0.20423952,0.2147695
0.19206765,0.21913283
0.12580395,0.2300615
0.20427415,0.2059353
0.19771324,0.21507415
0.19764312,0.22199486
0.19380385,0.20130223
0.20111115,0.2178842
0.17130946,0.1980114
0.18951203,0.22015153
0.2022755,0.21601938
0.18981406,0.21555987
0.20089984,0.20131674
0.21349335,0.18749374
0.17083767,0.21172523
0.1846524,0.21970336
0.20378758,0.21516177
0.20268285,0.20832834
0.17485628,0.22347361
0.19511195,0.21674037
0.20130813,0.21545653
0.19101405,0.21075861
0.20402333,0.19934018
0.20605539,0.20754825
0.19343197,0.2075622
0.197364,0.2108281
0.19601838,0.20518243
0.20003,0.21545056
0.20089348,0.221946
0.1965755,0.2208106
0.18441954,0.21270582
0.1903528,0.20703642
0.20011796,0.21042451
0.1948775,0.21151976
0.17181478,0.220707
0.20384152,0.20630684
0.19918136,0.21775547
0.20148337,0.20784386
0.18754712,0.2226111
0.19983473,0.20889078
0.20039299,0.21907106
0.18069318,0.21839291
0.2229933,0.20568912
0.17873447,0.213169
0.1977199,0.21824515
0.20854385,0.20809314
0.19304827,0.22428882
0.20343046,0.21576312
0.20500168,0.21472599
0.19724703,0.21306841
0.20166077,0.21343674
0.17697029,0.21954161
0.18344606,0.22284056
0.2000499,0.21378702
0.20140871,0.21052071
0.20307337,0.20698968
0.19466716,0.21475525
0.18492047,0.21299955
0.20556298,0.21633935
0.19529834,0.21731949
0.19913019,0.20354673
0.2050095,0.20388746
0.19363284,0.1985642
0.19880041,0.21473046
0.19832022,0.20912279
0.18534933,0.21769834
0.19425327,0.21612966
0.19097094,0.20617528
0.20576538,0.20424353
0.1835335,0.20213106
0.1968761,0.20041794
0.21192653,0.20106179
0.20407341,0.20330389
0.19430321,0.21822833
0.19039206,0.2122867
0.20264333,0.20592363
0.19615614,0.21907711
0.20329538,0.2140725
0.20258799,0.2054068
0.2075171,0.2201602
0.1797881,0.18587312
0.19565465,0.22179638
0.20322908,0.20671837
0.19116744,0.17245086
0.20387079,0.21234028
0.1899415,0.21843915
0.20093074,0.21687767
0.19670561,0.21225898
0.18069385,0.2116996
0.1960622,0.21570799
0.20904984,0.20696346
0.19193418,0.21248884
0.20046544,0.22164121
0.19370434,0.22406149
0.20046492,0.21774565
0.20473607,0.2103205
0.20125273,0.20723179
0.20564811,0.21419309
0.20328587,0.21478494
0.1945526,0.21984462
0.19999216,0.21798024
0.19523846,0.21920414
0.19454585,0.21433553
0.186249,0.2142607
0.19991058,0.21746194
0.18889268,0.21798433
0.20614755,0.21015474
0.20383953,0.20972113
0.20020255,0.21825702
0.19844003,0.2123012
0.19453819,0.2239205
0.20050435,0.2067139
0.20643191,0.20995986
0.2023781,0.21629573
0.2074297,0.2084804
0.19259079,0.22205944
0.20158145,0.20692071
0.20150779,0.21565194
0.1998764,0.2073335
0.20890307,0.21257633
0.2388801,0.20444608
0.19945186,0.2115237
0.20851356,0.2097076
0.17530257,0.22397579
0.18509856,0.21639083
0.20462264,0.21201952
0.20068748,0.21682298
0.20316772,0.2144235
0.2034435,0.20877254
0.19990933,0.22264203
0.20118238,0.20293748
0.19097048,0.2195958
0.20085919,0.21628883
0.19474328,0.21258302
0.19835758,0.22015843
0.19813995,0.22294563
0.20386174,0.2079742
0.20200947,0.2148544
0.19604987,0.19647281
0.20058714,0.21677925
0.1759454,0.18684854
0.198044,0.21868065
0.19586319,0.21672063
0.2033889,0.19821247
0.20196187,0.21685831
0.203248,0.19996572
0.19993731,0.21537973
0.2085357,0.20917079
0.19977768,0.21842219
0.1960221,0.21210553
0.19398935,0.20982867
0.19175151,0.2099364
0.19827801,0.21055348
0.19393495,0.2119864
0.19919941,0.2151121
0.19651872,0.21713276
0.18845524,0.21889018
0.19641255,0.19081058
0.19082786,0.21328075
0.20441228,0.21110493
0.18631482,0.21997166
0.2019534,0.2072613
0.20286608,0.18191764
0.20044279,0.21729611
0.19879493,0.21925071
0.19166915,0.2138733
0.19107994,0.21842393
0.20066643,0.20033042
0.20347685,0.21473981
0.20289327,0.21470776
0.20528471,0.21818806
0.21240348,0.20402612
0.19230483,0.21990606
0.19492847,0.22109936
0.1972454,0.21601656
0.20476943,0.21292746
0.20155174,0.20942356
0.19755587,0.2114642
0.20970136,0.20801081
0.19809386,0.21352625
0.20200479,0.20135461
0.2033626,0.20033905
0.20575956,0.21167716
0.1951872,0.21002953
0.20054202,0.21687748
0.20077628,0.1961951
0.1839347,0.22197819
0.19456261,0.21400265
0.19840725,0.21889718
0.19559465,0.21123932
0.1573328,0.2095432
0.2011731,0.19529355
0.20201895,0.2126706
0.20227969,0.2065706
0.1951872,0.21002953
0.19915375,0.2102231
0.20751323,0.20809346
0.20683485,0.20376667
0.19628331,0.2152636
0.19927683,0.21213017
0.20571107,0.21814269
0.19753678,0.21542515
0.2124514,0.20129019
0.19506077,0.21326208
0.20404884,0.20903419
0.206889,0.20771573
0.1951872,0.21002953
0.199308,0.21239817
0.20594509,0.19675285
0.20159152,0.22130038
0.19670703,0.20767626
0.19442247,0.20603421
0.19460848,0.21410029
0.20472111,0.20930973
0.1981237,0.2111816
0.20028517,0.21302998
0.18307479,0.19699062
0.20303546,0.21156819
0.1813524,0.23330931
0.2020868,0.20814607
0.13973404,0.22856945
0.20985782,0.20477872
0.19233456,0.20307145
0.1925822,0.21813521
0.2037521,0.21165943
0.20058636,0.21023181
0.19497858,0.21546824
0.20970859,0.21340838
0.20633106,0.20854768
0.20594482,0.20988597
0.19260545,0.22174527
0.17410946,0.22444561
0.1964544,0.2173917
0.18679833,0.21589118
0.20297316,0.20711757
0.21406133,0.18093291
0.20902698,0.21654992
0.19025011,0.21740662
0.20326018,0.19085418
0.18388708,0.22534376
0.13024135,0.22629184
0.19053318,0.21967989
0.195827,0.21830088
0.19863877,0.20230146
0.20405973,0.205344
0.20063107,0.21041508
0.20013279,0.20614648
0.2003865,0.20995359
0.1925105,0.20049648
0.119182095,0.21067436
0.19580545,0.21957311
0.20026317,0.21845247
0.20315453,0.20824715
0.19876754,0.21207218
0.20165634,0.21277434
0.19614054,0.21600509
0.1979089,0.216643
0.1698673,0.21096809
0.20152421,0.21270765
0.19347824,0.21772759
0.2027786,0.21337135
0.20685613,0.20690344
0.20456578,0.20855168
0.20174724,0.21910994
0.19612072,0.18890224
0.19650304,0.22487289
0.20113792,0.21735561
0.19715504,0.22226548
0.20191723,0.2184837
0.2038176,0.21044388
0.20198347,0.21275604
0.20147434,0.21533716
0.20231745,0.20718065
0.2005521,0.19642337
0.18880196,0.22340317
0.18183985,0.21556492
0.1951872,0.21002953
0.20787074,0.21930468
0.19366956,0.22488432
0.19826262,0.21527617
0.19797285,0.2220997
0.19648029,0.22255416
0.2058376,0.2149491
0.18518367,0.18365154
0.20667729,0.19980423
0.19983824,0.20879586
0.15899724,0.18565325
0.20257896,0.21301493
0.19745739,0.21019773
0.19967014,0.20944108
0.19893564,0.22132449
0.17761025,0.17969772
0.20456578,0.20855168
0.19874255,0.21767229
0.20618452,0.21203923
0.2017993,0.2029915
0.19332154,0.21729444
0.2066323,0.21194033
0.19611709,0.21544
0.19635876,0.21996884
0.2060047,0.20898362
0.19351962,0.2236862
0.19739655,0.2194132
0.18741097,0.20830451
0.18311222,0.18257082
0.2085032,0.21063524
0.20144223,0.2139472
0.19842958,0.22196594
0.20635137,0.20376493
0.18601005,0.2202282
0.2054179,0.22326371
0.20077628,0.1961951
0.19863307,0.21629886
0.20564628,0.20555027
0.1885324,0.21609406
0.2087194,0.17802128
0.19300437,0.22957107
0.18684983,0.21397075
0.20675416,0.21621731
0.15714765,0.22890943
0.18006995,0.17546684
0.19186941,0.20882082
0.1797881,0.18587312
0.19440618,0.22362882
0.20018011,0.21534769
0.20524156,0.21112844
0.19302076,0.22112548
0.2050318,0.20595688
0.19447291,0.1960521
0.20075119,0.211605
0.16594331,0.17464818
0.19725999,0.2212979
0.18419115,0.21647891
0.19729297,0.21786678
0.20218877,0.21246496
0.18816008,0.20625634
0.1958549,0.20935068
0.21440856,0.19671549
0.18877135,0.21781749
0.19541821,0.20883882
0.20556156,0.20935152
0.20316057,0.21485515
0.19764057,0.22222863
0.20305943,0.20422074
0.19478926,0.21392626
0.18973346,0.2045551
0.2006524,0.21735239
0.19511001,0.21172145
0.2033889,0.19821247
0.19666329,0.22129767
0.17411533,0.2141994
0.18736674,0.2163879
0.20286058,0.21173657
0.1930548,0.21780095
0.20488298,0.20375913
0.19599067,0.1982297
0.20755613,0.2031134
0.19332711,0.21327819
0.18006995,0.17546684
0.20421615,0.21460919
0.2040641,0.2098551
0.2028365,0.2153025
0.20957753,0.19474974
0.20068084,0.20320319
0.20724127,0.2036075
0.21028762,0.1984565
0.17416501,0.22073857
0.18307479,0.19699062
0.18639731,0.18745178
0.17003445,0.18122897
0.19114262,0.2130607
0.20030963,0.21031448
0.19321504,0.2142246
0.20511869,0.21389335
0.19856632,0.18917416
0.2017993,0.2029915
0.20373733,0.21209171
0.20258799,0.2054068
0.20218801,0.2128829
0.19863877,0.20230146
0.20678961,0.20654225
0.19619714,0.21718521
0.20632493,0.21393374
0.20052123,0.2138514
0.1967562,0.21336488
0.19428176,0.2249663
0.1940902,0.21882598
0.20063624,0.22016226
0.19574685,0.21308778
0.198077,0.21843475
0.21374804,0.1825317
0.19017676,0.21339111
0.20105733,0.2152128
0.19533631,0.21389978
0.1308566,0.21369018
0.21440856,0.19671549
0.19356085,0.2172195
0.2018764,0.21218114
0.20036507,0.21301681
0.19107994,0.21842393
0.19116744,0.17245086
0.20271926,0.21745706
0.19817623,0.21868701
0.20404641,0.21225156
0.1966812,0.20442297
0.2044821,0.20525664
0.21471605,0.20672779
0.19560254,0.21332233
0.19456261,0.21400265
0.18508297,0.21836965
0.18384114,0.22813357
0.20479132,0.21097352
0.20068946,0.21248782
0.19784571,0.21294758
0.19330752,0.22705553
0.18921691,0.2111143
0.19614866,0.2136334
0.2021934,0.21876943
0.20358992,0.21830362
0.19766982,0.22109279
0.20370407,0.2150358
0.20402469,0.21756385
0.20333995,0.21257353
0.20572501,0.20713691
0.20485722,0.2093919
0.1882744,0.20921627
0.1983507,0.20880428
0.19869095,0.219335
0.2007077,0.21695149
0.19151591,0.21802525
0.18793164,0.21381016
0.21112046,0.20299105
0.20716019,0.20542242
0.20444645,0.21046148
0.16078684,0.22890922
0.19166915,0.2138733
0.18725029,0.227525
0.2022519,0.2020561
0.19642511,0.2167549
0.19291677,0.22009106
0.20008987,0.2096393
0.19955793,0.20323741
0.20384152,0.20630684
0.19950679,0.21755779
0.19740449,0.22141255
0.19310479,0.21866672
0.21225253,0.21468629
0.21337555,0.19384308
0.13024135,0.22629184
0.10209651,0.22985937
0.17083767,0.21172523
0.20329951,0.21527089
0.19844893,0.20407973
0.19337846,0.21287298
0.18936892,0.21094725
0.19835822,0.21061358
0.19712563,0.22306858
0.20096916,0.21291406
0.20648244,0.20826738
0.20487258,0.20558031
0.19431545,0.20682363
0.18910833,0.2061813
0.16870832,0.23364045
0.19576675,0.21459211
0.21222983,0.20531714
0.20854573,0.2145921
0.19780916,0.20567216
0.20140871,0.21052071
0.1992691,0.21182281
0.1956558,0.21548517
0.2023292,0.21407329
0.19569984,0.21236697
0.15899724,0.18565325
0.1797881,0.18587312
0.1883797,0.22521037
0.20487826,0.21388648
0.17945114,0.2136142
0.20326018,0.19085418
0.20298164,0.21042156
0.19548249,0.21418847
0.19786605,0.21224222
0.19822401,0.21135153
0.195637,0.20716576
0.20139425,0.20916419
0.205573,0.20886235
0.15340002,0.2237584
0.19285403,0.20702873
0.2003587,0.22334929
0.20671494,0.20646909
0.20106709,0.20849034
0.19468306,0.21209398
0.20536974,0.20934643
0.19881746,0.20959437
0.18845274,0.2029157
0.19394594,0.21034342
0.19973843,0.21475396
0.14009412,0.23447372
0.1923724,0.20625348
0.20017116,0.21676095
0.2002524,0.21923272
0.19353601,0.2191231
0.20819964,0.20813255
0.19782451,0.2176556
0.20103094,0.21330576
0.18694341,0.23216593
0.20416825,0.2112825
0.20210154,0.20787416
0.19330944,0.21634582
0.19092245,0.2278653
0.20135789,0.20443511
0.18988715,0.21201986
0.20306513,0.21361808
0.19468525,0.21633509
0.20285346,0.20925783
0.19690228,0.22498545
0.20338833,0.20984831
0.2102579,0.21318771
0.20026903,0.21246694
0.19642627,0.2233833
0.18910833,0.2061813
0.21988045,0.1927321
0.2087194,0.17802128
0.19690749,0.21855551
0.2015075,0.21579802
0.19941692,0.21560614
0.20125604,0.21398658
0.19710481,0.21920171
0.2043597,0.20523432
0.18705224,0.21767883
0.198996,0.20551333
0.20742893,0.2182571
0.1919594,0.21361314
0.1960444,0.21645996
0.19363284,0.1985642
0.20034842,0.20778047
0.19250108,0.20590338
0.20016786,0.21503595
0.19431545,0.20682363
0.18776065,0.20827243
0.21988045,0.19273211
0.18902747,0.2192839
0.20315336,0.21534331
0.14559983,0.17519608
0.20047696,0.21524124
0.1992691,0.21182281
0.18981406,0.21555987
0.1939126,0.21937573
0.19900377,0.20914267
0.19940832,0.20377147
0.18508297,0.21836965
0.19056433,0.19716895
0.20148917,0.20654815
0.19928706,0.21133342
0.20703255,0.19554746
0.18790758,0.21920948
0.19456261,0.21400265
0.21220085,0.20010293
0.17994899,0.19905502
0.19263527,0.2224276
0.20538126,0.20894668
0.19085872,0.20635958
0.1995968,0.21689671
0.12137314,0.25248665
0.18472168,0.19716297
0.20783292,0.20724005
0.19678272,0.21322352
0.20589021,0.20480092
0.19879653,0.2098434
0.186983,0.20573886
0.19206084,0.21406712
0.1925401,0.2200116
0.15314975,0.23081303
0.20448703,0.20778257
0.19941166,0.20308256
0.18549827,0.19076051
0.1855346,0.18307248
0.18960051,0.21712875
0.19422899,0.21855773
0.1698673,0.21096809
0.20033921,0.21402088
0.19746396,0.21660522
0.19364694,0.18731102
0.18285984,0.2169596
0.20517547,0.21692848
0.20165594,0.21732686
0.18822204,0.21480636
0.20212595,0.2159087
0.21988045,0.1927321
0.19685589,0.21840143
0.20109437,0.2134224
0.2075025,0.20628646
0.20254517,0.21940832
0.19324984,0.2193915
0.20101947,0.21484578
0.19924809,0.21602874
0.20214225,0.21380085
0.19783159,0.19347562
0.1923724,0.20625348
0.19555758,0.22423597
0.20949477,0.20966017
0.20272458,0.20806038
0.19412452,0.21078718
0.2040583,0.2125693
0.20409206,0.20626244
0.193237,0.21378398
0.19779271,0.19743295
0.19619548,0.21717665
0.1948252,0.21379545
0.20497565,0.20815198
0.20205772,0.20874403
0.19841124,0.21156771
0.16594331,0.17464818
0.20292665,0.21436839
0.2127195,0.19724868
0.20925108,0.20843615
0.19564353,0.21917714
0.19391124,0.22470596
0.18839085,0.19420947
0.19625308,0.21885836
0.19515412,0.19748636
0.20282717,0.2138693
0.19594656,0.2198332
0.18639731,0.18745178
0.20671552,0.2094621
0.1935003,0.21206217
0.20173405,0.21035218
0.20013802,0.20620115
0.20063628,0.21797235
0.21653159,0.20166674
0.20674407,0.19692238
0.20825586,0.2073462
0.18759435,0.2001284
0.19595706,0.21922664
0.19822341,0.21747427
0.20036504,0.2130168
0.21026763,0.21052028
0.18505132,0.21915291
0.20370407,0.2150358
0.2039963,0.20602356
0.19544062,0.22226237
0.20243242,0.21427235
0.20007068,0.21823694
0.19614919,0.21155857
0.10209651,0.22985937
0.21611443,0.17863746
0.20713875,0.19741671
0.20836034,0.2095772
0.2050095,0.20388746
0.18215725,0.2197006
0.16339298,0.19360417
0.20077221,0.2197794
0.15573093,0.23345031
0.19406272,0.22375949
0.20036231,0.20907475
0.15925041,0.18713428
0.10849945,0.21997994
0.20506144,0.21243866
0.20331636,0.21298267
0.19560605,0.21688697
0.20571107,0.21814269
0.20066558,0.22048567
0.19471662,0.22293063
0.19966483,0.2148318
0.19528511,0.21593158
0.20647845,0.21820547
0.20054445,0.20839109
0.20378508,0.20818442
0.19035804,0.22594056
0.19869176,0.21489505
0.20397353,0.20255262
0.17845604,0.18950607
0.20265268,0.19895191
0.19838758,0.21579726
0.19237298,0.21748073
0.20144689,0.20125625
0.19828957,0.20615825
0.19879779,0.2143148
0.20620953,0.20838057
0.15180264,0.2189324
0.20906475,0.20618299
0.16355303,0.16353464
0.2025228,0.21574017
0.19463034,0.22240089
0.19373754,0.21620066
0.19940719,0.212164
0.19425628,0.20781352
0.19434246,0.22517425
0.19431956,0.21665934
0.18834205,0.22187702
0.1986956,0.21983977
0.2030919,0.21563941
0.20458269,0.20527032
0.1956644,0.21297356
0.19793403,0.21476896
0.19601955,0.19818008
0.19835426,0.23545349
0.20128873,0.2043172
0.20831746,0.21918945
0.20249319,0.215405
0.19678265,0.19717541
0.19978593,0.20120877
0.19704035,0.22002499
0.20866105,0.20976287
0.19767404,0.21160246
0.20515098,0.20910254
0.20176372,0.20114432
0.19628565,0.19637987
0.19852957,0.21523045
0.18958516,0.22183931
0.19856632,0.18917416
0.20824036,0.19554763
0.19740696,0.17435813
0.20261113,0.20924908
0.15943247,0.20207512
0.20315659,0.2069647
0.20151402,0.21310501
0.18757516,0.20069084
0.18639731,0.18745178
0.20009689,0.21852702
0.1896913,0.19847956
0.20069276,0.2082447
0.16930644,0.21225135
0.20722921,0.21780606
0.19580153,0.21601003
0.20224349,0.20865421
0.19275801,0.213218
0.193703,0.21310484
0.196283,0.22263041
0.19924247,0.21065992
0.15180264,0.2189324
0.19237682,0.23416501
0.20057364,0.21253729
0.18549827,0.19076051
0.19884725,0.20768392
0.16870832,0.23364045
0.19893564,0.22132449
0.20331404,0.2048287
0.19304565,0.2162176
0.16715173,0.2087001
0.19186126,0.2114232
0.19598442,0.21947381
0.20307082,0.20967112
0.19812204,0.20678274
0.20269233,0.20995782
0.1851837,0.18365152
0.19663295,0.20723072
0.20046456,0.21630521
0.19617054,0.21322778
0.1899075,0.21244831
0.15927148,0.21736708
0.20742229,0.21074857
0.19953991,0.20709568
0.19750308,0.21756852
0.20114756,0.2057316
0.20703138,0.19807659
0.19723023,0.1972356
0.20179337,0.2099905
0.21132213,0.20992075
0.18893524,0.21674527
0.19351855,0.21118486
0.20298702,0.2019449
0.19597606,0.22316036
0.2069834,0.19670586
0.1907716,0.21466312
0.19756198,0.21489297
0.1981663,0.21871558
0.18796861,0.20062578
0.19352116,0.20490529
0.202319,0.21401247
0.20555721,0.21177718
0.1961105,0.21025954
0.18967798,0.21120864
0.19700782,0.21580952
0.15464349,0.19552334
0.19871438,0.21281983
0.1993774,0.2191174
0.17185383,0.22185935
0.19683789,0.20705396
0.19416744,0.21797687
0.10755972,0.21898006
0.20070912,0.2091408
0.17696069,0.20872939
0.19675131,0.21159002
0.21769072,0.1993187
0.20738833,0.20953284
0.1941072,0.21612674
0.18369992,0.19647437
0.19464846,0.19734167
0.18143691,0.2083995
0.20582342,0.21365649
0.19254711,0.19043428
0.21122189,0.20503114
0.19706415,0.21937391
0.19672859,0.22672212
0.18625964,0.20947836
0.19202194,0.2207824
0.19658367,0.22148037
0.19943057,0.22005697
0.20772003,0.20445198
0.19530793,0.21276367
0.20644534,0.20540723
0.21114309,0.19366483
0.20614138,0.20662542
0.1737078,0.21934296
0.20795678,0.20759524
0.20478132,0.21010768
0.20645799,0.21149561
0.20047696,0.21524124
0.2012115,0.2171651
0.18050505,0.22043914
0.19508006,0.21557741
0.20330106,0.21475841
0.20080432,0.20239136
0.15340002,0.2237584
0.20753516,0.20675772
0.19717154,0.21955556
0.19683272,0.21772939
0.19679083,0.21722661
0.19820338,0.20094512
0.20598938,0.21276943
0.20048003,0.21045795
0.19339968,0.21876806
0.19698581,0.21452479
0.2062632,0.210668
0.20565952,0.1903348
0.19496873,0.21661574
0.20675696,0.20604953
0.120996915,0.23824796
0.119182095,0.21067436
0.19114262,0.2130607
0.20490853,0.20829822
0.1864874,0.21515237
0.20851353,0.2097076
0.1907096,0.21151267
0.19058883,0.20227088
0.16138972,0.21661085
0.19904006,0.20702055
0.19199605,0.21062772
0.2016237,0.20391859
0.20011987,0.21287258
0.20018716,0.20290495
0.19205244,0.2145081
0.20166855,0.21167889
0.19756888,0.21687317
0.1843713,0.22665319
0.19579872,0.21355942
0.20104656,0.20853111
0.20500217,0.2127707
0.20121521,0.21517695
0.2060212,0.2020284
0.19663474,0.21993454
0.20128873,0.2043172
0.20271926,0.21745706
0.1972454,0.21601656
0.19578646,0.21502712
0.2064741,0.21410173
0.20439932,0.21181871
0.1823812,0.22471152
0.19427006,0.20750861
0.20565952,0.1903348
0.19527711,0.21704285
0.20246488,0.21496978
0.18418343,0.21083695
0.19812445,0.21616513
0.19996503,0.20397493
0.17413385,0.21675916
0.20827849,0.21043116
0.19889353,0.21218759
0.20099409,0.21727134
0.190878,0.21295574
0.19055659,0.2235252
0.1971008,0.21972904
0.1932116,0.21523902
0.19387747,0.21426755
0.15929295,0.21273093
0.19458838,0.21943675
0.19732565,0.2184257
0.19709478,0.21668248
0.19586127,0.2155378
0.20097934,0.21480493
0.19760129,0.20831831
0.20776808,0.20153053
0.20295766,0.21180432
0.19898461,0.2175677
0.19751282,0.22339271
0.20644781,0.20276418
0.20285346,0.20925783
0.19574685,0.21308778
0.18910833,0.2061813
0.19896682,0.21781589
0.19667578,0.21319118
0.19686486,0.21748053
0.21440856,0.19671549
0.18690011,0.2240117
0.19208428,0.20163843
0.19310704,0.21643455
0.19760355,0.21584484
0.19559605,0.21706232
0.1980596,0.21404912
0.17666635,0.21125595
0.19642511,0.2167549
0.19292346,0.21530807
0.20414846,0.20663853
0.17796841,0.21375705
0.19422738,0.22515373
0.20187497,0.21103004
0.20051795,0.21589978
0.1986002,0.21772103
0.19606523,0.21675955
0.20397952,0.21202035
0.19181849,0.20290416
0.20131685,0.21610133
0.19930348,0.19845812
0.20358992,0.21830362
0.20337664,0.22173981
0.17802097,0.20425895
0.20173968,0.22367069
0.20092328,0.21450496
0.19945046,0.21787956
0.20401436,0.21557704
0.19134964,0.21892995
0.18217233,0.2191619
0.20064943,0.2166135
0.18591593,0.21930304
0.20912722,0.20884769
0.21169597,0.2039097
0.20280248,0.21221279
0.19005452,0.18664132
0.19228,0.21637659
0.20492369,0.2043975
0.19568263,0.21171895
0.21533376,0.20678884
0.20927495,0.20979427
0.19882643,0.2144496
0.19975218,0.21401758
0.20297603,0.20864992
0.21328974,0.20460872
0.1934227,0.21790758
0.20462383,0.20054989
0.18948494,0.22847559
0.19964904,0.2224439
0.19881746,0.20959437
0.20404641,0.21225156
0.19799627,0.20751634
0.17579357,0.21409756
0.19478387,0.21794064
0.18594442,0.22118649
0.19470386,0.20770422
0.18422866,0.1959395
0.20397007,0.20741288
0.18936068,0.2055586
0.13608074,0.21713674
0.19580272,0.22094752
0.19466726,0.20841254
0.19592574,0.21818055
0.18307476,0.19699062
0.20022528,0.21659152
0.1876429,0.19430543
0.2007898,0.20224667
0.19309185,0.20611244
0.1913212,0.22254042
0.20168203,0.21501437
0.19619499,0.2168254
0.19367172,0.22339037
0.19768961,0.2213717
0.20603408,0.21734452
0.1919594,0.21361314
0.2036364,0.21338458
0.18285984,0.2169596
0.20366402,0.21028227
0.19277301,0.21240662
0.19953991,0.20709568
0.21247993,0.17930706
0.19005452,0.18664132
0.20128764,0.2147354
0.20293227,0.21099044
0.19747715,0.21308169
0.18882473,0.22456244
0.20445237,0.21793573
0.20302331,0.20053893
0.19704854,0.2136099
0.20350966,0.21767564
0.21872653,0.19762535
0.110689364,0.23681329
0.19904965,0.21805295
0.19511195,0.21674037
0.18910831,0.2061813
0.2018356,0.19318648
0.20932518,0.20059463
0.19577913,0.2009033
0.21067037,0.20485044
0.19535081,0.21778774
0.15925041,0.18713428
0.20179744,0.21358597
0.19717675,0.21317159
0.20051904,0.21509452
0.19660774,0.2221242
0.21112046,0.20299105
0.19664258,0.21710376
0.1843405,0.23306121
0.18677072,0.21365076
0.21234657,0.21003196
0.1924727,0.20759585
0.18011133,0.21174163
0.20285012,0.19918954
0.19328743,0.22162801
0.20821965,0.21414913
0.20002528,0.20722413
0.17796841,0.21375705
0.19984819,0.20226243
0.19514824,0.21414708
0.1987758,0.21789439
0.19747612,0.20614213
0.19883235,0.20702581
0.19987921,0.20418411
0.19514473,0.21712372
0.20793174,0.19932094
0.20194437,0.21424243
0.19568947,0.19778517
0.20481749,0.21167402
0.20750266,0.21587192
0.20004952,0.20962127
0.19916035,0.20875731
0.19092278,0.20495282
0.17601413,0.22371016
0.19925372,0.22139445
0.20212266,0.22279875
0.20167443,0.20718206
0.19507937,0.22530223
0.17708144,0.20518422
0.19880599,0.21896935
0.19805172,0.21184078
0.19166915,0.2138733
0.1573328,0.2095432
0.1914952,0.21956126
0.18831007,0.2228228
0.19390433,0.2040144
