city,state,country,dim_1,dim_2
Brambleton,VA,US,0.2625364,0.03430389
MountlakeTerrace,WA,US,0.16178712,0.06954702
Ramona,CA,US,0.16742502,0.118994504
Eustis,FL,US,0.16999698,0.078972526
SouthEuclid,OH,US,0.2739722,0.08927253
SouthHolland,IL,US,0.23795186,0.070643105
PalmValley,FL,US,0.15996651,0.06687264
NorthPlainfield,NJ,US,0.25595954,-0.069363676
Sapulpa,OK,US,0.18788299,0.23000625
Duarte,CA,US,0.16896665,-0.009899851
Marietta,OH,US,0.27625725,0.12127996
BattleGround,WA,US,0.15215965,0.13734816
Stephenville,TX,US,0.14698786,0.26371586
Amsterdam,NY,US,0.22520085,0.097636275
ParkForest,IL,US,0.23476334,0.09827273
Evans,CO,US,0.18044072,0.13851869
FortAtkinson,WI,US,0.2288691,0.09261519
HazelDell,WA,US,0.1551159,0.0798199
Carrboro,NC,US,0.24497007,0.07585195
Bardstown,KY,US,0.25582063,0.16147295
EastRidge,TN,US,0.23008353,0.09973035
Elko,NV,US,0.18985842,0.12383169
Gaffney,SC,US,0.22694404,0.115470015
SunValley,NV,US,0.17645456,0.018932404
Sidney,OH,US,0.27666906,0.115788944
Dickinson,TX,US,0.15041108,0.16774432
MarthaLake,WA,US,0.13731645,0.0766645
BothellWest,WA,US,0.13731645,0.0766645
Arnold,MO,US,0.23828483,0.16832647
BallengerCreek,MD,US,0.24957809,0.021289157
Rolla,MO,US,0.22025567,0.22480716
WestPensacola,FL,US,0.198149,0.094387375
Harvey,LA,US,0.17729093,0.10596473
Johnstown,CO,US,0.18059257,0.1465562
PleasantPrairie,WI,US,0.23188834,0.087052785
Shelbyville,IN,US,0.2548811,0.14118189
St.Andrews,SC,US,0.21269807,0.0830473
Milwaukie,OR,US,0.14325188,0.10890597
Bryant,AR,US,0.19452646,0.21778092
SalmonCreek,WA,US,0.15215965,0.13734816
KillDevilHills,NC,US,0.20934081,0.11107538
NorthSaltLake,UT,US,0.18754911,0.030932909
ApolloBeach,FL,US,0.15597183,0.08386926
Guayama,Guayama,PR,0.13696231,0.22917132
Suwanee,GA,US,0.23179162,0.08921074
NewHope,MN,US,0.22717242,0.098828964
WadeHampton,SC,US,0.21983713,0.08696892
GreenValley,AZ,US,0.16849309,0.11859632
MillCreek,WA,US,0.13731645,0.0766645
UniversalCity,TX,US,0.17681366,0.24529064
Lorton,VA,US,0.260121,0.011161008
Clemmons,NC,US,0.2566506,0.08011083
Rosamond,CA,US,0.17599878,0.037418623
Bear,DE,US,0.2524857,-0.033038996
Dyersburg,TN,US,0.22668733,0.16269772
Oneida,NY,US,0.22659452,0.104699425
HuntersCreek,FL,US,0.16379635,0.060687475
Holiday,FL,US,0.17656285,0.102410026
Murray,KY,US,0.23487352,0.1755562
Golden,CO,US,0.15879439,0.15527317
Olean,NY,US,0.2421187,0.10779708
Clifton,CO,US,0.19431926,0.13453738
Grayslake,IL,US,0.23422863,0.08179362
PalisadesPark,NJ,US,0.2685837,-0.12966269
SouthMilwaukee,WI,US,0.23745789,0.08682402
Gardner,MA,US,0.20722677,0.07330661
Havelock,NC,US,0.2201092,0.08988922
LakeRonkonkoma,NY,US,0.21622255,-0.01757114
EastMoline,IL,US,0.24509674,0.12445558
Yorkville,IL,US,0.24202983,0.10947463
Logansport,IN,US,0.26246685,0.11613557
NorthOgden,UT,US,0.18974206,0.14695743
SouthElMonte,CA,US,0.18615112,-0.0887477
Willmar,MN,US,0.20688322,0.13937844
Alice,TX,US,0.14276192,0.25044468
Swansboro,NC,US,0.20681489,0.09391417
Murphy,TX,US,0.16670483,0.22932978
Culpeper,VA,US,0.25666204,0.075850405
AmericanCanyon,CA,US,0.22307587,-0.037050065
Papillion,NE,US,0.22659263,0.124817945
TheDalles,OR,US,0.16320917,0.0685036
ColumbiaHeights,MN,US,0.23704629,0.06543419
Barre,VT,US,0.22398068,0.10420286
AmherstCenter,MA,US,0.22212271,0.05195107
CrestHill,IL,US,0.24524233,0.104845144
PuntaGorda,FL,US,0.17925385,0.11709997
Neabsco,VA,US,0.260121,0.011161008
PoplarBluff,MO,US,0.23924781,0.18687764
Tukwila,WA,US,0.10425185,0.15990792
Prunedale,CA,US,0.2215084,0.025691299
Lomita,CA,US,0.21113919,-0.025610877
Glassboro,NJ,US,0.253782,-0.07657769
BayshoreGardens,FL,US,0.17744258,0.11882709
CherryHill,VA,US,0.260121,0.011161008
Linda,CA,US,0.20411971,-0.043745354
AgouraHills,CA,US,0.18547516,0.110808395
Durango,CO,US,0.17958261,0.15190448
EastNorthport,NY,US,0.22454737,-0.03186455
Ypsilanti,MI,US,0.24306053,0.069044046
Mokena,IL,US,0.24128456,0.08480203
Pleasantville,NJ,US,0.2284455,0.02537439
Affton,MO,US,0.25525004,0.15000612
Bartow,FL,US,0.16667745,0.10096327
MeadValley,CA,US,0.179368,-0.021793
Miamisburg,OH,US,0.27733302,0.12886485
Merrick,NY,US,0.2188676,-0.0021135218
Charleston,IL,US,0.24737261,0.14335184
Germantown,WI,US,0.22072297,0.08650851
Selden,NY,US,0.21157028,0.0036225945
MililaniMauka,HI,US,0.16875869,0.1994844
Snellville,GA,US,0.23008105,0.08130394
Sulphur,LA,US,0.16160427,0.14390282
SouthSt.Paul,MN,US,0.2182124,0.095586784
WestChester,PA,US,0.2517551,-0.016798368
LaCañadaFlintridge,CA,US,0.17993753,-0.010435165
Hauppauge,NY,US,0.21622255,-0.01757114
Safford,AZ,US,0.17796817,0.07094909
RockyRiver,OH,US,0.28416792,0.067837365
SouthSanJoseHills,CA,US,0.18615112,-0.0887477
ElmwoodPark,NJ,US,0.23766355,-0.0017851914
Saco,ME,US,0.21294694,0.09375624
WestSt.Paul,MN,US,0.22975491,0.07624357
Valley,AL,US,0.21932666,0.11971783
Orinda,CA,US,0.21370496,-0.06605613
Helena,AL,US,0.19400062,0.12033881
Cullman,AL,US,0.22016841,0.12729557
SandSprings,OK,US,0.19500189,0.22658485
Vernal,UT,US,0.2017986,0.14618929
Laurinburg,NC,US,0.2255156,0.067129895
Painesville,OH,US,0.24702495,0.08110955
Sherwood,OR,US,0.1524322,0.059371628
WestHempstead,NY,US,0.2188676,-0.0021135218
CasadeOro-MountHelix,CA,US,0.21018502,0.0155108115
LakeShore,MD,US,0.26693448,-0.023634555
ParmaHeights,OH,US,0.28416792,0.067837365
OldJamestown,MO,US,0.25664705,0.1315266
Norwood,OH,US,0.28269166,0.13832444
Makakilo,HI,US,0.16875869,0.1994844
Tahlequah,OK,US,0.17261636,0.24545722
Brockport,NY,US,0.2382183,0.06254058
Rockport,TX,US,0.13763574,0.24092983
Mesquite,NV,US,0.19919822,0.09446984
Franconia,VA,US,0.27321652,-0.022924224
FrontRoyal,VA,US,0.24964112,0.060838517
WestMifflin,PA,US,0.28683072,0.053241532
Albany,CA,US,0.21079391,-0.047373407
LaCrescenta-Montrose,CA,US,0.17993753,-0.010435165
Blythe,CA,US,0.20357054,0.051879313
HorizonCity,TX,US,0.17665662,0.1137445
Stillwater,MN,US,0.21959108,0.10292707
Eloy,AZ,US,0.19945884,0.032415465
BrighamCity,UT,US,0.18653052,0.16453134
Murrysville,PA,US,0.28963816,0.0745697
Brainerd,MN,US,0.20381817,0.1307435
RioRico,AZ,US,0.15808626,0.1043292
CentralFalls,RI,US,0.21616468,0.012975127
Tullahoma,TN,US,0.22472553,0.1374821
Baldwin,PA,US,0.28683072,0.053241532
Anna,TX,US,0.17387839,0.24022298
LangleyPark,MD,US,0.26980272,-0.04055453
SouthBurlington,VT,US,0.21839213,0.108094364
LakeButler,FL,US,0.16465926,0.07682454
SchofieldBarracks,HI,US,0.16875869,0.1994844
Vincennes,IN,US,0.27445912,0.13915105
SiennaPlantation,TX,US,0.14279798,0.19612849
Holtsville,NY,US,0.21157028,0.0036225945
Abbeville,LA,US,0.1576477,0.16396403
Matteson,IL,US,0.24128456,0.08480203
Lynbrook,NY,US,0.2188676,-0.0021135218
LakeForest,IL,US,0.2330474,0.08236359
Angleton,TX,US,0.14957918,0.19010358
Castaic,CA,US,0.18619871,0.087377526
Canby,OR,US,0.1482719,0.13389724
Wendell,NC,US,0.26530823,0.052929256
Laconia,NH,US,0.21158075,0.12784328
Silverthorne,CO,US,0.17876174,0.17146394
Altamont,OR,US,0.17918482,0.10446062
HermosaBeach,CA,US,0.21113919,-0.025610877
Durant,OK,US,0.17664851,0.24592151
Sylvania,OH,US,0.24207881,0.09162948
Arbutus,MD,US,0.27794832,-0.045352466
Morristown,NJ,US,0.24893402,-0.01292194
Pinole,CA,US,0.21647117,-0.046570424
Erlanger,KY,US,0.2814513,0.15146035
Altoona,IA,US,0.21154355,0.14426062
Bethany,OK,US,0.18122366,0.2101695
Sherrelwood,CO,US,0.18009353,0.08776947
Mineola,NY,US,0.22416703,-0.05394459
Carlisle,PA,US,0.254836,0.04749946
StevensonRanch,CA,US,0.18619871,0.087377526
Liberal,KS,US,0.17517415,0.2076716
CameronPark,CA,US,0.20454542,-0.009469358
Pinecrest,FL,US,0.17964108,0.10885734
EvergreenPark,IL,US,0.23747475,0.0531369
Tiffin,OH,US,0.25920072,0.09509402
BroadviewHeights,OH,US,0.29567996,0.06859837
Westbrook,ME,US,0.21294692,0.09375623
RedBluff,CA,US,0.2026616,0.012302674
Arcadia,FL,US,0.17955811,0.110249504
WhiteOak,MD,US,0.26980272,-0.04055453
FoxCrossing,WI,US,0.21744159,0.0850867
McKeesport,PA,US,0.2924372,0.06483452
Bellaire,TX,US,0.13161606,0.14431362
Springboro,OH,US,0.27733302,0.12886485
Sartell,MN,US,0.21595551,0.12549338
Badger,AK,US,0.1733337,0.17106408
FiveCorners,WA,US,0.1551159,0.0798199
McAlester,OK,US,0.17619668,0.24236053
LaFollette,TN,US,0.23533203,0.15943795
Terrell,TX,US,0.16228011,0.2532724
Natchitoches,LA,US,0.15434746,0.20575798
Twinsburg,OH,US,0.28155625,0.08234847
Seminole,FL,US,0.17672524,0.09943698
Coldwater,MI,US,0.23948619,0.09530142
Grandview,WA,US,0.1809421,0.074574776
Marshfield,WI,US,0.21758358,0.12415046
Hawthorne,NJ,US,0.23766355,-0.0017851914
CimarronHills,CO,US,0.18755706,0.1643447
Alsip,IL,US,0.24128456,0.08480203
Avon,IN,US,0.26569065,0.142842
PortIsabel,TX,US,0.14719409,0.26878202
Bellwood,IL,US,0.23747475,0.0531369
Marinette,WI,US,0.21031432,0.11309693
BayCity,TX,US,0.15219916,0.22754084
NorthValleyStream,NY,US,0.23122486,-0.050739404
Ansonia,CT,US,0.21533506,0.008971782
Deerfield,IL,US,0.2330474,0.08236359
Westminster,MD,US,0.25551745,0.018640682
Cocoa,FL,US,0.18561858,0.09196009
Moultrie,GA,US,0.17907436,0.0951144
Sudley,VA,US,0.2638785,0.003134247
Anacortes,WA,US,0.16604626,0.110444374
Winthrop,MA,US,0.20078027,0.036094777
RanchoMirage,CA,US,0.17400846,0.08756529
Gibsonton,FL,US,0.15597183,0.08386926
Lynden,WA,US,0.14817677,0.13805716
NorthMassapequa,NY,US,0.22454737,-0.03186455
Gautier,MS,US,0.18631524,0.106069684
MayfieldHeights,OH,US,0.27390033,0.06374392
BreauxBridge,LA,US,0.1552539,0.16211697
Hopkins,MN,US,0.22717242,0.098828964
Defiance,OH,US,0.25030246,0.108213745
IronMountain,MI,US,0.22135258,0.13275902
Altus,OK,US,0.16328818,0.22701019
BrynMawr-Skyway,WA,US,0.10425185,0.15990792
Uvalde,TX,US,0.15643276,0.25454438
BrushyCreek,TX,US,0.16739455,0.25714055
BrookPark,OH,US,0.28416792,0.06783737
NorthAmityville,NY,US,0.22454736,-0.031864543
WallingfordCenter,CT,US,0.21627842,0.011240121
Sunnyside,WA,US,0.1734215,0.08417107
WorldGolfVillage,FL,US,0.16942564,0.06815845
Sycamore,IL,US,0.22683546,0.10157637
FranklinFarm,VA,US,0.26845413,0.002692578
Chowchilla,CA,US,0.21133725,-0.033455152
Ronkonkoma,NY,US,0.21622255,-0.01757114
Rutherford,NJ,US,0.2591665,-0.083314404
Merrifield,VA,US,0.27321652,-0.022924224
Newburyport,MA,US,0.19874106,0.07691304
Idylwood,VA,US,0.27321652,-0.022924224
Kilgore,TX,US,0.15285385,0.23928712
Radford,VA,US,0.24107577,0.15338
Palestine,TX,US,0.14722686,0.26132423
Crawfordsville,IN,US,0.25792295,0.13304703
Boerne,TX,US,0.15233558,0.27934504
Hyattsville,MD,US,0.26980272,-0.04055453
LakePlacid,FL,US,0.17907579,0.105480164
Menomonie,WI,US,0.21915993,0.13047192
Rutland,VT,US,0.21980838,0.10589077
Imperial,CA,US,0.20596515,0.017178021
Orange,TX,US,0.15585816,0.15431347
St.Matthews,KY,US,0.2797568,0.14020388
Alton,TX,US,0.13462323,0.25419262
Cudahy,WI,US,0.23745789,0.08682402
RoundLake,IL,US,0.22657435,0.09475169
OxonHill,MD,US,0.2748482,-0.026760357
Beeville,TX,US,0.15383697,0.23346992
Cary,IL,US,0.22752829,0.09720255
NorthAurora,IL,US,0.23714738,0.10411712
LithiaSprings,GA,US,0.22700073,0.07032441
BonAir,VA,US,0.27414885,0.041645467
Bensenville,IL,US,0.23897211,0.0718605
Eastlake,OH,US,0.27390033,0.06374392
BeaverDam,WI,US,0.2301469,0.092265405
SafetyHarbor,FL,US,0.16878496,0.06300944
Mattoon,IL,US,0.24632084,0.13969262
Macomb,IL,US,0.23053554,0.14577039
NorthDruidHills,GA,US,0.234235,0.05309943
WestColumbia,SC,US,0.20927861,0.06870188
SunlandPark,NM,US,0.18142185,0.08049262
Estelle,LA,US,0.17400253,0.09762922
MountainHouse,CA,US,0.20646194,-0.022420848
SanCarlosPark,FL,US,0.17566389,0.13175732
Zachary,LA,US,0.16111536,0.13907534
Kingsland,GA,US,0.16824922,0.07026617
MarcoIsland,FL,US,0.1752039,0.14143313
Ingleside,TX,US,0.13747628,0.24156013
Humacao,Humacao,PR,0.12229445,0.24894361
Wantagh,NY,US,0.2188676,-0.0021135218
Lenoir,NC,US,0.23542933,0.16580378
Concord,MO,US,0.25525004,0.15000612
Easton,MD,US,0.25248754,0.02296646
BurkeCentre,VA,US,0.27321652,-0.022924224
Perry,GA,US,0.20196429,0.062205937
Hannibal,MO,US,0.22814594,0.16434011
Menasha,WI,US,0.21744159,0.0850867
Scarsdale,NY,US,0.2076341,-0.024700096
Brenham,TX,US,0.14005418,0.23050393
OceanSprings,MS,US,0.18788207,0.10066941
Woodcrest,CA,US,0.17749602,0.019619456
WhiteSettlement,TX,US,0.15947327,0.24476187
FiveForks,SC,US,0.22396855,0.09237981
Knightdale,NC,US,0.26530823,0.05292924
Shenandoah,PA,US,0.23200783,0.04873954
Ada,OK,US,0.18183745,0.24956329
Crossville,TN,US,0.22824086,0.14093064
Beltsville,MD,US,0.26980272,-0.04055453
Colonia,NJ,US,0.25595954,-0.069363676
Moraga,CA,US,0.21370496,-0.06605613
Midway,FL,US,0.19478306,0.109684385
Tavares,FL,US,0.18583733,0.07797137
Belgrade,MT,US,0.1817221,0.19021714
TakomaPark,MD,US,0.26980272,-0.04055453
Lackawanna,NY,US,0.24652734,0.08110323
Melville,NY,US,0.22454737,-0.03186455
Wailuku,HI,US,0.15916166,0.21438842
Buckhall,VA,US,0.2638785,0.003134247
ValleVista,CA,US,0.1777708,0.08408044
CedarMill,OR,US,0.15509953,0.033164095
AlbertLea,MN,US,0.20369199,0.1448472
Maitland,FL,US,0.15920442,0.041564528
Gretna,LA,US,0.17787033,0.09792432
Greenfield,CA,US,0.19229062,0.07210613
Hinsdale,IL,US,0.24411169,0.07609411
SantaFeSprings,CA,US,0.18615112,-0.0887477
Bethpage,NY,US,0.22454737,-0.03186455
EastMassapequa,NY,US,0.21010044,0.025423693
Kirksville,MO,US,0.21702944,0.17435515
Nipomo,CA,US,0.20809872,0.13873048
Centerville,UT,US,0.19905807,0.13590826
Butner,NC,US,0.24071957,0.09240141
TillmansCorner,AL,US,0.18412848,0.113494284
UpperGrandLagoon,FL,US,0.18255815,0.102778286
Anoka,MN,US,0.2216214,0.09402769
Pinewood,FL,US,0.17549604,0.0961537
Amesbury,MA,US,0.20793715,0.06682041
Tallmadge,OH,US,0.2874852,0.08004028
Kingstowne,VA,US,0.27321652,-0.022924224
Nanuet,NY,US,0.21776362,-0.018420737
Dumont,NJ,US,0.21776362,-0.018420737
MarylandCity,MD,US,0.26920685,-0.025431352
Clemson,SC,US,0.22729,0.1188823
CountryWalk,FL,US,0.17964108,0.10885734
SpanishLake,MO,US,0.25664705,0.1315266
LakeMary,FL,US,0.16215856,0.06636278
Lakeport,CA,US,0.19736472,0.07746573
Knik-Fairview,AK,US,0.17519845,0.10745542
Martinsburg,WV,US,0.25569117,0.048467897
TintonFalls,NJ,US,0.21416512,0.00074218505
SouthHouston,TX,US,0.14217488,0.1426913
Jenison,MI,US,0.23617035,0.091433816
Redland,MD,US,0.2584389,-0.00269256
Godfrey,IL,US,0.24516164,0.14004257
Pendleton,OR,US,0.16607799,0.12538137
Taylor,TX,US,0.16543442,0.25253224
PecanGrove,TX,US,0.13967218,0.20835756
Nederland,TX,US,0.15209457,0.1549256
ColonialHeights,VA,US,0.27398378,0.048095766
Stafford,TX,US,0.13772504,0.17493704
Willimantic,CT,US,0.20724073,0.044382535
OceanAcres,NJ,US,0.21791996,0.0171944
LaMarque,TX,US,0.15041108,0.16774432
Versailles,KY,US,0.2633365,0.17052688
Morris,IL,US,0.24074599,0.10754377
Lemont,IL,US,0.24804555,0.09308224
Sayre,PA,US,0.22336479,0.10955314
Lindenwold,NJ,US,0.24563135,-0.06456783
Oneonta,NY,US,0.20639019,0.11948488
Shippensburg,PA,US,0.25440913,0.05841838
Pampa,TX,US,0.1744469,0.2030069
McKinleyville,CA,US,0.16981249,0.11654038
SouthOgden,UT,US,0.21645325,0.09192425
Albemarle,NC,US,0.25146177,0.08448402
Coalinga,CA,US,0.18309736,0.11394756
NorthCanton,OH,US,0.27023965,0.09073083
LaVista,NE,US,0.22659263,0.124817945
Ashwaubenon,WI,US,0.21801136,0.08519464
Dickson,TN,US,0.22845614,0.18269983
NorthAdams,MA,US,0.20886281,0.09176515
Waxhaw,NC,US,0.23396352,0.09078273
MassapequaPark,NY,US,0.21010044,0.025423693
NorthBabylon,NY,US,0.22454737,-0.03186455
Wahiawa,HI,US,0.1628692,0.21017548
Ammon,ID,US,0.1904858,0.15579444
Yelm,WA,US,0.14420728,0.13352162
Lansdale,PA,US,0.2423973,-0.041242614
Parole,MD,US,0.2620318,-0.009093044
HyblaValley,VA,US,0.2748482,-0.026760357
GlenvarHeights,FL,US,0.18799572,0.10143582
PalosHills,IL,US,0.24128456,0.08480203
Camano,WA,US,0.15575188,0.10383599
Streator,IL,US,0.23484462,0.11241196
Buffalo,MN,US,0.21607915,0.11604184
Lincoln,IL,US,0.2278806,0.13888358
Sylacauga,AL,US,0.20479424,0.120201215
FortHunt,VA,US,0.2748482,-0.026760357
Phoenixville,PA,US,0.24149026,-0.0023031211
EastCleveland,OH,US,0.2739722,0.08927252
Americus,GA,US,0.2021895,0.06958223
Republic,MO,US,0.206441,0.2434697
Glassmanor,MD,US,0.2748482,-0.026760357
Lemay,MO,US,0.2614027,0.12791345
Buda,TX,US,0.17795378,0.24903975
Roosevelt,NY,US,0.2188676,-0.0021135218
Cutlerville,MI,US,0.23499541,0.08392203
Calverton,MD,US,0.26980272,-0.04055453
Gainesville,TX,US,0.16613936,0.23712344
Southbridge,MA,US,0.20536777,0.051714543
LakeSt.Louis,MO,US,0.2330144,0.16995023
Seagoville,TX,US,0.15948963,0.22526006
CrescentCity,CA,US,0.17098412,0.16037312
Picayune,MS,US,0.17833073,0.12591694
Rosedale,CA,US,0.22287217,-0.05314731
NorthMyrtleBeach,SC,US,0.19999808,0.078430034
Wayne,MI,US,0.24539919,0.062100604
Bemidji,MN,US,0.20298186,0.1494626
Goodlettsville,TN,US,0.25540006,0.15676998
HamLake,MN,US,0.22779977,0.09063487
Fairburn,GA,US,0.2259809,0.08086615
Bristol,VA,US,0.23521678,0.15392028
LakeWales,FL,US,0.16806655,0.08564969
Truckee,CA,US,0.17314813,0.12410726
Lindsay,CA,US,0.19644244,0.025084682
NorthDecatur,GA,US,0.23663244,0.065584175
Cohoes,NY,US,0.23578024,0.05981424
McComb,MS,US,0.16639134,0.16735333
HighlandVillage,TX,US,0.16527992,0.24091788
Glenmont,MD,US,0.26980272,-0.04055453
BullRun,VA,US,0.25665554,0.03779211
Auburndale,FL,US,0.16880047,0.07989448
ElSegundo,CA,US,0.20428036,-0.06804784
Mercedes,TX,US,0.1388315,0.25964442
Bostonia,CA,US,0.21018502,0.0155108115
Norcross,GA,US,0.23724343,0.07398819
Yauco,Yauco,PR,0.1395417,0.21064116
Batavia,NY,US,0.23213322,0.06608976
Morganton,NC,US,0.24318834,0.15480213
Murraysville,NC,US,0.20148721,0.0932339
Donaldsonville,LA,US,0.14777918,0.12620379
Solvang,CA,US,0.19099362,0.11004244
LosOsos,CA,US,0.2076834,0.15487842
LiveOak,TX,US,0.17681366,0.24529064
LockHaven,PA,US,0.2459376,0.09484188
Streetsboro,OH,US,0.2874852,0.08004028
Eden,NC,US,0.25168806,0.11737328
PearlRiver,NY,US,0.21776362,-0.018420737
HighlandSprings,VA,US,0.26675588,0.026899114
CincoRanch,TX,US,0.12632656,0.20725954
WolfTrap,VA,US,0.26800653,-0.015429356
Chickasha,OK,US,0.1638094,0.22588551
NewMilford,NJ,US,0.21776362,-0.018420737
KingsPark,NY,US,0.21622255,-0.01757114
Groveland,FL,US,0.17923886,0.08180485
Ojus,FL,US,0.18056723,0.07807257
EastRiverdale,MD,US,0.26980272,-0.04055453
RiverFalls,WI,US,0.2145689,0.11250458
HillcrestHeights,MD,US,0.2748482,-0.026760357
Adelphi,MD,US,0.26980272,-0.04055453
RioLinda,CA,US,0.2230048,-0.10390509
Bluffdale,UT,US,0.18928039,0.0968292
Storrs,CT,US,0.20724073,0.044382535
HazelPark,MI,US,0.26228297,0.007664574
Donna,TX,US,0.1388315,0.25964442
Stanford,CA,US,0.19994298,-0.012583517
RedWing,MN,US,0.20627204,0.12126595
FairviewHeights,IL,US,0.2619744,0.11960869
GunBarrelCity,TX,US,0.15869144,0.247347
Morton,IL,US,0.23016165,0.13011016
PortJervis,NY,US,0.22748692,0.0781173
RedHill,SC,US,0.20345157,0.07314153
Kaukauna,WI,US,0.21802518,0.08277913
Addison,TX,US,0.16752568,0.23978063
FortThomas,KY,US,0.27602682,0.15714434
Mebane,NC,US,0.24069014,0.106447555
MountHolly,NC,US,0.24742237,0.075625554
Conyers,GA,US,0.2378622,0.08398023
EastSanGabriel,CA,US,0.16896665,-0.009899851
Centerton,AR,US,0.18473427,0.24784662
Stuart,FL,US,0.16725047,0.13294266
SulphurSprings,TX,US,0.1686624,0.24739014
Vincent,CA,US,0.18615112,-0.0887477
BoulderCity,NV,US,0.20522135,0.06581253
Centralia,IL,US,0.24972792,0.1354025
Dixon,IL,US,0.22988088,0.11362269
Troutdale,OR,US,0.15008274,0.15077052
DiscoveryBay,CA,US,0.20583306,-0.05204988
Stallings,NC,US,0.23901753,0.06698856
Frankfort,IN,US,0.25696924,0.12944643
Westchester,IL,US,0.23747475,0.0531369
CenterPoint,AL,US,0.2188796,0.11544034
Canyon,TX,US,0.16730188,0.20915358
Washougal,WA,US,0.15008274,0.15077052
Bridgeview,IL,US,0.23747475,0.0531369
Cherryland,CA,US,0.19226906,-0.058906816
Alma,MI,US,0.23678716,0.09131096
FortLeonardWood,MO,US,0.21795914,0.23224586
LadyLake,FL,US,0.18276395,0.07627591
Welby,CO,US,0.18009353,0.08776947
Phelan,CA,US,0.1553327,0.062084734
Lakeway,TX,US,0.16481046,0.2661601
ArcherLodge,NC,US,0.26842144,0.05505895
Niceville,FL,US,0.19664097,0.112060815
Fillmore,CA,US,0.18494855,0.09546566
HoodRiver,OR,US,0.16429247,0.1361493
Bellevue,WI,US,0.21801136,0.08519464
SpanishSprings,NV,US,0.18627812,0.06158611
NewHaven,IN,US,0.25381213,0.10937281
NewRiver,AZ,US,0.19448937,0.06824314
Millbrook,AL,US,0.21362206,0.10905814
Carthage,MO,US,0.19709566,0.23919606
ProspectHeights,IL,US,0.23315355,0.08297305
Opa-locka,FL,US,0.17549607,0.09615368
Pataskala,OH,US,0.28373435,0.081039995
Grandville,MI,US,0.23617035,0.091433816
Hibbing,MN,US,0.20785706,0.13813107
SarasotaSprings,FL,US,0.1739116,0.11387448
LagunaWoods,CA,US,0.18234849,-0.024755655
HopeMills,NC,US,0.24640001,0.047716584
FloralPark,NY,US,0.23379378,-0.10789992
WilmingtonIsland,GA,US,0.17963587,0.064013384
Humble,TX,US,0.14260598,0.16771334
Payson,AZ,US,0.17852353,0.10963391
Circleville,OH,US,0.27437362,0.1232849
EastRanchoDominguez,CA,US,0.22378471,-0.05127041
Fullerton,PA,US,0.24091822,-0.023192683
Sterling,CO,US,0.17359422,0.19012833
SouthRiver,NJ,US,0.23903394,-0.062660985
PowderSprings,GA,US,0.22700077,0.070324354
Purcellville,VA,US,0.25802687,0.04456504
Eggertsville,NY,US,0.25251514,0.060526915
Farmingville,NY,US,0.21157028,0.0036225945
Blytheville,AR,US,0.22310802,0.17759849
Shively,KY,US,0.27763376,0.1554253
NorthArlington,NJ,US,0.2591665,-0.083314404
Mitchell,SD,US,0.20537217,0.15193708
PalmettoEstates,FL,US,0.17964108,0.10885734
TanqueVerde,AZ,US,0.16929168,0.04148723
Elkton,MD,US,0.25838643,-0.017781774
Parlier,CA,US,0.2240833,-0.06839436
Fate,TX,US,0.16562961,0.24258617
FortMohave,AZ,US,0.19912039,0.09560974
Chubbuck,ID,US,0.19579458,0.16246915
WestUniversityPlace,TX,US,0.13161606,0.14431362
Miami,OK,US,0.18616126,0.24191506
McMinnville,TN,US,0.22341599,0.13600309
Longwood,FL,US,0.16215856,0.06636278
Overland,MO,US,0.25525004,0.15000612
Dunn,NC,US,0.26610872,0.052827794
Houghton,MI,US,0.23004484,0.157561
Ladson,SC,US,0.19302838,0.062431186
Blackfoot,ID,US,0.18707831,0.15093891
Buford,GA,US,0.23101307,0.10118281
LakeGeneva,WI,US,0.22811925,0.0871352
LaGrande,OR,US,0.19785117,0.17124088
EastHighlandPark,VA,US,0.26675588,0.026899114
GlenAllen,VA,US,0.26675588,0.026899114
SevenOaks,SC,US,0.21269807,0.0830473
Groves,TX,US,0.15209454,0.1549256
Mastic,NY,US,0.21097952,0.027845712
Hermitage,PA,US,0.27340162,0.08429262
Cloverly,MD,US,0.26032993,0.0062357406
Talladega,AL,US,0.20473981,0.12869342
Hartford,WI,US,0.2212312,0.08937312
HollySprings,GA,US,0.22848116,0.11602919
BelvederePark,GA,US,0.23663244,0.065584175
