city,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10
Sherman,0.026030766,-0.006409928,0.008169897,0.026022054,0.032582495,-0.008149163,-0.013478385,0.023984848,-0.01726685,0.025450207
MountainLakePark,-0.020684386,-0.0119609265,-0.0071887323,0.0119126085,0.0065702405,0.0151619045,0.033186384,0.007369161,0.015908433,-0.010627599
Mattituck,-0.012857182,0.04245505,-0.031313743,-0.0129501615,-0.033042837,-0.0028781847,-0.023307307,-0.06668231,0.0019335907,0.04017539
Brookdale,-0.018660206,-0.00037041306,-0.017744377,0.011417558,-0.009766187,0.00041469178,-0.0017103954,0.011217626,0.00413209,-0.002120812
Connerton,-0.03057496,0.004157447,-0.0010010782,-0.0072979974,-0.031370725,-0.019999135,0.005202953,0.0052530495,-0.018492077,0.004159989
NorthBraddock,-0.012344001,0.019599734,-0.012662722,0.08943785,0.026549345,-0.0113982195,0.04110644,-0.03248214,-0.014341351,-0.04694461
JunePark,-0.028396599,0.008126865,-0.016452126,-0.0063968096,-0.04225242,-0.028231895,-0.0050213444,0.005978573,-0.025631867,0.00891188
SouthLebanon,-0.0070199417,0.02278487,-0.0065338174,0.05184088,0.01939285,-0.010564347,-0.0024278178,0.014012027,-0.00704352,-0.008920019
Bigfork,0.007551536,-0.014888729,0.023703145,-0.03325186,-0.02741447,-0.0023041286,-0.019128447,0.026101863,-0.0021871626,-0.019493772
OsageBeach,0.0066465517,-0.011285072,0.008319014,-0.012995785,0.010245016,0.008903036,0.0048012636,0.019106738,0.009760911,0.007585298
Brielle,-0.006407055,0.020612035,-0.07437839,0.021204406,-0.016640026,0.047714453,0.0100750355,-0.08717442,-0.0060022413,-0.0088898465
Summerside,0.0058952016,0.014666028,-0.010765222,0.051989183,0.021979898,-0.006148104,0.008630242,0.027615678,0.0026600447,0.0053323517
Spurgeon,-0.0025222972,0.023185212,-0.024251089,0.017910631,-0.0013878839,0.018106058,0.0035075129,-0.0044842367,0.021777246,-0.014356945
Tuscola,0.018361919,-0.0067444965,0.007041847,0.02421072,0.027301498,0.0009874548,-0.005895996,0.017412268,-0.013504299,0.019552166
CherokeeVillage,0.0016073625,-0.008941618,0.002771117,-0.0031465932,0.006091586,0.0053433036,0.002646519,0.017699985,0.0073484606,0.012280648
SandyOaks,-0.018364074,0.014057576,-0.0044127135,-0.051015496,0.013920532,0.024683692,0.018375179,0.010040656,-0.036225107,0.023158045
CarolinaShores,-0.027690424,-0.0030427098,-0.016287034,0.007819727,-0.014019087,-0.0026644552,-0.0023587227,0.010161049,-0.00022634864,-0.009740842
Chester,-0.0051434715,0.00496735,-0.06332609,0.018261401,-0.00805782,0.037194006,-0.014076548,-0.039655168,0.0070571355,-0.029411087
Millis-Clicquot,0.01471259,0.021897864,-0.013865745,-0.040456697,-0.028906627,0.025784291,0.036253363,-0.08196681,0.011566941,-0.0003205724
Wayzata,0.051329415,-0.07711396,-0.017139843,0.011426569,0.048256446,-0.0019382399,-0.0583862,0.029201116,0.010683844,0.013096922
Tama,0.048494637,-0.028762717,-0.0038980085,0.023012334,0.041001804,0.012364177,-0.0030619234,0.020633321,0.016399492,0.040227022
ParadiseHills,-0.0135625405,-0.010597912,-0.009639548,-0.021075597,0.0006460602,-0.00033602864,0.002465525,0.030817462,-0.023373296,0.0049708784
Tulia,-0.02749361,-0.0012831781,0.011866153,-0.015760364,0.0030856275,0.011756857,0.0040911883,0.002772405,-0.013864588,0.014268474
WestElmira,-0.010694251,-0.0053270557,0.020836504,-0.004909485,-0.0031428589,0.0038708216,0.020704484,-0.021688702,-0.0044938843,-0.03172059
Phoenix,0.019290188,0.011506348,0.014645593,-0.01935874,-0.024488423,-0.021731513,-0.004804735,0.021851445,0.017894106,-0.018403944
Reiffton,0.013799024,0.027616017,0.0109082665,-0.008142529,-0.00083729596,0.018499069,0.030249344,-0.07264084,0.011586408,-0.0025787668
Danville,0.002292517,0.008541642,0.029624995,-0.009855586,-0.00059366395,0.007780599,0.036461994,-0.05029779,-0.0018080153,-0.018829526
LittleFalls,-0.011839894,0.0013239103,0.032339614,-0.01868829,-0.0039282218,0.0016933177,0.026940992,-0.034640796,-0.0015020842,-0.028295785
Boalsburg,-0.006921518,-0.0021233412,0.021325583,0.0045341817,0.008758238,0.0043150694,0.029088935,-0.035030566,0.002259742,-0.035997547
Woodruff,-0.014270797,0.0075687515,-0.018950177,0.014024559,-0.00038217567,0.002197452,-0.00924111,0.0027581034,0.019435974,-0.017520994
Galeville,-0.015540518,-0.014698213,0.004706433,0.008086507,-0.0018270647,0.032600284,0.036050886,-0.036016375,-0.007867479,-0.04203543
PeaRidge,-0.02789673,-7.919874e-05,-0.019891232,0.014880876,-0.026709752,-0.0047409213,-0.0052355556,0.0082541425,-0.019269623,0.01337027
Lemoyne,-0.00283038,0.023418285,-0.01489574,0.0053877993,0.0071512093,0.03905834,0.011985226,-0.079114735,0.0016215168,-0.03645708
EastPalestine,-0.021966834,-0.004233793,0.010853664,0.032720953,0.01613838,-0.0013402131,0.016605409,-0.014616135,-0.009671091,-0.050041117
Gardnertown,0.01228816,0.013156116,0.0588797,-0.054262,-0.011764203,-0.0017211792,0.03867255,-0.084332146,-0.0076631587,-0.014594065
Wanamassa,-0.006407055,0.020612035,-0.07437839,0.021204406,-0.016640026,0.047714453,0.0100750355,-0.08717442,-0.0060022413,-0.0088898465
SprucePine,-0.018766418,-0.008176382,0.0054988526,-0.0062970445,-0.00080514676,0.02335343,0.0138923125,0.0016474057,0.013617835,-0.013241966
Swartz,-0.010645055,-0.003927361,-0.0218764,-0.015168336,0.004064789,0.018581161,0.014236689,0.012306573,-0.0025877145,0.044782467
Comerío,-0.05830796,-0.007260003,0.048809577,-0.02194657,-0.02167437,-0.01459823,-0.0377399,-0.007585815,-0.043758422,0.015211705
Vilonia,-0.0019250356,-0.0037525645,-0.012987215,-0.0018842289,0.011890838,0.003648488,-0.004853289,0.013621085,0.0019168382,0.037632063
RockHill,0.06952611,0.016357716,-0.009985633,0.032267343,0.061240707,-0.023291498,-0.017819485,0.06762852,-0.022531627,0.062312692
CapeMayCourtHouse,-0.023131922,0.002916898,-0.039094828,0.009252895,-0.018087134,0.021976152,-0.015706467,-0.032324303,0.006495987,-0.017419022
Blountstown,-0.033800613,-0.0034913584,-0.006139156,-0.0071143713,-0.004380561,-0.0027694888,-0.014153965,0.015209787,-0.016763136,0.016398149
VandercookLake,0.0027493555,-0.009728328,0.022929633,0.031446084,0.017369783,-0.015618319,0.009426393,-0.009526618,-0.024801865,-0.018398128
Hazardville,0.026696792,0.043370377,0.010617016,-0.053599894,-0.018908055,0.016347347,0.05755733,-0.10689969,0.018024957,-0.0027461203
Edenton,-0.021971362,-0.0030260223,-0.017234335,0.010095014,-0.0057971994,0.004050679,-0.002877637,-0.0030955577,0.0037191971,-0.019537974
OldWestbury,0.05537227,0.11592585,-0.08506507,-0.04107418,-0.044223826,-0.021796273,-0.0019423804,-0.186339,0.016812818,0.09703044
DaytonaBeachShores,-0.023366889,0.0011936047,-0.0001552701,0.0008384471,-0.039161608,-0.015757313,0.018701902,-0.00022418797,-0.010519767,0.004345378
Creedmoor,-0.0105791995,-0.0012214438,-0.019189341,0.0024363366,-0.00774197,0.015750404,0.018766765,-0.010013817,0.0098163085,-0.02372606
Coldwater,0.0026023996,-0.0048315004,0.022666775,0.04043578,0.025064984,-0.009400682,0.009171123,-0.0034138665,-0.015000442,-0.0035637012
SpotsylvaniaCourthouse,-0.004610043,-0.001543065,-0.02854193,0.015541605,0.011510589,0.03819321,0.015477102,-0.02518863,0.018018015,-0.041252706
VillageofFourSeasons,0.005377411,-0.012725796,0.009060785,-0.010628405,0.008801418,0.0058433977,0.0043931156,0.01974097,0.008974229,0.00753442
Altavista,-0.009511824,-0.010051093,-0.007838751,-0.0029402084,0.0030987607,0.022567032,0.027502818,-0.0056993775,0.021677485,-0.031015512
OakView,-0.02120673,0.0023713289,0.034752086,0.0052576247,-0.011699052,-0.034397315,0.014338047,0.00061686325,0.0020452559,0.013205524
NorthSea,-0.015993545,0.036015518,-0.030746281,-0.010862381,-0.036392495,-0.00015864149,-0.026269633,-0.058524698,-0.00077002845,0.033633668
NeptuneCity,-0.006407055,0.020612035,-0.07437839,0.021204406,-0.016640026,0.047714453,0.0100750355,-0.08717442,-0.0060022413,-0.0088898465
Lajas,-0.062089346,-0.009193944,0.044496935,-0.018181488,-0.02506051,-0.017903358,-0.042880844,-0.0052310126,-0.053522315,0.021064889
Pascoag,0.0021376072,0.018895242,-0.0010598,-0.037153985,-0.022052094,0.014743827,0.02598666,-0.057500806,0.009681875,0.001911306
Wingate,-0.014476525,0.005146671,-0.027376696,0.0051041804,-0.0047136787,0.00056725356,-0.0020836534,0.00754433,0.017615536,-0.005535952
Montebello,0.0007087196,0.002927418,0.08419634,-0.073755816,-0.011039482,-0.00022522733,0.03315469,-0.08261895,-0.029313495,-0.03205674
Searingtown,0.05537227,0.11592585,-0.08506507,-0.04107418,-0.044223826,-0.021796273,-0.0019423804,-0.186339,0.016812818,0.09703044
Hollister,0.0014186583,-0.009949661,0.006304999,-0.019043952,0.004765021,0.013938361,0.009591944,0.017529804,0.011268994,0.009053228
SuncoastEstates,-0.03890463,0.0015877909,0.0015800805,-0.013914694,-0.032692567,-0.01828032,-0.0026875278,0.002641542,-0.02146684,0.013278171
MeadowsPlace,-0.021828031,0.0111598335,-0.026914835,-0.0646303,0.039725404,0.0031479346,0.052414935,0.020147396,-0.07252354,0.053223252
Edinburgh,0.0105785895,-0.0065456037,0.007949381,0.032980617,0.01893367,-0.006806632,0.005480557,0.019911569,-0.017556887,0.008275197
Verdigris,-0.007731758,0.0064399736,0.0033559555,-0.033274435,0.024328424,0.012831306,0.022472875,0.016143948,-0.0030575967,0.01665986
FortDefiance,-0.02857224,-0.0031239714,0.017551627,-0.026120154,-0.014784708,-0.0015336486,-0.015854387,0.010590819,-0.009122767,-0.01297934
Spry,-0.0028990516,0.023960315,-0.027689217,0.006275666,0.008313254,0.042874433,0.02138699,-0.07323717,0.009975011,-0.03521086
MountEphraim,0.044401716,0.026398271,-0.10548784,0.045309942,0.009115871,0.07992842,0.039048057,-0.101178885,0.044168357,-0.03402172
PlainCity,-0.007918028,0.0018356756,0.020535648,0.04619524,0.02763606,-0.012059207,0.0038525797,-0.013790776,-0.022696257,-0.028496254
Coopertown,-0.0022006482,0.011897163,-0.013379292,0.026663497,0.009347263,0.008588304,0.014713934,0.020525744,0.017695053,0.020385351
LowerGrandLagoon,-0.03139208,-0.0018612348,-0.004775953,0.003831941,-0.01672226,-0.004142077,-0.009593844,0.008842555,-0.013586004,0.014156618
Flemington,0.015613832,0.026145538,0.0486975,-0.03913133,0.0006972922,0.020282006,0.051240973,-0.08517767,0.0013835384,-0.008151633
Kahaluu,-0.021150155,-0.00854223,0.021818183,-0.0256114,-0.028905254,-0.012190899,-0.013395688,0.0011520026,-0.007644652,-0.0010608059
Beattystown,0.005385384,0.013869021,0.044604156,-0.041586872,-0.004865676,0.015528564,0.030384732,-0.067734435,-0.0048929057,-0.019216543
PeppermillVillage,-0.0037643486,0.016211253,-0.114763275,0.042719815,-0.00087043794,0.033604644,-0.036824454,-0.04521899,6.6109e-05,-0.058639426
FoxRiverGrove,0.045372434,-0.03503357,1.3239682e-05,0.08558554,0.050812762,-0.05966885,-0.05746062,0.010792321,-0.06926767,0.010451875
NorthKansasCity,0.033952076,-0.0028096102,-0.014652184,0.009997231,0.04772289,-0.0004927403,-0.00015189406,0.03914959,-0.0073773633,0.041675758
Blakely,-0.032303873,-0.0035912879,-0.0074949884,-0.002244217,-0.011397825,0.0044220765,-0.014550694,0.007500434,-0.01128951,0.007222772
Bridgeport,0.030207222,0.036869448,0.024208283,-0.010595017,0.010695556,0.03260098,0.060904954,-0.109106705,0.016889267,-0.0072517125
PortolaValley,0.035951484,0.15790641,-0.034714136,-0.09159879,0.07929637,-0.053528838,-0.091931425,0.05748412,0.15140232,-0.049384028
Scottsville,-0.005555045,0.005004348,-0.013972159,0.010360257,0.008077869,0.010331914,0.015080762,0.015116333,0.016733022,0.009303102
BreckenridgeHills,0.046152912,0.027993966,-0.0013501932,0.045810275,0.071589164,-0.023079414,-0.02103204,0.05684417,-0.019287705,0.044621523
Belfair,0.055400554,0.01270084,0.015259905,-0.07046352,-0.08093273,-0.018374162,-0.012633148,0.052894775,0.006466354,-0.047828272
Vamo,-0.030547133,0.005592523,-0.016700648,0.0014092018,-0.036450226,-0.033460982,-0.0029018614,0.0031454503,-0.027655853,0.010936311
Benton,0.0033862803,-0.00023065042,-0.006664507,0.007850328,0.014904522,0.0076638437,0.00310063,0.023872491,0.006109895,0.022067204
Gray,-0.020744821,-0.0020010637,-0.01577647,0.0026494649,-0.020431098,0.0019496502,0.0007588796,0.010381165,0.00096964044,-0.0012966535
Donora,-0.0039024544,-0.0019974187,-0.011345927,0.06719496,0.020129278,0.00635308,0.04973647,-0.012261586,0.0055291234,-0.033881407
Byram,0.014021376,0.08548992,-0.010406925,-0.06366241,-0.0490556,-0.032084413,-0.009263213,-0.15721078,-0.036476098,0.05999793
Ellisville,-0.022753295,-0.0028989865,-0.017406862,-0.011389936,0.002590853,0.016675128,0.0067047575,0.014045351,-0.0034461888,0.025973503
Perezville,-0.046438012,0.009083434,-0.0025631634,-0.054531675,0.008942971,0.006245587,0.0019625034,6.177183e-05,-0.043570973,0.036493022
RioCommunities,-0.0024478515,0.0020412493,-0.0230111,-0.038181126,0.017809737,-0.007923783,-0.016974762,0.031880666,-0.01288981,0.0025180895
PointPleasantBeach,-0.020793187,0.015482572,-0.06810444,0.017518895,-0.021836592,0.032742016,-0.0083113685,-0.063001305,-0.0018674037,-0.020205298
OkaucheeLake,0.018915487,-0.02659527,-0.0019037046,0.041997977,0.02948597,-0.023805158,-0.042662647,-0.000541021,-0.024839863,0.00032810867
Hartsdale,0.045565784,0.10912707,0.024174655,-0.09259623,-0.036523372,-0.040514212,0.033734187,-0.19341679,-0.01744756,0.063068114
Columbiana,-0.019043243,0.014705791,-0.036017,0.005374551,-0.0030551215,0.016230732,0.0062992806,0.016363079,0.014835296,0.034832094
FoxFarm-College,-0.01543168,-0.021676416,0.029130524,-0.00801868,-0.03115416,0.019067556,0.0043653967,-0.00052609004,-0.015005757,-0.005607557
Wahoo,0.03472431,-0.04438432,0.013907582,0.010824498,0.032311708,0.023520617,0.016534261,0.019951297,0.040236384,0.05007111
Eastwood,-0.00962512,-0.0055417265,-0.013839982,-0.023491258,0.006393438,0.012574766,0.012489812,0.010035027,-0.008925718,0.034340523
UnionSprings,-0.03200311,-0.0058040735,-0.014167918,-0.01320089,0.002234263,0.01720688,0.0002999166,0.010322011,-0.0020887558,0.014299424
LeisureVillage,0.008433176,0.017291911,-0.06801705,0.012520857,-0.006464707,0.061870415,0.032739207,-0.08006391,0.01706245,-0.0295692
Bremen,0.014339723,0.001553059,0.012930729,0.042552695,0.024059614,-0.01777019,0.012086889,0.0007171005,-0.01216549,0.0074561043
SantaYnez,-0.009720245,0.0014835816,0.02520293,-0.015811797,-0.021482835,-0.018703531,-0.009157111,0.005974373,0.0033894796,-0.0055333106
Oconto,-0.015380036,-0.009846264,0.0070311194,0.013792864,0.01191555,-0.013831939,-0.048157148,-0.02280608,-0.032525342,-0.021486873
SocialCircle,-0.020642048,0.01237121,-0.03688101,0.0141135175,-0.022587733,-0.008711773,-0.005649213,0.0154831875,0.017607693,0.011131675
Canastota,-0.013979265,-0.0061549307,0.010007523,-0.00075896806,-0.0031236324,0.006811661,0.018499276,-0.02084443,-0.005777734,-0.025061293
Harrington,-0.012566172,-0.0005425558,-0.045407522,0.00979715,-0.0060343975,0.04089687,0.0046697967,-0.033513688,0.018570239,-0.025845835
Dardanelle,0.00051964255,-0.010042595,-0.0037529995,-0.009882035,0.008623885,0.0067046466,0.009995197,0.017949816,0.01065938,0.02075645
Wiggins,-0.02520546,-0.0064853397,-0.013125459,-0.01011553,0.0025031716,0.018172426,0.002077648,0.010146995,-0.0073490003,0.018767461
Dilley,-0.03728236,0.0052760704,0.0036708803,-0.026580522,-0.0007754953,0.014356501,0.004243766,-0.0020566056,-0.026253635,0.019659627
Gunnison,-0.0020711615,0.0005566355,-0.008789348,-0.036947906,0.012835023,-0.0017486492,-0.021005528,0.0137831895,0.015953079,-0.022391794
Piedmont,-0.025402715,0.0039147963,-0.021894109,-0.0010012067,-0.0026948757,0.01906489,0.0019754563,0.008921759,0.012603493,0.004845782
EastHamptonNorth,-0.016966918,0.031493515,-0.03250817,-0.0064162617,-0.036582578,0.0005596837,-0.026425626,-0.04758887,0.0014183027,0.031406935
Paxton,0.020828662,-0.012532802,0.00652777,0.029606793,0.022763835,-0.005145865,-0.0035856238,0.011894545,-0.017264187,0.020666698
Lexington,0.011337249,0.0020679678,0.008050937,-0.012176144,0.023371104,0.0052115927,0.00097582635,0.02653861,0.0033750928,0.013381132
Whiteland,0.0146255065,-0.0004662815,0.00010005012,0.04106752,0.023741892,-0.011042667,0.00040409708,0.027849259,-0.021780055,0.013277936
Laureles,-0.048706625,0.0047514155,0.012035789,-0.032714274,-0.006960562,0.013960999,-0.002897741,-0.0008973215,-0.04421161,0.021583337
MosesLakeNorth,0.041460495,-0.0036140527,0.0007263942,-0.031761516,-0.011617839,0.009489201,-0.019591078,0.044923816,0.004042841,-0.02944601
Negaunee,-0.017404027,-0.0138489455,0.016777972,-0.00018834881,-0.0004035755,0.00013864413,-0.031649433,-0.011841343,-0.01812384,-0.024075171
SurfsideBeach,-0.020213708,-0.0018435816,-0.010242893,0.012670646,-0.019673204,-0.0031342956,0.0018936251,0.010375673,-0.00017712265,-0.008848205
Wrightsboro,-0.02130458,0.00052300456,-0.014707972,0.015766263,-0.010868238,-0.0066908,-0.0037961015,0.009216809,0.0007211378,-0.014534972
PilotPoint,-0.01763072,-0.0072535537,-0.00833994,-0.006827775,0.014702593,-0.010226251,0.014133192,0.01335834,-0.019293077,0.032518387
Buhl,-7.183291e-05,0.01383238,0.008141069,-0.03813773,-0.024504026,-0.0070000254,-0.015200552,0.026507309,-0.007524425,-0.031373568
ChainLake,0.009547715,-0.015503209,0.029813953,-0.031123148,-0.05116475,-0.01976699,-0.018658595,0.019587716,-0.014397151,-0.0058778403
SouthHill,-0.009266938,-0.009107107,-0.013886397,0.002388495,0.0037305008,0.025790978,0.027633877,-0.009770464,0.016006414,-0.027024342
Gibraltar,-0.006343752,-0.014784092,0.013816579,0.046715964,0.014393606,-0.01861071,0.007987318,-0.021189688,-0.041594245,-0.021062963
Winfield,-0.018445358,0.00229623,-0.017119925,-0.0009138562,-0.001778908,0.015518779,0.008550332,0.014544008,0.014326798,0.013601833
Bonneauville,-0.014027842,0.010057211,0.0088978475,-0.008263889,0.007576737,0.023380324,0.020370938,-0.05055283,0.0061758445,-0.038274653
SouthBoundBrook,0.024376862,0.026672916,0.05203742,-0.046270758,0.00248706,0.039678335,0.07207413,-0.11201471,-0.0011356728,-0.013402225
Reminderville,-0.018629048,0.008097686,0.011072872,0.05158706,0.023298884,-0.025991933,-0.002486558,-0.015734544,-0.041510884,-0.04911978
OakHill,0.0037346156,0.030440167,-0.025298076,0.03660099,0.011063854,0.007030803,0.021758674,0.027522407,0.02557082,0.043903545
Smithville,-0.030519571,0.004563521,-0.001940583,-0.032082327,0.0033332317,0.018971143,0.017098209,0.006380662,-0.029905725,0.032438118
CapitolHeights,0.0077590616,0.032186285,-0.1408683,0.058266517,-0.0023129613,0.04399917,-0.048356455,-0.0662995,-0.006171356,-0.07959973
LakeHoliday,0.044313528,-0.027150696,0.009969809,0.04846879,0.04232175,-0.018834932,-0.016770475,0.020266728,-0.015357318,0.025095463
PhoenixLake,-0.010917893,0.011700507,0.017854333,-0.015601525,-0.008881983,-0.015839558,-0.022007968,0.007165975,0.018623477,-0.019085621
NorthWestport,-0.00029789656,0.032992035,-0.0400602,-0.008955106,-0.021454427,0.011083651,0.0016531397,-0.062499378,0.01015798,0.023040649
Hancock,-0.01783757,-0.012646514,0.01496849,-0.0036970596,-0.0032542357,-0.0023705096,-0.028371675,-0.00255617,-0.011949285,-0.015284503
SaukCentre,0.010597518,-0.04073287,-0.0034859744,-0.00234932,0.017481918,0.0042748633,-0.02788234,0.022112923,0.018183395,0.002151139
LakeWisconsin,0.026203176,-0.03411995,-0.0071875495,0.038111065,0.039790645,-0.016023532,-0.032763053,0.0070286547,-0.016021444,-0.003998474
Ludlow,0.016431365,0.006662599,0.0024024385,0.06758797,0.024672272,-0.010362607,0.027231047,0.023127042,0.0020196447,0.0064201807
EastPetersburg,0.0019997275,0.020087853,-0.0038219073,-0.0023279611,0.006874826,0.043074913,0.031870604,-0.07456453,0.0061092353,-0.03157143
SilverSummit,0.0006813834,0.015820006,0.015419716,-0.019365543,0.0023614923,-0.019356241,-0.018760677,0.0067498684,0.011379144,-0.0408317
Ardsley,0.045565736,0.109127074,0.024174638,-0.09259625,-0.03652334,-0.040514193,0.033734154,-0.19341685,-0.017447533,0.063068144
Tallassee,-0.02906058,0.0008935077,-0.017813312,-0.008818828,-0.0020434158,0.01310174,0.0022632894,0.0072448216,0.001999543,0.009648353
Guayanilla,-0.06218895,-0.008734855,0.044216897,-0.018270802,-0.024081599,-0.018153213,-0.041777503,-0.0060609668,-0.052088346,0.020811647
CrystalRiver,-0.034204412,-0.00067997334,0.004733568,-0.0048452136,-0.029626347,-0.021466833,0.00052455615,0.009701804,-0.017151948,0.0042985966
Hazlehurst,-0.029262405,-0.0020124689,-0.009825287,0.0057648835,-0.018433461,-0.0058240225,-0.005548722,0.011130227,-0.009150867,0.0036700198
Bayshore,-0.024386812,-0.0035808224,-0.0042962087,0.0100212945,-0.022108264,-0.008696113,-0.0007929827,0.0020469017,-0.0044591273,-0.015688349
Edwardsville,0.030553173,1.4840625e-05,-0.0019934932,0.009645717,0.027368816,-0.0035604567,-0.0028319838,0.034535896,-0.0023369817,0.033487197
Fremont,-0.008505759,-0.006596474,0.0077521093,0.024646899,0.013468823,-0.014486318,-0.030916985,-0.016636414,-0.029950202,-0.019807795
Florence,-0.018963546,-0.00441288,-0.03077343,-0.01730951,0.0059494544,0.020283682,0.010637686,0.017607594,0.0040595643,0.03892248
Orangeburg,0.034462627,0.06733003,0.07898783,-0.110926405,-0.026785467,-0.020492291,0.027589388,-0.18071765,-0.05125507,0.023218216
OttawaHills,0.019890897,-0.01729392,0.0170355,0.06614132,0.01856762,-0.027933663,0.022850104,-0.01238538,-0.034020126,-0.014796245
Sayre,-0.019412346,0.0004131905,0.013980476,-0.010497564,0.011296402,0.008624738,0.003139581,0.004883227,-0.011856189,0.021109091
PineLevel,-0.021641737,0.004712592,-0.02184024,0.00605188,-0.016777335,0.0117620565,0.0033253648,0.0063495683,0.001348405,0.012707231
Ebensburg,-0.024129858,-0.0008577077,0.002749782,0.02039558,0.011692857,0.005014273,0.02038726,-0.014589231,0.0017742383,-0.03822761
SanDiego,-0.043739364,0.0008250128,0.012797929,-0.025475953,-0.0024431502,0.014800454,0.002215347,0.0021868302,-0.028653532,0.024034927
SantaVenetia,0.003627201,0.074805446,-0.031395894,-0.06399068,0.049584888,-0.019174555,-0.081598796,0.0130332075,0.06651653,-0.012749848
ShadyHollow,-0.012597379,0.010298931,-0.0075984136,-0.050854463,0.026233034,0.018522367,0.032018773,0.015974507,-0.041484162,0.035238996
Rosedale,0.06755587,0.0047384123,0.015862223,-0.08599553,-0.10930236,-0.025441201,-0.026648063,0.05159042,0.0008775402,-0.063242
Walhalla,-0.012153123,-0.003485427,-0.003527831,0.0070551876,-0.0006249285,0.003993143,-0.0024094197,0.004016712,0.01773367,-0.017487407
NewtonFalls,-0.021973412,-0.0016055977,0.01080519,0.04432237,0.025810147,-0.00905454,0.0040009967,-0.010376863,-0.024108097,-0.04839185
CastleHills,-0.024352882,0.009657507,0.004728721,-0.03899952,0.014822377,-0.0031838047,0.023869663,0.0063210293,-0.033716824,0.03673084
Pinetop-Lakeside,-0.03039827,-0.0017810685,0.013822695,-0.029484091,-0.008767353,0.0005766189,-0.02088651,0.010661436,-0.008599345,-0.015782641
Goodland,-0.011084911,-0.018057324,0.019824171,-0.009594191,-0.0075888527,0.007419084,-0.013560613,0.009847834,-0.0035937943,0.010518538
HuberRidge,-4.420802e-05,0.011443636,-0.0077486876,0.09852719,0.034550272,-0.031037388,-0.0056430507,-0.0042634145,-0.034733664,-0.026661653
Berryville,-0.00825506,-0.0023219197,-0.0062405677,0.004270183,0.01349789,0.03507174,0.030160619,-0.030607387,0.012578329,-0.044514813
Utqiagvik,-0.0279219,-0.016706616,0.033557333,-0.009760278,-0.016687965,-0.0084332125,-0.018238908,0.0019304503,-0.01954,-0.0008837131
HelenaValleyNorthwest,0.005104691,-0.015874708,0.01646335,-0.021296615,-0.019167917,0.013466061,-0.013397508,0.022307334,0.010498413,-0.019367546
HolidayCitySouth,0.008433176,0.017291911,-0.06801705,0.012520857,-0.006464707,0.061870415,0.032739207,-0.08006391,0.01706245,-0.0295692
WhiteCity,-0.029475423,0.0040006684,-0.002646302,-0.0065236543,-0.035280585,-0.021766853,-0.0047334745,0.0028410114,-0.018975282,0.0064988364
Sunnyside,0.004206922,0.030179609,-0.0072949813,-0.02812423,0.0064650425,-0.029950807,-0.010793127,0.00526082,0.04495627,-0.01779886
Algood,-0.016562765,0.0028589244,-0.0070894,-0.0061424864,8.667074e-05,0.015145644,0.0118684415,0.013847497,0.013024017,0.006979222
MountHollySprings,-0.0066092373,0.0034695382,0.0151562095,-0.0032609098,0.007248412,0.023192458,0.030046435,-0.053097833,0.008151007,-0.037189987
HorseCave,-0.0027252794,0.004248658,-0.01002207,0.014300019,0.00948992,0.0070062354,0.016295318,0.017998237,0.015772674,0.009195418
HighRidge,0.041688543,-0.020041766,-0.00074216706,0.00027020648,0.024991862,0.0008506585,-0.00833763,0.044760514,0.0058540665,0.04335463
Cramerton,0.0048882663,0.019289736,-0.016486946,0.034054413,0.0062459446,-0.010435726,0.013043653,-0.0097761275,0.016777318,-0.011144965
Bonsall,0.019344827,-0.024506133,-0.034289427,-0.014446809,0.042449676,-0.06747211,0.037375946,0.017136335,0.08099211,0.009693504
Minerva,-0.014541802,-0.003665072,0.0024714267,0.04355585,0.024166578,-0.0071604243,0.010948861,4.277937e-05,-0.010204699,-0.03472875
Whiteville,-0.0013970592,-0.0015412462,-0.011221258,-0.0024364707,0.005906878,0.010587925,0.012060741,0.019946322,0.010288865,0.027011022
WestPeoria,0.03904866,-0.01621509,0.0038570939,0.030015267,0.033359777,-0.016653242,-0.004280455,0.02418892,-0.01143172,0.027165668
Beaufort,-0.025873695,-0.0044833305,-0.013163038,0.0107389605,-0.010707446,-0.012391416,-0.00695367,0.0110544395,-0.0016644619,-0.009892017
Grayson,-0.01632946,0.020790394,-0.04101849,0.036102887,-0.03900708,-0.02859275,-0.008903603,0.013796479,0.016122738,0.00695687
Holtville,-0.021641737,0.004712592,-0.02184024,0.00605188,-0.016777335,0.0117620565,0.0033253648,0.0063495683,0.001348405,0.012707231
MountainViewAcres,-0.022151064,-0.02561426,-0.0011658326,0.006918607,-0.020699361,-0.059236936,0.049926106,0.019250419,0.025487054,0.040025286
LaVerkin,-0.025545223,-8.2272105e-05,0.025859732,-0.020459583,-0.011287842,-0.010323787,-0.012617074,0.003602045,0.002087888,-0.018147951
MountHoodVillage,-0.009344621,-0.010968154,0.030184168,-0.017974513,-0.034187555,-0.0072307214,-0.017264543,0.010530933,-0.011520236,-0.014633906
Pupukea,-0.025391659,-0.013443315,0.025396353,-0.017944563,-0.02724101,-0.009296591,-0.018960467,0.0046453336,-0.016526224,-0.00098497
