city,state,country,dim_1,dim_2,dim_3
SandRidge,NY,US,-0.02594753,0.29131863,-0.2626276
Tenkiller,OK,US,-0.19274634,0.22005822,-0.26526222
TaconicShores,NY,US,0.012007799,0.27007112,-0.22828755
NorthGate,CA,US,0.14661056,0.084731765,-0.25900128
Gasquet,CA,US,-0.105795614,0.17840901,-0.24493824
War,WV,US,-0.071349435,0.27902272,-0.23599358
Amity,AR,US,-0.18351859,0.21460752,-0.23858555
BlackwellsMills,NJ,US,0.14780393,0.2904857,-0.18723498
Mounds,IL,US,-0.07486492,0.23561744,-0.2702803
WildRose,WI,US,-0.008344821,0.20084405,-0.30754668
Sedalia,NC,US,0.004365504,0.27769116,-0.2010394
Nemacolin,PA,US,-0.025323668,0.32126978,-0.2624404
EastButler,PA,US,0.011857011,0.3350303,-0.27763006
NorthPearsall,TX,US,-0.18287043,0.21078596,-0.2184952
Tallaboa,Peñuelas,PR,-0.1638638,0.19773646,-0.25357237
WestoverHills,TX,US,-0.19191003,0.19023867,-0.25252566
PassamaquoddyPleasantPoint,ME,US,-0.06789382,0.21102352,-0.2699214
TresPinos,CA,US,0.049105383,0.13721134,-0.25585315
Detroit,TX,US,-0.19640683,0.20751402,-0.2346954
Elwood,NE,US,-0.12347676,0.1799164,-0.30177605
Bloomdale,OH,US,0.0031297808,0.2639812,-0.28970838
Bradford,IL,US,-0.038403362,0.20766512,-0.3207683
SantaAnaPueblo,NM,US,-0.06864157,0.15506288,-0.26837397
Porter,OK,US,-0.16852663,0.2028756,-0.28035212
Boswell,OK,US,-0.20479469,0.22127108,-0.24936439
Onaga,KS,US,-0.11597513,0.19612844,-0.3167689
AromaPark,IL,US,-0.019997263,0.21160503,-0.30339506
Ruthven,IA,US,-0.06066071,0.18091981,-0.31594634
WayneLakes,OH,US,-0.016761752,0.2624541,-0.29326043
Ririe,ID,US,-0.078444056,0.17648342,-0.27924556
Kress,TX,US,-0.15646443,0.18138194,-0.27540153
Miller,MO,US,-0.1816701,0.22036235,-0.292294
MapleRapids,MI,US,0.017244289,0.22935505,-0.28775483
McDade,TX,US,-0.19700207,0.21418676,-0.20268206
Waubeka,WI,US,0.011110744,0.20502612,-0.31359592
Gillett,AR,US,-0.12121148,0.1916966,-0.21428686
McClure,OH,US,0.00581142,0.2616124,-0.28648114
Reeseville,WI,US,-0.0014494571,0.19622874,-0.31393448
Tyrone,NM,US,-0.040176548,0.16091545,-0.25384802
Powers,OR,US,-0.09369387,0.16263565,-0.24163418
Ochlocknee,GA,US,0.0050509456,0.18825388,-0.14389662
RockyForkPoint,OH,US,-0.04474552,0.30136284,-0.28420648
Minneola,KS,US,-0.13526675,0.18107119,-0.2863353
TwinsburgHeights,OH,US,0.035124052,0.2913291,-0.2928842
Colfax,IN,US,-0.03606424,0.24285,-0.30107695
Boyden,IA,US,-0.051525496,0.18557115,-0.30486706
HollisCrossroads,AL,US,-0.06579133,0.22381656,-0.14429437
Kingston,GA,US,-0.03379755,0.22695373,-0.16116758
Cascade,MT,US,-0.13088731,0.20091876,-0.2546151
VanBibberLake,IN,US,-0.05138945,0.25025275,-0.30513784
LaMoille,IL,US,-0.019226523,0.20149893,-0.31333408
WestPittsburg,PA,US,0.017010538,0.32285845,-0.2808497
TimberHills,PA,US,0.0860492,0.31317976,-0.21819183
Hindman,KY,US,-0.08077382,0.28115767,-0.23374353
WestMansfield,OH,US,-0.00560361,0.28337225,-0.28835073
Dongola,IL,US,-0.08502307,0.24853985,-0.27437356
Paragon,IN,US,-0.07761034,0.26089078,-0.30594176
OhioCity,OH,US,-0.0061971233,0.26139432,-0.2908434
Nuangola,PA,US,0.0044526444,0.30048794,-0.24058773
PointComfort,TX,US,-0.18754718,0.21853408,-0.18123223
Fleming-Neon,KY,US,-0.066829965,0.2757495,-0.22835225
Beasley,TX,US,-0.18919823,0.2154926,-0.18089339
Sardis,OH,US,-0.035834946,0.32375148,-0.2774489
Keiser,AR,US,-0.09552973,0.19631849,-0.23349434
Elnora,IN,US,-0.06592392,0.26593396,-0.29408833
Kiowa,OK,US,-0.18850158,0.21253946,-0.26917383
Rockland,WI,US,-0.030191047,0.19182044,-0.31848392
Morgantown,PA,US,0.08497063,0.3144018,-0.21310006
WestAltoBonito,TX,US,-0.20790805,0.22903027,-0.20686029
Ingold,NC,US,0.0017475502,0.24167672,-0.2064584
Hendricks,MN,US,-0.07163752,0.1850505,-0.30449772
Salisbury,PA,US,0.010417703,0.29300252,-0.25601196
Leawood,MO,US,-0.17156358,0.20694026,-0.28957567
Andrews,FL,US,-0.015494323,0.19266087,-0.1586163
Noorvik,AK,US,-0.10337789,0.20206174,-0.26211825
Tuntutuliak,AK,US,-0.11089798,0.22081706,-0.2740804
Hebron,ND,US,-0.08686806,0.1719582,-0.28406554
Alapaha,GA,US,-0.0057052197,0.1873344,-0.14195354
Kirkwood,IL,US,-0.0563169,0.20970124,-0.315582
PeEll,WA,US,-0.0653933,0.14993705,-0.27392304
Weiner,AR,US,-0.10201618,0.19979537,-0.23091333
Pikeville,NC,US,0.022876358,0.2517253,-0.20623577
PineValley,NY,US,-0.024877064,0.28372478,-0.2601402
NoconaHills,TX,US,-0.1896619,0.19755688,-0.25839004
PennsCreek,PA,US,0.03563314,0.33170727,-0.23274854
Ricardo,TX,US,-0.2142931,0.23704123,-0.19297284
NewBloomfield,MO,US,-0.13992013,0.23886202,-0.3109473
ToksookBay,AK,US,-0.1102565,0.21613395,-0.2732426
UpperMarlboro,MD,US,0.1135978,0.29576072,-0.22944094
Kimball,SD,US,-0.07426846,0.18406157,-0.30036783
Bardwell,KY,US,-0.08714818,0.22850505,-0.25525847
McAdenville,NC,US,0.032920185,0.22874601,-0.17612752
Chillicothe,TX,US,-0.1724468,0.17707227,-0.26860335
CarrizoHill,TX,US,-0.19219856,0.21136092,-0.21231899
LytleCreek,CA,US,0.11090038,0.0737533,-0.25425315
NewUnderwood,SD,US,-0.12913719,0.17149079,-0.29300895
Haviland,KS,US,-0.14191282,0.18882735,-0.28931576
SunsetValley,TX,US,-0.1910735,0.21367735,-0.20441718
BrownsboroFarm,KY,US,-0.05859793,0.2700682,-0.291454
Kasota,MN,US,-0.05183163,0.1844001,-0.3135137
McNary,AZ,US,-0.055780124,0.16489048,-0.2594689
BlueRidgeSummit,PA,US,0.055106517,0.3130452,-0.2249745
Ellendale,MN,US,-0.050460074,0.18423164,-0.3084579
SixMile,SC,US,-0.055788744,0.23221375,-0.18276206
RowesRun,PA,US,-0.014875177,0.32424998,-0.26209897
SunsetVillage,GA,US,-0.04006858,0.22040044,-0.14142963
Farmersville,IL,US,-0.052275665,0.23349997,-0.29747355
Strawn,TX,US,-0.20857695,0.20181936,-0.24402297
SouthHills,MT,US,-0.08547322,0.16715276,-0.26005572
Morley,MO,US,-0.08017127,0.2331046,-0.2605473
Kuttawa,KY,US,-0.09718882,0.24226256,-0.25641373
Petrolia,TX,US,-0.17707126,0.18812492,-0.2686687
Watkins,CO,US,-0.077827446,0.17670707,-0.26594135
Cecilton,MD,US,0.10917404,0.27129665,-0.21325295
St.Florian,AL,US,-0.06809096,0.22430861,-0.1756322
Lakehead,CA,US,-0.008466313,0.15417558,-0.24905184
Vader,WA,US,-0.075424425,0.13400614,-0.26662543
Waterloo,CA,US,0.2399337,0.022400942,-0.21793701
Hillman,MI,US,-0.021878665,0.23468463,-0.28619498
WalnutCreek,AZ,US,0.006091234,0.12961343,-0.25933504
Armour,SD,US,-0.073853225,0.18600641,-0.30333322
McRae,AR,US,-0.12526849,0.19781749,-0.23302032
RockyHill,NJ,US,0.14780393,0.2904857,-0.18723498
Hull,TX,US,-0.15399235,0.2159968,-0.16015229
Osmond,WY,US,-0.1324086,0.19935079,-0.26152694
Palmer,TN,US,-0.06992387,0.25269714,-0.18915842
McBain,MI,US,-0.011483106,0.21829705,-0.290912
SouthRoyalton,VT,US,-0.014343872,0.24148579,-0.243971
Saybrook,IL,US,-0.03811924,0.22785456,-0.30085504
Caroleen,NC,US,-0.023882158,0.258447,-0.18917346
Happy,TX,US,-0.1520925,0.18297976,-0.276894
Chattaroy,WV,US,-0.06686287,0.29931176,-0.24122487
Efland,NC,US,-0.014023892,0.2850164,-0.19424352
Coggon,IA,US,-0.038240742,0.1947595,-0.31146085
SilverCliff,CO,US,-0.12635396,0.18196131,-0.26628828
Peñasco,NM,US,-0.13791978,0.19221352,-0.27232528
Sligo,PA,US,0.0040843957,0.32020354,-0.2800632
Beverly,WV,US,-0.054543342,0.28235716,-0.2594843
Rushville,NY,US,0.0048294673,0.26339218,-0.24744558
Sebeka,MN,US,-0.04472902,0.18474223,-0.30025876
LaTinaRanch,TX,US,-0.22335361,0.25507727,-0.19763084
Cloverdale,MS,US,-0.1308098,0.22797018,-0.15080366
WhiteHall,WV,US,-0.04210156,0.31888556,-0.25953636
CanyonCity,OR,US,-0.07969709,0.1752341,-0.263829
ForestView,IL,US,0.055188157,0.18557733,-0.31270996
EckhartMines,MD,US,0.037545815,0.32730055,-0.24979891
Potosi,WI,US,-0.02497157,0.19008349,-0.31973308
Turbotville,PA,US,0.011600197,0.31843698,-0.23619768
AlbertCity,IA,US,-0.058104664,0.18081796,-0.31411892
Chemung,IL,US,0.001996272,0.19050671,-0.3149651
Eleva,WI,US,-0.04194638,0.19346033,-0.32238525
Sullivan,WI,US,0.004018322,0.18980783,-0.308848
Taholah,WA,US,-0.10227815,0.18293653,-0.27806798
BodegaBay,CA,US,0.063086025,0.13062057,-0.2439425
OceanIsleBeach,NC,US,0.018969301,0.19505312,-0.20955239
Auburndale,WI,US,-0.027340604,0.20379765,-0.31606305
Cliffside,NC,US,-0.023882158,0.258447,-0.18917346
Mathiston,MS,US,-0.1208908,0.20937838,-0.1837224
Thompsontown,PA,US,0.033687815,0.33025652,-0.23836656
SouthNewCastle,PA,US,0.017010538,0.32285845,-0.2808497
Russia,OH,US,-0.015493027,0.26929379,-0.29455042
Loretto,MN,US,-0.020536175,0.17405315,-0.33109176
HoldenBeach,NC,US,0.01896929,0.19505312,-0.2095524
PottersHill,NC,US,-0.0059970734,0.2540686,-0.21782996
Joppa,AL,US,-0.06519193,0.2360786,-0.16574626
CenterCity,MN,US,-0.027343845,0.18569282,-0.3202823
Sycamore,GA,US,-0.0041048666,0.1864145,-0.14431296
Kooskia,ID,US,-0.05168582,0.15265273,-0.29662383
Bolt,WV,US,-0.070748396,0.28674483,-0.24099125
DeerCreek,IL,US,-0.03972467,0.220871,-0.31312716
Kernville,CA,US,0.0044536334,0.1360926,-0.24995625
Crofton,NE,US,-0.083974704,0.1865844,-0.313021
Silverton,CO,US,-0.07634524,0.18042265,-0.25575036
St.Leon,IN,US,-0.05223006,0.2773175,-0.2895582
Oldenburg,IN,US,-0.04998478,0.27526274,-0.29293442
TwoRivers,AK,US,-0.09915333,0.2049305,-0.2751716
JamesTown,WY,US,-0.084165774,0.1696129,-0.26820952
Puryear,TN,US,-0.10789107,0.22236292,-0.24146761
Vayas,Ponce,PR,-0.16728717,0.19685681,-0.251924
LakeWinola,PA,US,-0.021645563,0.2939148,-0.24401844
Matherville,IL,US,-0.04475354,0.1976591,-0.32144576
Viola,WI,US,-0.029316911,0.20122893,-0.31220844
MountainLakes,NH,US,-0.03474961,0.25388247,-0.244698
Oneida,IL,US,-0.05264512,0.2052345,-0.3238593
Austinburg,OH,US,0.031005867,0.29039302,-0.27525154
Alda,NE,US,-0.11032407,0.18255669,-0.30957347
RollingFields,KY,US,-0.050613634,0.26783237,-0.29786775
Strykersville,NY,US,0.020661762,0.24614295,-0.2620775
TimberLakes,UT,US,-0.10500542,0.18935186,-0.25717816
Manzanita,OR,US,-0.079752475,0.16796468,-0.26451454
ThunderbirdBay,TX,US,-0.21502823,0.19980861,-0.2350736
Elmwood,NE,US,-0.073539734,0.19041567,-0.31534863
Mechanicsburg,IL,US,-0.052471552,0.2338865,-0.31048343
StrathmoorVillage,KY,US,-0.050613616,0.26783237,-0.29786775
LaPrairie,MN,US,-0.04899369,0.19862734,-0.2998373
NewCuyama,CA,US,0.046697404,0.109897666,-0.25649935
ArroyoColoradoEstates,TX,US,-0.22340107,0.2505267,-0.199679
MeridianStation,MS,US,-0.11980247,0.2346254,-0.16904487
Cisne,IL,US,-0.04647726,0.24014097,-0.2938151
ParkwayVillage,KY,US,-0.06079742,0.2632196,-0.29562554
Motley,MN,US,-0.042139728,0.18955731,-0.30146497
Welling,OK,US,-0.19274634,0.22005822,-0.26526222
Amherst,TX,US,-0.14782052,0.17769694,-0.27171794
Story,WY,US,-0.12792256,0.20018534,-0.2741067
DeerLake,PA,US,0.058128655,0.30194184,-0.21564032
St.Edward,NE,US,-0.09144522,0.19230148,-0.31570867
Genoa,NV,US,-0.02169386,0.1643863,-0.25726053
Heidelberg,MS,US,-0.109362744,0.23779662,-0.15004018
PippaPasses,KY,US,-0.074481346,0.27936316,-0.23163486
Dalzell,IL,US,-0.020194866,0.20902051,-0.31803852
Blairstown,IA,US,-0.0479808,0.19217718,-0.31438217
MauryCity,TN,US,-0.09585187,0.20621161,-0.22471231
TaylorSprings,IL,US,-0.04801692,0.23099975,-0.29495198
Bluffs,IL,US,-0.07172399,0.21663283,-0.31339222
Clio,SC,US,0.021702737,0.21587826,-0.19251923
SanLuis,CO,US,-0.11146786,0.18120977,-0.27349418
Stanwood,IA,US,-0.039193835,0.19878963,-0.3174024
Ona,FL,US,-0.030219827,0.21764004,-0.16072153
Remington,VA,US,0.04837237,0.32261902,-0.22565456
Clyde,KS,US,-0.11136173,0.18641059,-0.3093339
Virgin,UT,US,-0.016740303,0.16115755,-0.25547245
St.Meinrad,IN,US,-0.072354846,0.2715888,-0.2920795
Wampum,PA,US,0.012777016,0.33107564,-0.28063744
SanSimeon,CA,US,-0.031668056,0.18269181,-0.26211205
Friendship,WI,US,-0.010868566,0.19332446,-0.31553075
Milan,GA,US,0.016419725,0.17780071,-0.13754714
Elberfeld,IN,US,-0.04769642,0.25457835,-0.2820915
VanHorne,IA,US,-0.0479808,0.19217718,-0.31438217
Hershey,NE,US,-0.12730119,0.1709844,-0.2996381
ValleyAcres,CA,US,0.102465115,0.09308958,-0.25088888
RoundHill,VA,US,0.06560742,0.32635406,-0.2207153
Fulton,CA,US,0.13320906,0.101423435,-0.2365934
Beemer,NE,US,-0.080796316,0.18740276,-0.3143984
Joliet,MT,US,-0.124915205,0.18580951,-0.2644983
Shueyville,IA,US,-0.0422963,0.19824448,-0.3209379
Niantic,IL,US,-0.045321934,0.23215432,-0.30876496
Greendale,MO,US,-0.049677648,0.2211421,-0.3199883
Lecompton,KS,US,-0.109538406,0.19821195,-0.32027763
RoundRock,AZ,US,-0.04069513,0.15843615,-0.25766787
Justice,WV,US,-0.06978636,0.28915024,-0.2361471
EldoradoSprings,CO,US,-0.08134186,0.16688244,-0.27000996
PennsburyVillage,PA,US,0.018823283,0.33756915,-0.26951241
Lemitar,NM,US,-0.053090353,0.15529692,-0.27290946
Bendersville,PA,US,0.06338234,0.31853765,-0.22478908
SycamoreHills,MO,US,-0.049961224,0.21751834,-0.32427177
McLaughlin,SD,US,-0.09813033,0.16545956,-0.29255626
Bluetown,TX,US,-0.22879013,0.25075927,-0.19696309
YatesCity,IL,US,-0.059591018,0.20750424,-0.32229018
Grantsboro,NC,US,0.0026066867,0.22550043,-0.21895684
ElRanchoVela,TX,US,-0.1988768,0.22475368,-0.20716052
RockyRipple,IN,US,-0.03392634,0.24704334,-0.31322414
Greensburg,LA,US,-0.08605253,0.23579495,-0.13859297
OakLevel,VA,US,-0.052224755,0.30429718,-0.23589717
Jewett,OH,US,-0.01807402,0.30549935,-0.27734405
Verlot,WA,US,-0.10876221,0.1719212,-0.2915573
Fremont,WI,US,-0.004215569,0.2026409,-0.30998886
Viburnum,MO,US,-0.13829426,0.24868084,-0.28511694
Summertown,TN,US,-0.10326806,0.24569051,-0.19120161
Hills,MN,US,-0.052555285,0.17830822,-0.3018539
Allgood,AL,US,-0.060497552,0.24152541,-0.16712667
NewBoston,IL,US,-0.04790421,0.19782682,-0.32483593
Sheridan,MI,US,0.019216454,0.22173366,-0.28705722
Crawford,MS,US,-0.041534107,0.169144,-0.14556253
Alhambra,IL,US,-0.02687632,0.23073302,-0.3058982
Yakutat,AK,US,-0.12279999,0.19346757,-0.2792231
Welcome,MN,US,-0.06173127,0.18103433,-0.31255928
PerdidoBeach,AL,US,-0.04290657,0.21482936,-0.16867417
PrettyPrairie,KS,US,-0.13085517,0.18754023,-0.2938919
OakCity,UT,US,-0.02220554,0.15347941,-0.2687641
Wickliffe,KY,US,-0.08171787,0.23699626,-0.2652845
BirchTree,MO,US,-0.15487064,0.24766475,-0.27040833
Hanover,KS,US,-0.1034368,0.19402984,-0.3132442
LakeRoesiger,WA,US,-0.10721533,0.14460953,-0.286779
HeronLake,MN,US,-0.06275607,0.18581215,-0.30727473
PortLeyden,NY,US,-0.01982305,0.24824196,-0.26035526
Woonsocket,SD,US,-0.060467664,0.18310173,-0.2970988
Timberlake,OH,US,0.056819323,0.28269926,-0.2819015
Dauberville,PA,US,0.09519782,0.31702435,-0.21242037
Ottertail,MN,US,-0.04289578,0.17772393,-0.2971818
Sharpsburg,MD,US,0.06222281,0.32834968,-0.22597854
Vicksburg,AZ,US,0.039827272,0.13046584,-0.25482202
Creston,IL,US,-0.004659907,0.18425103,-0.31335497
Norborne,MO,US,-0.09125541,0.2242933,-0.3249109
Gallaway,TN,US,-0.09814709,0.19909705,-0.22143352
LakeArthurEstates,PA,US,0.015424702,0.3214325,-0.27458692
Busby,MT,US,-0.10607322,0.1724604,-0.27411723
Greenevers,NC,US,0.0027604394,0.24744324,-0.2126026
NewFlorence,PA,US,0.01639893,0.3179461,-0.2686774
Asharoken,NY,US,0.09868798,0.23041439,-0.20765202
NorthMiddletown,KY,US,-0.07185975,0.28852633,-0.271012
EastPecos,NM,US,-0.11939686,0.18669036,-0.26267612
NewChapelHill,TX,US,-0.21187773,0.21848033,-0.19743818
Woodlawn,NC,US,-0.005054995,0.28930363,-0.19921666
Satsop,WA,US,-0.073788665,0.14093299,-0.28523812
Galesville,MD,US,0.09139253,0.28040907,-0.23036453
Savanna,OK,US,-0.19144061,0.21543865,-0.26697594
Carey,ID,US,-0.102793746,0.19997074,-0.26736036
Stephen,MN,US,-0.04211917,0.17778839,-0.29326642
MinnesotaLake,MN,US,-0.049430832,0.1880427,-0.309617
SouthWilmington,IL,US,-0.01689286,0.20895274,-0.3051555
Shoshoni,WY,US,-0.090281084,0.18983503,-0.27080184
Minford,OH,US,-0.06457485,0.31681323,-0.27658057
NorthSpringfield,VT,US,-0.0042542205,0.24488537,-0.24203563
KirtlandHills,OH,US,0.056819323,0.28269926,-0.2819015
Taycheedah,WI,US,0.0055514337,0.19154817,-0.30515227
Barlow,KY,US,-0.08171787,0.23699626,-0.2652845
Lynch,KY,US,-0.069686286,0.27223757,-0.2218294
PictureRocks,PA,US,0.011600197,0.31843698,-0.23619768
Nenahnezad,NM,US,-0.019781865,0.15508877,-0.26191348
Coffeen,IL,US,-0.04343199,0.22997408,-0.29750705
Remy,OK,US,-0.18000495,0.20460322,-0.26571983
Sunset,TX,US,-0.1896823,0.19662434,-0.25639722
Stanton,IA,US,-0.06479884,0.19148907,-0.32284406
Agency,IA,US,-0.070902824,0.21091993,-0.33184198
GreenValley,IL,US,-0.048546925,0.21846914,-0.30796194
Blairsville,GA,US,-0.10170294,0.2561466,-0.17766994
RockIsland,OK,US,-0.20707239,0.2182492,-0.25651163
Florence,MT,US,-0.123950794,0.17282121,-0.27511084
Washburn,IA,US,-0.042440526,0.18502787,-0.3113745
WinslowWest,AZ,US,0.022635795,0.13117655,-0.2691047
Rossiter,PA,US,0.011399692,0.32411218,-0.26905838
Shawnee,OH,US,-0.036872428,0.31460842,-0.28743184
PaloSeco,Maunabo,PR,-0.19275138,0.19249585,-0.25736266
VineyardLake,MI,US,0.010527761,0.2404774,-0.28529197
CaddoValley,AR,US,-0.17124061,0.21021894,-0.23533203
Huntsville,UT,US,-0.07164439,0.18281613,-0.27216882
Redwater,MS,US,-0.13629909,0.22078006,-0.17093949
Argyle,MN,US,-0.04211917,0.17778839,-0.29326642
Elloree,SC,US,0.009861313,0.20157541,-0.19098233
Noble,IL,US,-0.049976587,0.24328378,-0.2934516
Frost,TX,US,-0.19906001,0.2090297,-0.21451783
Castlewood,SD,US,-0.06680415,0.18677075,-0.29808
Mendon,OH,US,-0.007963726,0.2612939,-0.2954262
Almena,WI,US,-0.040107522,0.19411136,-0.32581162
Flintville,TN,US,-0.069556445,0.253353,-0.17527556
Tidioute,PA,US,-0.010055807,0.3008885,-0.27730444
Arlee,MT,US,-0.105762795,0.1811648,-0.2803612
Jennerstown,PA,US,0.018418573,0.30465338,-0.26426026
Simla,CO,US,-0.10820686,0.18773885,-0.2593369
Malta,OH,US,-0.034528058,0.32351416,-0.2869051
FrancisCreek,WI,US,0.0017812949,0.20471685,-0.3001968
Harrah,WA,US,-0.006287178,0.13510837,-0.29630378
Grafton,IL,US,-0.06221654,0.22519174,-0.31123203
Brighton,IA,US,-0.065131925,0.20874208,-0.32512167
Halaula,HI,US,-0.147237,0.20927188,-0.27572978
Rollingstone,MN,US,-0.041621495,0.19108817,-0.32401043
Roxton,TX,US,-0.18307172,0.2127649,-0.24861802
Cannonsburg,KY,US,-0.06771187,0.3028824,-0.25944376
Dufur,OR,US,-0.02111213,0.10957165,-0.28457603
LostNation,IL,US,-0.016105033,0.19999936,-0.31621522
Stratton,CO,US,-0.14003578,0.19309242,-0.28051305
Crowder,MS,US,-0.10697215,0.18546222,-0.19857286
Saluda,VA,US,0.0460228,0.26144478,-0.22256887
Cardwell,MO,US,-0.103309564,0.20173787,-0.24563062
Alden,MN,US,-0.054586384,0.18293673,-0.30934003
Notus,ID,US,0.017215032,0.112286575,-0.2667644
Findlay,IL,US,-0.041611694,0.2279977,-0.30241188
St.LucieVillage,FL,US,-0.021150576,0.2128597,-0.18124628
Bryantown,MD,US,0.078493714,0.29014406,-0.22810324
Roberts,ID,US,-0.042514674,0.15158607,-0.2884963
Cohutta,GA,US,-0.029305996,0.25114703,-0.17710763
Paukaa,HI,US,-0.14067522,0.20817716,-0.26360798
IronRiver,WI,US,-0.05440666,0.20727007,-0.30337387
OjoAmarillo,NM,US,-0.011221557,0.14173909,-0.25730702
Aquadale,NC,US,-0.009289239,0.25724474,-0.18840109
Valier,IL,US,-0.059072744,0.24310264,-0.28084442
Tacna,AZ,US,0.018393125,0.14939016,-0.2541721
Robbinsville,NC,US,-0.111873925,0.25062656,-0.1928473
Waterville,KS,US,-0.10962643,0.19652075,-0.31029528
Ducor,CA,US,0.07144863,0.101770446,-0.25092265
Smithville,GA,US,0.01237551,0.18059051,-0.14599745
EastAvon,NY,US,0.014165446,0.2656393,-0.2605103
Moravia,IA,US,-0.07871002,0.21394865,-0.3286104
Canistota,SD,US,-0.062508725,0.19030082,-0.3042673
Roseland,IN,US,0.0058728824,0.2294775,-0.28333303
O'Brien,OR,US,-0.084437184,0.170011,-0.25241885
Alpha,IL,US,-0.04475031,0.19758599,-0.3230083
LakeBenton,MN,US,-0.06392975,0.18805452,-0.30212104
Lynn,AL,US,-0.08138672,0.22975743,-0.16683348
Micanopy,FL,US,-0.010396693,0.19827096,-0.1533161
Highfill,AR,US,-0.18402438,0.21566397,-0.26535732
LakeMilton,OH,US,0.0014485416,0.3047005,-0.29213786
Middleton,TN,US,-0.12519051,0.23145966,-0.19644754
Cochranville,PA,US,0.09685634,0.28687516,-0.20958829
DoveCreek,CO,US,-0.092431016,0.18099158,-0.2545718
Thatcher,UT,US,-0.034281958,0.1715918,-0.24658923
Jay,FL,US,-0.03886755,0.20676278,-0.14546633
Milnor,ND,US,-0.057119012,0.17771007,-0.29377076
Onida,SD,US,-0.0904509,0.17937283,-0.2912568
HungryHorse,MT,US,-0.10235562,0.18365757,-0.28179985
Livingston,WI,US,-0.019842789,0.19957593,-0.31563872
Clarkson,NE,US,-0.08767965,0.1925822,-0.31242773
TeesToh,AZ,US,-0.01626933,0.15109457,-0.26294187
Downey,ID,US,-0.08734206,0.17145123,-0.26428044
Taconite,MN,US,-0.04870674,0.19986586,-0.3011567
Dicksonville,PA,US,0.011399692,0.32411218,-0.26905838
Excel,AL,US,-0.051243726,0.21135598,-0.14078702
Campbell,TX,US,-0.18782048,0.20932615,-0.23984194
Klamath,CA,US,-0.10894836,0.18581101,-0.2356056
Binger,OK,US,-0.1645498,0.18059015,-0.27448094
Norwalk,WI,US,-0.02945694,0.20145841,-0.3142627
Loleta,CA,US,0.014698014,0.14925133,-0.22839323
Nelsonville,NY,US,0.059023257,0.29521036,-0.1942254
Ackermanville,PA,US,0.074845634,0.29921916,-0.20638187
Wingo,KY,US,-0.09307474,0.22456384,-0.25160637
Golconda,IL,US,-0.08704566,0.24814212,-0.27026188
TheLakes,MN,US,-0.06360887,0.18623231,-0.30435842
Niland,CA,US,0.080016226,0.11015774,-0.25759095
NisquallyIndianCommunity,WA,US,-0.0478779,0.10731036,-0.28172866
Cohasset,CA,US,-0.005347793,0.16451375,-0.2746924
Mangham,LA,US,-0.099962495,0.19305903,-0.17738636
Brooksville,KY,US,-0.0687878,0.29835504,-0.27952173
Hoyt,KS,US,-0.11425256,0.19862926,-0.3201777
Man,WV,US,-0.067095436,0.2933879,-0.23614879
PattonVillage,CA,US,-0.013190429,0.15352295,-0.25221595
Geronimo,TX,US,-0.19561365,0.2151318,-0.20553355
CandlewoodLake,OH,US,0.0022165803,0.27679116,-0.29054445
Melrose,NM,US,-0.127346,0.18959075,-0.2669148
Springdale,UT,US,-0.039851714,0.17770107,-0.2531593
GrosseTete,LA,US,-0.10024784,0.20371398,-0.14518116
JohnsonCity,OR,US,-0.016666574,0.06122483,-0.25807026
Hartford,AR,US,-0.2105763,0.22741333,-0.24521843
Hamilton,VA,US,0.07663945,0.32558063,-0.2178874
Risingsun,OH,US,0.005531433,0.26799944,-0.29329184
DahlgrenCenter,VA,US,0.072342314,0.27639255,-0.21496603
NewHope,TX,US,-0.17583023,0.2010054,-0.25057247
Westcliffe,CO,US,-0.12635396,0.18196131,-0.26628828
SantaMaria,TX,US,-0.22879013,0.25075927,-0.19696309
Winterstown,PA,US,0.096444175,0.30366686,-0.21597229
Graford,TX,US,-0.20105861,0.20057307,-0.2539878
Selby,SD,US,-0.08979075,0.17865263,-0.29401377
LaurelHill,FL,US,-0.034971315,0.2004949,-0.14720961
ReeceCity,AL,US,-0.04446335,0.22959378,-0.1519061
Lovelady,TX,US,-0.20023659,0.21551552,-0.17816024
Westwood,PA,US,0.09170635,0.29961807,-0.20983015
Boyce,VA,US,0.055544313,0.32152274,-0.22589758
Ladonia,TX,US,-0.18642628,0.21420127,-0.24460562
Davis,IL,US,-0.009024822,0.1933914,-0.31854928
Allardt,TN,US,-0.0982591,0.26737145,-0.22515234
Kirtland,NM,US,-0.019781865,0.15508877,-0.26191348
ArcadiaUniversity,PA,US,0.21489848,0.30308437,-0.17376567
ShenandoahRetreat,VA,US,0.06560742,0.32635406,-0.2207153
Wanamie,PA,US,0.0044526444,0.30048794,-0.24058773
Millville,DE,US,0.03641126,0.23687236,-0.22856763
QueenCity,MO,US,-0.08620098,0.22152914,-0.32632282
Sharon,SC,US,-0.041805893,0.2555109,-0.19258063
LaBelle,MO,US,-0.08582153,0.2166549,-0.32340327
Lakota,ND,US,-0.058862183,0.17023094,-0.28768155
PilotStation,AK,US,-0.102096066,0.21273637,-0.27895793
Michie,TN,US,-0.10753191,0.23314168,-0.19249989
English,IN,US,-0.08404936,0.2776188,-0.2911511
Atlasburg,PA,US,0.01138636,0.32560298,-0.27034524
ParkerSchool,MT,US,-0.11758425,0.19825895,-0.26715547
