city,dim_1,dim_2,dim_3
Loyal,0.021306325,0.010492424,0.010951196
RoslynEstates,0.016042814,-0.07729636,-0.2151803
Troy,-0.0069561773,0.015979473,-0.017590346
Cascade-ChipitaPark,-0.03377255,0.041086394,0.011359161
WestMountain,-0.029011698,-0.0678084,0.026606644
LaCrosse,-0.015541271,0.03256066,0.020757567
Lannon,0.055942986,0.023513436,0.022230854
CoonRapids,0.033241846,0.009224941,0.039196264
MoodyAFB,-0.025615536,0.034163866,0.015831096
Moreland,-0.043590393,-0.016335247,0.021313682
CanyonCreek,-0.027873373,0.037137285,0.019427793
Sophia,-0.0005389954,0.02120133,0.0070085935
Mahnomen,-0.005067651,0.012376533,0.029401995
Martindale,-0.025290523,0.029596163,0.010341605
ViennaBend,-0.019699158,0.025717331,0.017105361
Pinconning,0.01901002,0.026946222,-0.019929165
Omega,-0.023360929,0.03878709,0.015285303
Atkinson,-0.0037827326,0.038132746,0.028380413
AverillPark,-0.01366512,-0.0030149352,-0.045933552
Ak-ChinVillage,-0.0074857743,-0.06323078,0.006684315
Zebulon,-0.016819855,0.025162315,0.018043686
OreCity,-0.014343784,0.025147153,0.019734742
NewVienna,0.016439345,0.022218471,0.016803581
Niverville,-0.013676182,-0.0007443053,-0.04025856
HooperBay,-0.035283424,0.050904416,0.009017266
Marshallville,-0.021153202,0.03556445,0.015008345
GreenValley,-0.0154919,0.04079659,0.017989235
SuffieldDepot,-0.00081307604,-0.03654579,-0.12405268
Telford,-0.008618424,0.016054375,0.0077521205
MountainView,-0.035060823,0.033521373,0.013089952
BelmontEstates,0.0063026166,0.01385956,-0.011488082
TowerLakes,0.08193049,0.027066112,0.038966652
Hillcrest,0.048342835,0.014183961,0.037483867
BevilOaks,-0.022112198,0.033341356,0.019275954
Topeka,0.025797242,0.023434771,0.0043317573
Yale,-0.009701007,0.015290721,0.019028775
SouthCoventry,-0.013189325,-0.019297246,-0.083564766
Hurt,0.00012383424,0.006087749,-0.0058204555
NewYorkMills,0.002981202,0.009915586,0.031971753
Cohoe,-0.024501942,0.041323863,0.010546624
RanchoAlegre,-0.035677277,0.05202699,0.008597891
Redland,-0.01945142,0.029781688,0.016395561
Fullerton,0.017255858,0.033059657,0.039070748
Iraan,-0.03308166,0.045560952,0.010930505
LaLuz,-0.029125288,0.033685166,0.016885733
Spicer,0.023924615,0.009155934,0.04171739
Empire,-0.026413083,0.047166843,0.016123872
Keedysville,0.019142432,0.0036878642,-0.050092228
Robbins,-0.0032677553,0.008449837,0.004300422
TidmoreBend,-0.011816633,0.024898767,0.00812212
Ardmore,-0.008429602,0.02313262,0.012155942
Beattyville,-0.00067512493,0.009160493,0.016401919
Groveton,-0.021729982,0.0060833534,-0.017917478
Riddle,-0.065100975,-0.018359873,0.01902222
Hagerman,-0.029576508,0.023138197,0.016714627
Pamplico,-0.012845299,0.018917806,0.013966203
Latta,-0.015980246,0.023065198,0.013822829
Jewett,-0.020434095,0.031043122,0.010574389
HazelGreen,0.037277874,0.0024032842,0.027581846
Mulberry,0.02749553,0.034278564,0.020431668
Greenback,-0.009860902,0.011422352,0.017714968
Biglerville,0.009343542,0.009499024,-0.043535132
StrawberryPoint,0.04149374,0.004491731,0.032695644
Salineville,0.019219054,0.016452406,0.001956596
Harper,-0.034432866,0.057716195,0.00947472
Elkader,0.031206021,0.0058449213,0.029047297
Shelburn,0.015928684,0.020885862,0.028094275
Brushy,-0.0061803986,0.012200874,0.019812271
Balfour,-0.009945322,0.016790105,-0.0004116259
Hughes,-0.0036256504,0.027096525,0.03262675
Arcola,0.025909983,0.0041361507,-0.044302646
Callender,-0.03283593,-0.024210954,0.0070437547
ClearLakeShores,-0.043402117,-0.007457035,0.016076554
Geronimo,-0.010765234,0.02517205,0.01466633
Oran,0.0030906955,0.025628516,0.029938655
HarborIsle,0.026206939,-0.004542423,-0.15354282
Sandoval,0.0023159285,0.008867739,0.027685417
Waterville,-0.02752141,-0.00755242,0.026756262
Victoria,-0.016371021,0.028542114,0.023056742
Bethesda,0.026608514,0.010422485,0.0030418837
Rison,-0.0022700408,0.0226159,0.024836423
Scottville,0.0048189065,0.026340831,-0.0064789387
Onancock,0.000735862,0.018803792,-0.008371779
WeberCity,-0.0019061912,-0.0025826783,-0.020159582
Meadview,-0.035783384,0.032081094,0.009667184
Auburn,-0.0020122016,0.014980617,0.033476822
Mantorville,0.026080275,0.0075041503,0.03235046
Claude,-0.017420726,0.036128256,0.009505846
Halifax,0.0026009022,0.005617782,-0.006457939
BasinCity,-0.035938665,-0.021066645,0.035886616
Newburg,0.051978923,0.032873742,0.010810009
Ola,-0.0077289715,0.015715117,0.022470722
Clinton,0.04165056,0.034082122,0.0019953707
PalmonaPark,-0.036915686,0.031220092,-6.634556e-05
Fulda,0.020496266,0.023822319,0.034201358
DeLisle,-0.01359166,0.029489784,0.012022455
ClearviewAcres,-0.02677693,0.0028588392,0.039275993
Newcastle,-0.034453288,-0.0628093,-0.02008586
Heidelberg,0.06681903,0.026163565,-0.039160047
Harmony,-0.013407772,0.0032439635,-0.06569864
China,-0.028602576,0.03817283,0.019444447
Iola,0.021020006,0.0122964205,0.003195401
Bogart,-0.016573712,0.02027423,0.010018664
Pasatiempo,-0.056862593,-0.16053477,-0.0057548406
Paincourtville,-0.015363758,0.031716358,0.02597633
BeachHaven,0.003646223,0.018228045,-0.038949158
PoconoRanchLands,-0.01748247,0.0071260533,-0.048908386
Renovo,-0.0050807223,0.006652234,-0.016782213
Highpoint,0.037337653,0.024511253,0.025515692
McCaysville,-0.013805638,0.022391783,0.015191507
Cayuco,-0.047269933,0.082651995,0.0030978294
Hanover,0.024726612,0.014944729,0.0069072037
DueWest,-0.00489686,0.015269976,0.017114338
Maysville,-0.012429172,0.024907848,0.01918626
Hallstead,-0.004481948,0.014834663,-0.032043792
Monticello,0.03679066,0.007513582,0.028695097
Archie,-0.009086567,0.011024087,0.025888221
Ames,-0.03461607,0.026892051,0.01288134
GlenwoodCity,0.035422746,-0.0016456975,0.028480114
Marthasville,0.01652858,0.0027910322,0.052403774
Burlington,-0.017605206,0.03111059,0.025508163
NorthApollo,0.024422705,0.01094168,-0.025147261
HillsideLake,-0.017868372,-0.0078393845,-0.086555004
CésarChávez,-0.04214813,0.042178232,0.0032188275
Barataria,-0.019146502,0.031585038,0.0256696
Avilla,-0.0012028695,0.0184035,0.026404446
Spur,-0.021454345,0.039644625,0.00750329
Geneva-on-the-Lake,0.0022420306,0.028802037,-0.018275844
Newark,0.0013352548,0.02502061,0.02906983
Morton,-0.048495382,0.020033007,0.018632833
SurfCity,0.0036462182,0.018228037,-0.038949165
Kurtistown,-0.0323269,0.037819184,0.011923049
Laytonville,-0.035000198,0.02362243,0.015188064
Archer,-0.029293546,0.0393256,0.016509974
Byng,-0.0140163,0.02056926,0.013969099
Alto,-0.010770356,0.02230715,0.010349834
Thomas,-0.013952598,0.03022351,0.015635332
Konawa,-0.014335119,0.02218482,0.0146152275
LocustFork,-0.014529856,0.02763908,0.008332026
LakeTelemark,-0.02384403,0.0129194055,-0.08527266
Kenbridge,0.008855438,0.008864654,-0.0049581006
Charlestown,0.009440439,0.0030548552,-0.053296853
Broxton,-0.020501124,0.03540741,0.015706554
Crocker,-0.050099768,0.024439301,0.012179222
Haliimaile,-0.033645418,0.034824826,0.008166071
Ashaway,-0.013383118,0.007519341,-0.062430315
Kenton,-0.0019766716,0.019271363,0.031076698
Ladd,0.050758973,0.017250434,0.035678826
St.Martins,0.0006523094,0.008866383,0.030184323
GrizzlyFlats,-0.03198475,0.027678823,0.008792888
Lincoln,-0.0066364524,0.00949524,0.023482373
Waverly,0.018366536,0.02086553,0.030176247
WoodburyCenter,-0.03281654,-0.0120319575,-0.07622763
Drain,-0.062088728,-0.011740576,0.017574787
Hoxie,-0.016103083,0.033955276,0.0245786
Harriston,0.0069084326,0.005152738,-0.0106354095
St.Anne,0.042020656,0.022015184,0.03254179
GilbertCreek,-0.0018155386,0.01183739,0.0069649876
Atoka,-0.028918214,0.027137714,0.01634504
Shullsburg,0.033728402,0.0048781466,0.026993213
OysterCreek,-0.029871175,0.033325873,0.018433493
Plainview,0.014074956,0.035573363,0.03835382
Maricopa,-0.018526167,-0.033736195,-0.00268009
Tyhee,-0.035708226,-0.0054623983,0.016711405
Plymptonville,0.0049291677,0.012518056,-0.018504452
HannaCity,0.035540696,0.013381844,0.033768628
FranklinSprings,-0.009123292,0.018052358,0.0092690755
Edmore,0.01868689,0.02214375,-0.0096130995
FrenchSettlement,-0.019759744,0.02648536,0.015288058
Rincón,-0.049834948,0.07419717,0.0044963444
GrandMeadow,0.024960825,0.0081665255,0.02953424
RockPort,0.00830385,0.015102682,0.036250073
Sidney,0.023531122,0.02101617,0.02821734
Ashland,0.022742378,0.020051887,0.030618127
Helena,-0.013655875,0.0335636,0.015154519
Stearns,-0.011511246,0.015690401,0.015358234
BlueJay,0.028823372,0.02882982,0.0155700445
Gretna,0.00012383424,0.006087749,-0.0058204555
Toledo,0.014933446,0.022478383,0.02768304
Velva,-0.016643839,0.028730785,0.0269541
WestonMills,0.004119294,0.012069107,-0.008310739
Kensington,0.03885115,-0.10257521,-0.2630398
SulphurSprings,-0.0016443285,0.021536728,0.02785796
PortByron,-0.0066157132,0.020368543,-0.019222438
Renville,0.021917852,0.018753272,0.0391109
Irvington,0.0077577764,0.014768456,0.021467354
Como,-0.0057069515,0.021524431,0.026698932
Muniz,-0.044294126,0.036234938,0.0055053113
LoganElmVillage,0.016701262,0.020225203,0.01270755
Haven,-0.014410497,0.021345152,0.026006538
ManyFarms,-0.035300955,0.020212742,0.011994575
Dilkon,-0.034567032,0.016348401,0.012664665
Franklinville,0.0008555908,0.003945329,0.001023212
KentCity,0.028151697,0.027491111,-0.0075744493
BattleCreek,0.018432766,0.03546307,0.03731238
RichfieldSprings,-0.00850385,0.015170677,-0.020012245
Tornado,0.013853555,0.008164335,0.0030996285
Boswell,0.016573332,0.020438796,-0.0029894318
SilverGrove,0.027926529,0.021054806,0.033984434
Harris,0.04445197,0.0015027361,0.033875626
Malaga,-0.045075484,-0.15764552,-0.014036628
Mariposa,-0.025050849,0.004604404,0.010208892
Saucier,-0.014873182,0.03375563,0.015199644
ElRancho,-0.018351885,0.01785303,0.0154805165
Curtisville,0.029760005,0.014336473,-0.037558917
CornwellsHeights,0.073157795,-0.055676274,-0.16786675
Hayes,-0.01585689,0.03644933,0.02081655
NewRichland,0.026499653,0.010790904,0.03635516
Howey-in-the-Hills,-0.02481028,0.02945924,-0.005295908
WestFairview,0.019160012,0.0061719664,-0.070955664
AndersonIsland,-0.08923434,-0.02932756,0.026047422
LincolnCenter,-0.012330837,0.025238687,0.025315478
ValleyMills,-0.017804187,0.037881497,0.016240152
NewWaterford,0.019918837,0.022590771,-0.0088875685
AppleCreek,0.026867466,0.02360263,0.004752881
Brodhead,-0.0037083398,0.0114335865,0.015704907
Axis,-0.013985132,0.031520322,0.015859153
WestfieldCenter,0.030140992,0.026705932,0.0046201427
Beaverton,0.018051656,0.020742396,-0.017664934
Baltic,0.020010633,0.024852507,0.041339833
Comer,-0.015774857,0.01991862,0.012346984
BearCreek,-0.030200018,0.04841253,0.008863354
Chico,-0.020403454,0.03836604,0.019809755
Quinnesec,0.0049888594,0.025696475,-0.0011566852
CotoNorte,-0.05164143,0.07959726,0.001741789
HebronEstates,0.0128540415,0.012581786,0.032693624
Williamsburg,0.0119424015,0.0100390585,-0.024431951
Goodhue,0.024115305,0.004226264,0.02785454
Memphis,0.038863942,0.027617075,-0.04706905
Bray,-0.01320331,0.02739623,0.017029317
KrotzSprings,-0.019778633,0.033103902,0.016752318
Knightsen,-0.04966947,-0.105229594,0.006631727
Claypool,-0.024323914,0.020137066,0.00888037
Hurley,-0.034848712,0.03627818,0.0112577565
St.John,-0.017644817,0.03085793,0.021144703
Reno,0.012219897,0.007026258,0.004652422
Stanberry,0.0069850264,0.012750187,0.02787666
Oologah,-0.0030021553,0.0073009315,0.01964611
Palenville,-0.01770029,-0.002525689,-0.04569104
BowlingGreen,0.0159997,-0.00094369764,-0.020631224
Tatamy,-0.0011424118,-0.009247225,-0.08958357
SabanaEneas,-0.0502618,0.08614441,0.0055959937
Boley,-0.016058723,0.017311519,0.01623663
Buchanan,0.0016172363,0.0010775398,-0.0028700167
MadisonLake,0.030904753,0.0095485,0.037367463
ShellValley,-0.009526366,0.024842482,0.028363008
Lemmon,-0.019486506,0.03244841,0.025427058
Dryden,-0.0062151398,0.013254005,0.0029755628
Lowell,-0.04557389,0.012868073,0.01221857
Ama,-0.0057996227,0.024292672,0.017135194
Springmont,0.019537333,-0.004622247,-0.08392465
Milford,0.02845761,0.02389568,0.025543328
Woodacre,-0.043128945,-0.11146,-0.010600246
Holland,-0.019740619,0.03373366,0.010645441
Animas,-0.05160135,0.07767425,0.0022615565
Coburg,-0.052225094,-0.009214557,0.016000893
Wisner,0.025761135,0.030756913,0.03753078
Frankston,-0.02211163,0.02890451,0.013939184
Cuba,0.025067324,0.01695979,0.029709855
FarmLoop,-0.004635097,0.024169683,0.009939492
Marion,0.008642891,0.007620648,-0.041109923
Silverhill,-0.017704943,0.03587757,0.01589888
RoseLodge,-0.046055615,0.024261054,0.012584289
DuncanFalls,0.021840608,0.011599221,0.011078693
Nicollet,0.028887164,0.011476749,0.040782444
YosemiteValley,-0.030043751,0.047826722,0.008829262
Kingston,0.05208514,0.012833941,0.03802662
Terrytown,-0.0076113986,0.04374066,0.027191695
Mooreland,-0.017192392,0.0347162,0.014013952
Yamhill,-0.06047696,-0.01943067,0.014056336
Hometown,-0.0042003905,0.009259911,-0.04975891
Paris,0.001154195,0.00974686,0.029342556
Roseboro,-0.0056767166,0.012130729,0.0067051905
Factoryville,-0.007378146,0.00920213,-0.044552855
Hawi,-0.033513594,0.046187464,0.00926852
FountainGreen,-0.030144267,-0.019969031,0.016446164
Clarksville,0.0029980072,0.010709762,-0.0048272396
Stiles,0.013762968,-0.001963717,-0.09454258
Leadwood,-0.0029235731,0.013547179,0.02649721
Bellefonte,0.058270454,-0.018848961,-0.10295581
WestMayfield,0.020569902,0.022090325,-0.018199805
CentralHigh,-0.014202095,0.026250945,0.016500881
Goodman,-0.016421793,0.020102577,0.023195704
Sunnyside-TahoeCity,-0.040233694,0.030580234,0.008335505
Wiggins,-0.020495145,-0.008881723,0.037534237
Duncansville,0.012545009,0.016489001,-0.025434354
Bellerose,0.03885115,-0.10257521,-0.2630398
Pleasanton,-0.007933443,0.015080842,0.02324442
Hyde,0.0049291677,0.012518056,-0.018504452
Boling,-0.026450025,0.04077121,0.01977671
DutchIsland,-0.019736923,0.026058402,0.014171675
Burwell,0.0035339983,0.038515702,0.0304298
Coldstream,0.016346766,0.014784226,0.02293428
CascadeLocks,-0.047641955,0.013087671,0.020696603
Ucon,-0.03666542,-0.033571046,0.025448004
Toulon,0.032725684,0.012648876,0.033977184
WestCrossett,-0.003761221,0.03009077,0.023440164
Marshallton,0.00974261,0.012289702,-0.050038368
Lecompte,-0.019040143,0.0363993,0.017460175
Sibley,-0.013644039,0.018532818,0.018375386
Millbourne,0.07843286,-0.046551038,-0.17056125
Ehrenberg,-0.03335505,0.028317468,0.012862362
Homer,0.023531122,0.02101617,0.02821734
PineBluffs,-0.010851764,0.047892757,0.012132912
PineIsland,-0.02603206,0.040611215,0.015715132
Hiram,0.018420821,0.021208197,-0.009227088
PonderosaPine,-0.023940604,0.0022944466,0.018301975
Wellsville,0.0040802774,0.008492749,0.03371263
Bratenahl,0.034057185,0.050870154,-0.03338913
DoñaAna,-0.012424452,-0.013249272,0.022838552
Atwood,0.02236082,0.021691822,0.028106483
TahoeVista,-0.04539712,0.029920442,0.005393121
LongBeach,0.019929003,0.019810356,0.0016540274
Conehatta,-0.017680487,0.023289565,0.022398692
Botkins,0.02573311,0.027505748,0.007290636
Colfax,0.037585378,-0.001389279,0.026862608
LakeSecession,-0.008281769,0.017233444,0.01684016
Colon,0.03161443,0.021905694,-0.0015888441
Advance,0.007961094,0.0016211553,-0.0132725695
PalmShores,-0.03408372,0.036106355,0.0021754112
Mapleton,0.024025347,0.018043555,0.03337328
Leetsdale,0.028480664,0.023092452,-0.029671697
CoalFork,0.011624784,0.007307101,0.0021548662
Panaca,-0.038060274,0.037951395,0.010200526
Oglethorpe,-0.021196794,0.037814226,0.015332044
Remington,0.03877937,0.02459666,0.021051139
FortDeposit,-0.01605062,0.034339435,0.015057392
Tresckow,0.0061751166,0.014161547,-0.048017003
Dulac,-0.022957446,0.04578427,0.019947452
Hastings,0.008473402,0.010576679,-0.010832074
LakeLure,-0.008578116,0.013395171,0.00027474016
Lamar,-0.03828138,0.05284185,0.007807937
WestChatham,-0.030645473,0.036855876,-0.022807045
FriscoCity,-0.015724165,0.035075482,0.017226245
PortOrford,-0.040790077,0.036110792,0.014995515
ValleyFalls,0.0032822296,0.017140385,0.030206328
Hawley,-0.014838783,0.017126799,-0.031812415
ShipBottom,0.003646223,0.018228045,-0.038949158
ElbowLake,0.010948234,0.012511068,0.03861672
Taos,-0.00022021495,0.0053838044,0.029311972
Towaoc,-0.021178158,0.0054452405,0.018146975
Elkhorn,-0.04484483,-0.1194505,0.014052775
Cloverport,0.007084238,0.01283932,0.022833783
RanchosPenitasWest,-0.0434225,0.005772705,0.0001677908
Grabill,0.038674884,0.029850883,-0.0002330374
Clarkton,-0.00066833186,0.025127854,0.031288516
Lucama,0.0013680673,0.014542037,-0.00081532245
Julesburg,-0.0022077616,0.03337115,0.032574523
Republic,0.03029241,0.01963003,-0.0013342137
Webster,-0.027536945,0.035169434,0.007944847
Windsor,0.015611171,0.019973606,0.027533585
NorrisCity,0.005604147,0.020062868,0.030452762
SanAntonito,-0.014179422,-0.0034154444,0.026789652
Griggsville,0.01690589,0.015377054,0.031880077
GreatNeckGardens,0.03885115,-0.10257521,-0.2630398
Whitehall,-0.021353422,0.018171908,0.008544315
NavarreBeach,-0.021911968,0.0427684,0.013672325
Barnsdall,-0.006233073,0.01888233,0.020519644
Southmont,-0.00023002177,0.0040442497,0.0002378095
Nortonville,0.011652544,0.013514246,0.03199714
Lindsay,-0.0033030817,0.032244153,0.02698026
Oxford,0.03567733,0.024438243,0.020791626
Monongah,0.020286914,0.014837814,0.0036960333
YarrowPoint,-0.08345851,-0.018599248,0.022386327
BigRiver,-0.03335295,0.025205554,0.0124055995
Fruitport,0.023984056,0.0329153,-0.0009772792
BannerElk,-0.011399542,0.026310261,0.0072221984
Riverside,-0.043590393,-0.016335247,0.021313682
HelenaFlats,-0.055009227,-0.0059665926,0.037574146
Augusta,0.005727314,0.015718192,0.02216866
MineralSprings,-0.009408844,0.025558494,0.019777397
Andalusia,0.042051695,0.0018966917,0.04251843
Bronson,-0.02952213,0.040712353,0.016898036
Reedsville,0.03626288,0.0115058245,0.010445705
Garretson,0.021499129,0.023749284,0.036701087
Gilbert,0.048195012,0.0059720604,0.040267166
ThirdLake,0.075967036,0.02811957,0.022561336
Kellyville,-0.014771167,0.013181116,0.017858673
BayouCountryClub,-0.019073121,0.03202082,0.022759361
Tenaha,-0.019367645,0.02668532,0.017765641
ChesterGap,0.01301761,0.0030429119,-0.00873191
Minturn,-0.043300197,0.01969773,0.01500765
Alpaugh,-0.032541253,-0.08185751,-0.005480804
GrassLake,0.025836784,0.02708763,-0.005081345
HasleyCanyon,0.000902589,0.048545532,0.013445143
Gorman,0.0075797825,0.0021440277,-0.019174647
Athena,-0.0395853,0.024993887,0.011199676
ElkRunHeights,0.04904471,-0.0015701562,0.042183198
Killdeer,-0.018342707,0.032680623,0.024642803
Camargo,-2.2729859e-05,0.009562356,0.016288726
Fletcher,-0.015960569,0.02509475,0.015517839
Boonville,-0.0016893093,0.006181347,-0.015504658
LaHarpe,0.020092491,0.009301698,0.029938625
PaloCedro,-0.017696751,0.0033320957,0.007303703
Redby,-0.0053306366,0.012344829,0.02416665
McKinneyAcres,-0.033208046,0.038510006,0.011832616
MountGilead,-0.0062839603,0.006352189,0.005984864
Woodworth,-0.017793892,0.03311209,0.017884815
Villisca,0.017066725,0.008964484,0.03499452
Alma,0.003336512,0.03213216,0.033273004
Fowler,-0.017413491,0.015776077,0.014207188
Meeker,-0.016536904,0.018519785,0.017498478
Elton,-0.012387874,0.042943638,0.02052106
BradfordWoods,0.038691744,0.017840823,-0.042584278
MountainRanch,-0.02924124,0.010199691,0.0075873984
Nahunta,-0.021858875,0.034595925,0.018017564
Langley,-0.07936439,-0.00611983,0.025083564
Gerber,-0.030977165,-0.013238084,0.0061202585
LightOak,0.001565971,0.0011328454,-0.0012562043
Covelo,-0.033831183,0.016966002,0.0125816865
Kempner,-0.025272783,0.043806497,0.015016584
Oakland,-0.011531649,0.025982883,0.016055517
CamancheNorthShore,-0.022507075,-0.015265329,0.0068289614
Greenwood,0.0065277466,0.010436705,-0.02338792
GreatBend,-0.009675811,0.018996531,-0.010523593
Washington,0.016551513,0.0101418365,0.0037146467
Marcellus,0.024829853,0.018668827,-0.0012828755
Plains,-0.032192834,0.0053551644,0.028761042
Payne,0.03577582,0.028841762,0.0045228973
BirchwoodLakes,-0.017482465,0.0071260384,-0.04890837
Okeene,-0.011602724,0.02595671,0.019609446
Runge,-0.0326537,0.04425506,0.005748726
Lorenzo,-0.022722207,0.0287476,0.010349905
WeekiWacheeGardens,-0.031486448,0.03720993,0.008425617
Southmayd,-0.009638438,0.020842295,0.017030884
Lapwai,-0.03148976,0.0063830195,0.021638
Plantersville,-0.009392044,0.017061513,0.021969413
Springville,0.050549503,-0.0022044145,0.04005579
Andrews,0.02671406,0.026551982,0.00918232
Matheny,-0.03082244,-0.123292185,-0.011324337
Sardinia,0.011193545,0.017437588,0.021304343
KettlemanCity,-0.040775295,-0.06179597,0.0042742616
Yemassee,-0.017814845,0.03436265,0.017554332
SouthHenderson,0.005138474,0.009903337,-0.008371443
Owyhee,-0.03309113,0.027191002,0.007844182
Rocksprings,-0.03302632,0.05504752,0.009989204
LaMonte,-0.0089225,0.0069326907,0.026421277
Gruver,-0.014324808,0.037464242,0.013289909
PheasantRun,0.03447816,0.031450305,0.0057590106
Albers,-0.0008205564,0.00250076,0.027764121
Dane,0.072599396,0.010533404,0.03832827
LakeKoshkonong,0.05769041,0.007156473,0.037549756
Forrest,0.029460091,0.020789167,0.027162142
ColeCamp,-0.006012981,0.008631424,0.022944931
Oolitic,0.01046804,0.018677624,0.02185911
SeaRanch,-0.043741908,0.024699131,0.016705848
Timpson,-0.020179102,0.028462064,0.017832562
AcalanesRidge,-0.043087624,-0.14314248,-0.0018973642
Horine,0.004274788,0.008475897,0.039405327
Culebra,-0.05059944,0.07693309,0.0034295723
Fairbank,0.045280367,0.004499509,0.03485542
HeritageCreek,0.0128540285,0.012581786,0.032693613
Waelder,-0.032505393,0.03934607,0.009950797
Pierce,-0.0065558394,0.009478262,0.011402942
Johnstonville,-0.032433573,-0.0023911176,0.0037429975
RedBoilingSprings,-0.0043991683,0.012698853,0.019298922
Baxter,0.04766239,0.0008740795,0.041076772
Kaaawa,-0.032742012,0.048996996,0.010241556
Fairfax,0.027855173,0.01605891,0.03856955
CordrySweetwaterLakes,0.017963098,0.028676838,0.02767437
NorthGrosvenorDale,-0.020068374,-0.0059186416,-0.058890086
CoolValley,0.035510622,-0.0111817,0.06269774
Stevensville,0.009178818,0.030582862,-0.0034978578
BigRock,0.057159312,0.01985531,0.042130407
Mifflinville,0.0055330163,0.011330559,-0.048449107
Yalaha,-0.02481028,0.02945924,-0.005295908
Cavetown,0.018785136,0.004080407,-0.044017613
Mechanicsville,0.050460704,0.00071968115,0.03922506
Midway,-0.0065926076,0.011775328,0.02312409
WoodlandHeights,0.011348425,0.012400749,-0.015674572
Purdy,-0.013473549,0.015687698,0.020255342
Petersburg,0.042724844,0.036007993,-0.008030013
LiborioNegrónTorres,-0.0502618,0.08614441,0.0055959937
Boyceville,0.038304456,-0.0017333906,0.028759621
Calvert,-0.021643313,0.032563142,0.010852021
Dellwood,0.08134726,-0.04307372,0.05670145
LoneOak,-0.009304328,0.018129818,-0.0009794566
Dale,0.017203577,0.014663782,-0.01199671
Belle,0.0077425516,0.012567654,0.016482186
Warrensburg,0.02155589,0.021635633,0.030487634
Lubeck,0.016551513,0.0101418365,0.0037146467
Edgerton,0.021465177,0.023034949,0.03453156
St.Michaels,-0.036579598,0.019166088,0.015737431
RockIsland,-0.042556036,-0.021254681,0.032976046
Sabana,-0.05164143,0.07959726,0.001741789
RansomCanyon,-0.022722207,0.0287476,0.010349905
Rossville,-0.0049980325,0.02020312,0.028150905
Daisetta,-0.029643781,0.03253234,0.016725272
Edina,0.012460001,0.0073348526,0.02765793
Joseph,-0.034429837,0.029182047,0.008968294
ArbonValley,-0.04619456,-0.0012527398,0.024178647
Wamac,-7.117167e-06,0.012159328,0.028183887
RandolphAFB,-0.0247155,0.0189852,0.011817548
LakePark,0.021735564,0.023495676,0.032821536
WallenpaupackLakeEstates,-0.014838783,0.017126799,-0.031812415
NewMarket,-0.017299179,0.0154799055,0.010759138
SantaMargarita,-0.032404903,-0.0015413375,0.004046619
Tonasket,-0.027257692,-0.0159315,0.018725725
LibertyCenter,0.036490615,0.029799817,-0.0010793352
Ansonia,0.026812563,0.031124212,0.0077838884
Pigeon,0.0061552413,0.026207743,-0.024109753
Laurens,0.033837456,0.017514126,0.04078566
St.Ansgar,0.032523498,0.009908008,0.034546275
KnoxCity,-0.020777777,0.03552283,0.009276295
SouthWindham,-0.02742484,0.00030561537,-0.043570314
LaCygne,-0.007023316,0.014145846,0.024757016
Russiaville,0.026312869,0.034953136,0.016455557
Gholson,-0.00934931,0.030481538,0.014277704
Lemannville,-0.013023334,0.033251736,0.022975123
Schaefferstown,0.023723003,-3.2186508e-05,-0.06818465
CrescentBeach,-0.025633609,0.040702328,0.0101021845
Royalton,0.0011665516,0.012294626,0.027541997
Hamilton,-0.019124242,0.03023205,0.013043576
Shafer,0.041912552,-0.00022863597,0.032338776
Garrochales,-0.05160135,0.07767425,0.0022615527
ArizonaVillage,-0.03289513,0.018611634,0.015770538
TwinLakes,-0.034844693,0.0064138854,0.0224046
PointRoberts,-0.14774464,-0.02832366,0.037353307
Parachute,-0.015143466,0.0012128272,0.015050241
Chatsworth,0.031031352,0.022285689,0.027049178
Sykesville,0.009081432,0.009081553,-0.013580263
Phillipsburg,-0.023360929,0.03878709,0.015285303
CentralCity,0.0023159285,0.008867739,0.027685417
Grant,-0.006371382,0.03354048,0.03067325
Malvern,0.016100135,0.0020870906,0.03540307
SiestaShores,-0.03728963,0.05875663,0.00409969
MexicoBeach,-0.024854416,0.03807584,0.019991612
Lewisville,-0.0089185415,0.02040473,0.021381235
Simpson,-0.01553081,0.014140446,-0.032445032
HillCountryVillage,-0.022562906,0.0028910032,0.011915211
Kenwood,-0.012926157,0.0119163925,0.0168921
Greenup,0.009319287,0.0062361145,0.008028632
Wooster,-0.00071614224,0.014540004,0.021772103
Macon,0.02129498,0.019696971,0.03433597
Cashton,0.021573182,0.00678461,0.01767586
Riverview,0.0115827015,-0.0023564578,6.9279224e-05
Clint,-0.00058993866,-0.09598922,-0.008420717
Billings,-0.013599988,0.013660719,0.023477545
Mantachie,-0.00792794,0.016607312,0.020854626
CarsonCity,0.028970636,0.021814525,-0.008311223
Marbleton,-0.02863187,0.032378703,0.017759396
QuebradadelAgua,-0.050543815,0.083550476,0.0045002312
Wildwood,-0.008306785,0.0041215625,0.011269252
CraigBeach,0.026498182,0.02636071,-0.0026393954
Westhaven-Moonstone,-0.05252556,0.015220217,0.007967336
Prospect,0.015733257,0.012943504,-0.028014366
Energy,0.00074586255,0.0131765045,0.028496534
Catawba,-0.0009190716,0.0041767485,0.011423913
RoslynHarbor,0.016042814,-0.07729636,-0.2151803
