nh3_X_train_ax1,nh3_X_train_ax2,nh3_var,nh3_r2
0.059685662,0.13565534,0.620546744358081,0.620546744358081
0.114392646,0.1100367,0.6172205088505859,0.6172205088505859
0.09908547,0.100658774,0.6184479249260402,0.6184479249260402
0.054247692,0.13184914,0.6177391251182922,0.6177391251182922
0.1219107,0.14843501,0.6194565703243422,0.6194565703243422
0.051830456,0.064878,0.6184601315501208,0.6184601315501208
0.060389966,0.096381076,0.6198505301905668,0.6198505301905668
0.10419194,0.14960597,0.62003102487985,0.62003102487985
0.24421436,0.09081553,0.6200820585446727,0.6200820585446727
0.07530282,0.12307411,0.6219275958561401,0.6219275958561401
0.09767926,0.0727033,0.6207098945330645,0.6207098945330645
0.066675946,0.063298404,0.6219839534302662,0.6219839534302662
0.052702244,0.06636066,0.621803430839968,0.621803430839968
0.11448692,0.14550702,0.6224944798198412,0.6224944798198412
0.029705673,0.075800724,0.6220133092808615,0.6220133092808615
0.10234496,0.096669376,0.6231132400604236,0.6231132400604236
0.097036146,0.17378138,0.6215368573700755,0.6215368573700755
0.11115298,0.13063951,0.6235713555584623,0.6235713555584623
0.09914058,0.12078477,0.6225846373239738,0.6225846373239738
0.05497217,0.09649022,0.623621415674066,0.623621415674066
0.08243237,0.065267555,0.6240948160453776,0.6240948160453776
0.09705906,0.15175359,0.6214798707774029,0.6214798707774029
0.05602338,0.13035053,0.6233873013796516,0.6233873013796516
0.107421264,0.06879412,0.6215399340654459,0.6215399340654459
0.085703924,0.16328797,0.6235044593459671,0.6235044593459671
0.04560352,0.08100422,0.6255905561081911,0.6255905561081911
0.087637395,0.11052722,0.6250823397624543,0.6250823397624543
0.06874421,0.15148884,0.6249263094241098,0.6249263094241098
0.07332045,0.06977467,0.6253958735816461,0.6253958735816461
0.08162353,0.1031478,0.6250119002339662,0.6250119002339662
0.09046195,0.14227441,0.6241869967036524,0.6241869967036524
0.07638854,0.10687123,0.6272022718191947,0.6272022718191947
0.10848066,0.09996567,0.6268890179479163,0.6268890179479163
0.1164911,0.09325409,0.626565473067597,0.626565473067597
0.07794508,0.047578026,0.6202972358534631,0.6202972358534631
0.1272941,0.063140504,,
0.09392395,0.09420211,,
0.022733927,0.08122218,,
0.09840046,0.080204725,,
0.118453085,0.09165662,,
0.17931753,0.023895219,,
0.08423244,0.09457734,,
0.05644826,0.17817429,,
0.15946402,0.17333247,,
0.06031225,0.06622626,,
0.14002284,0.12930134,,
0.06359756,0.13420002,,
0.112766206,0.12983093,,
0.12064787,0.17191741,,
0.06448287,0.19578959,,
0.11232261,0.055768967,,
0.12062242,0.07812138,,
0.11100456,0.13235223,,
0.080867015,0.12837149,,
0.11640021,0.09484725,,
0.077658854,0.12595369,,
0.05083841,0.103924476,,
0.052279852,0.1644581,,
0.06349316,0.1753815,,
0.056460273,0.08670101,,
0.10588672,0.06479203,,
0.11773817,0.09894763,,
0.09230236,0.12058097,,
0.09347029,0.020936996,,
0.033858497,0.06792159,,
0.055276368,0.10806605,,
0.035911597,0.079671375,,
0.07211761,0.093952894,,
0.06423944,0.105457455,,
0.14702238,0.1223372,,
0.112457246,0.111143015,,
0.07667801,0.1289333,,
0.0965604,0.10226159,,
0.13006741,0.21384118,,
0.065035,0.16164593,,
0.103876516,0.10165563,,
0.08711891,0.11635854,,
-7.32489e-05,0.113590285,,
0.13920942,0.11186409,,
0.06389559,0.09054225,,
0.04269146,0.10518612,,
0.13856581,0.046014607,,
0.047801465,0.057167336,,
0.113334954,0.13327087,,
0.05548413,0.15742508,,
0.07237291,0.15465789,,
0.07157154,0.099396095,,
0.1264265,0.10871099,,
0.03243406,0.10388218,,
0.097520955,0.17191915,,
0.112001635,0.11875575,,
0.106579736,0.15345053,,
0.08010604,0.1533263,,
0.059445873,0.115313925,,
0.13474187,0.074580096,,
0.056299403,0.07839432,,
0.107651144,0.08685464,,
0.10661965,0.12134099,,
0.054903004,0.11575851,,
0.09935211,0.13480918,,
0.107694365,0.13973579,,
0.12574992,0.10690196,,
0.11551232,0.16936947,,
0.06339158,0.09822084,,
0.055331454,0.0994491,,
0.06378348,0.08270622,,
0.079770654,0.10863646,,
0.10274714,0.14398196,,
0.09228605,0.15039004,,
0.060749248,0.06397538,,
0.10119565,0.23330757,,
0.09174441,0.14253056,,
0.061946075,0.096001565,,
0.10504708,0.18474047,,
0.06570599,0.14758201,,
0.05500034,0.14185706,,
0.08196746,0.13591152,,
0.13783833,0.09774858,,
0.06931211,0.07532965,,
0.09685166,0.10245483,,
0.049823586,0.105659686,,
0.10406741,0.09649517,,
0.07444929,0.10594551,,
0.1761497,0.21719022,,
0.08922463,0.19738519,,
0.099692,0.16192615,,
0.118949175,0.027472444,,
0.052490745,0.13201918,,
0.14303192,0.106612444,,
0.063813,0.11658075,,
0.07530567,0.111068726,,
0.08521171,0.09553541,,
0.097950146,0.10111327,,
0.023682553,0.10326743,,
0.057648726,0.0845643,,
0.12291663,0.113849565,,
0.08816068,0.10101192,,
0.053697996,0.13666414,,
0.066345304,0.1458859,,
0.034514688,0.12462799,,
0.082540475,0.08594913,,
0.071716495,0.12999018,,
0.08881743,0.033741623,,
0.1318613,0.12819177,,
0.063560046,0.09387594,,
0.11021395,0.06346439,,
0.07755244,0.08304937,,
0.11214438,0.062271282,,
0.06838433,0.2085076,,
0.07069605,0.15825817,,
0.09929078,0.13269353,,
0.038458046,0.10194766,,
0.11214438,0.062271282,,
0.10766257,0.11747582,,
0.13163972,0.10058164,,
0.06413017,0.122392,,
0.09233239,0.14963555,,
0.02340892,0.10817617,,
0.0729534,0.0142930085,,
0.10065392,0.08987502,,
0.07597071,0.09348032,,
0.1795901,0.07871121,,
0.08463134,0.11134084,,
0.03702258,0.040698078,,
0.113749444,0.10413471,,
0.07842945,0.15470764,,
0.13201614,0.008806436,,
0.118178114,0.1311501,,
0.034354642,0.076119505,,
0.10252002,0.13146912,,
0.091478206,0.14045776,,
0.08868031,0.13390674,,
0.07703568,0.14405002,,
0.082144246,0.13239972,,
0.088233724,0.12560849,,
0.07105361,0.061395045,,
0.08114652,0.07753323,,
0.05220493,0.05250688,,
0.12271801,0.119597785,,
0.02685038,0.11769228,,
0.13188642,0.1592751,,
0.09957187,0.1341585,,
0.070794925,0.12860149,,
0.11878072,0.11570364,,
-0.00042763576,0.14452432,,
0.11666943,0.12105671,,
0.107832514,0.14985785,,
0.13683167,0.10317194,,
0.10775415,0.0447736,,
0.07925545,0.04282587,,
0.01533832,0.054992143,,
0.10603472,0.10643401,,
0.10773041,0.098027356,,
0.022617739,0.15610792,,
0.079121776,0.15064457,,
0.039807737,0.10045178,,
0.09320822,0.06695911,,
0.07743563,0.048551887,,
0.06318199,0.029455371,,
0.06293569,0.1470324,,
0.06699504,0.077625886,,
0.023213021,0.13751669,,
0.105081886,0.10250096,,
0.08253583,-0.0006129935,,
0.09572874,0.114867784,,
0.039020255,0.071730204,,
0.01914395,0.09007228,,
0.09607127,0.13356988,,
0.010125987,0.05028249,,
0.15927267,0.15104677,,
0.08993225,0.15045165,,
0.075456694,0.13784736,,
0.06265944,0.10617025,,
0.027307015,0.12591955,,
0.08196746,0.13591152,,
0.11314212,0.14958698,,
0.0065017566,0.1262852,,
0.07131393,0.10049637,,
0.05639218,0.16141865,,
0.09935211,0.13480918,,
0.18835899,0.03402628,,
0.08550502,0.17122367,,
0.1440475,0.10909504,,
0.096501365,0.12361743,,
0.050146706,0.11620286,,
0.018500805,0.03484663,,
0.1256816,0.13204123,,
0.12975612,0.09791808,,
0.09347029,0.020936996,,
0.07271168,0.12542652,,
0.063683055,0.028894689,,
0.13573787,0.0783209,,
0.11873494,0.14451648,,
0.12639016,0.14724508,,
0.1083168,0.24463086,,
0.08253583,-0.0006129935,,
0.08653745,0.104477465,,
0.096828036,0.14336923,,
0.055122867,0.11817497,,
0.054507732,0.063630864,,
0.11440967,0.102098525,,
0.033608172,0.14771262,,
0.124225326,0.118593484,,
0.06908021,0.123594165,,
0.035696123,0.04326348,,
0.08218993,0.18077397,,
0.122094475,0.09212857,,
0.07856473,0.16371657,,
0.05596064,0.1916747,,
0.063813,0.11658075,,
0.0776922,0.1050725,,
0.106441855,0.100875385,,
0.10664311,0.04669636,,
0.09643761,0.18497792,,
0.06353991,0.06745604,,
0.03394881,0.0732071,,
0.053600147,0.11974825,,
0.06744458,0.1251535,,
0.049331572,0.108721256,,
0.1357886,0.1176925,,
0.03479959,0.0643043,,
0.07584196,0.13616194,,
0.091087304,0.17216311,,
0.12372529,0.16807407,,
0.0561858,0.16576412,,
0.06920301,0.116597295,,
0.076895565,0.10663118,,
0.13201614,0.008806436,,
0.082291566,0.102574065,,
0.10223387,0.09329824,,
0.10905138,0.12501447,,
0.017225929,0.1098904,,
0.049289174,0.13510391,,
0.02167634,0.12309721,,
0.11706671,0.17930655,,
0.09918228,0.12181821,,
0.11626449,0.09470868,,
0.09334001,0.12324115,,
0.083533354,0.14809738,,
0.08534828,0.12687524,,
0.008868646,0.057208806,,
0.10282311,0.079991624,,
0.15294926,0.24668233,,
-0.00048048646,0.11981256,,
0.08534551,0.14519764,,
0.06131462,0.18066035,,
0.07393682,0.12777117,,
0.076762766,0.15007582,,
0.075438395,0.16042031,,
0.08894021,0.13292475,,
0.04604541,0.0727925,,
0.09944122,0.14416891,,
0.049439926,0.09779193,,
0.118023045,0.14703462,,
0.10249383,0.16123794,,
0.090168074,0.10503648,,
0.14706823,0.048294142,,
0.106978044,0.12759383,,
0.18352962,0.2028052,,
0.15736046,0.11824852,,
0.057566795,0.14588466,,
0.12129605,0.028685309,,
0.12278625,0.107860655,,
0.10276938,0.09675966,,
0.1284301,0.059105653,,
0.018404417,0.099348545,,
0.11908689,0.10119944,,
0.06577911,0.13822177,,
0.09272078,0.15282796,,
0.07705337,0.068171576,,
0.04217084,0.1436947,,
0.045029312,0.09621802,,
0.08082886,0.19059639,,
0.06389559,0.09054225,,
0.10251042,0.1554521,,
0.08565037,0.1095069,,
0.09743724,0.06800301,,
0.0854197,0.10858757,,
0.08534828,0.12687524,,
0.09310469,0.16173379,,
0.14689997,0.1104871,,
0.17547089,0.040957298,,
0.10261643,0.14259672,,
0.035005633,0.011453084,,
0.06519553,0.08040245,,
0.09284134,0.15334783,,
0.12464235,0.17374848,,
0.08705226,0.09279552,,
0.07619814,0.124910556,,
0.0046706498,0.0094449585,,
0.106978044,0.12759383,,
0.13963056,0.16443527,,
0.13101825,0.07850756,,
0.07990582,0.15339883,,
0.07341042,0.11574596,,
0.08881743,0.033741623,,
0.103173465,0.128356,,
0.08281016,0.08070293,,
0.09894573,0.1203744,,
0.12119799,0.07358432,,
0.076422185,0.11776057,,
0.12818149,0.10274215,,
0.11573477,0.15785368,,
0.07306525,0.10137003,,
0.11796467,0.1354489,,
0.06672849,0.09161441,,
0.11379761,0.059589975,,
0.0529752,0.12748262,,
0.069160946,0.15526323,,
0.08759861,0.18599692,,
0.11864385,0.12577699,,
0.013938434,0.14570238,,
0.07081449,0.11632623,,
0.15572548,0.2548989,,
0.1353646,0.0522592,,
0.1260739,0.061698437,,
0.06020853,0.088859394,,
0.14817083,0.05854705,,
0.06683972,0.12678148,,
0.11590206,0.1472161,,
0.110928655,0.08769855,,
0.102822416,0.13515052,,
0.07580429,0.18439792,,
0.11964138,0.0045796623,,
0.009161927,0.13673985,,
0.06258425,0.12496268,,
-0.00069500506,0.06603729,,
0.108806685,0.1149955,,
0.07841979,0.056422785,,
0.07927452,0.097133316,,
0.08582252,0.09344392,,
0.104020864,0.08553105,,
0.076870695,0.13445127,,
0.093496665,0.08583795,,
0.08903563,0.08725983,,
0.16720083,0.13677016,,
0.06990107,0.14818646,,
0.102727875,0.09222719,,
0.105473936,0.13096969,,
0.11573477,0.15785368,,
0.043291837,0.14919867,,
0.11938729,0.11345642,,
0.09957462,0.1501551,,
0.05705632,0.110286534,,
0.10696669,0.010221018,,
0.09919803,0.08882418,,
0.10911614,0.09790908,,
0.08082758,0.16882631,,
0.116372675,0.17259993,,
0.052490745,0.13201918,,
0.07964431,0.089081645,,
0.15729228,0.08423353,,
0.06804345,0.16519973,,
0.08758879,0.10935275,,
0.14541364,0.04459769,,
0.054507732,0.063630864,,
0.089970514,0.1172219,,
0.0628362,0.098072216,,
0.09173511,0.13396484,,
0.0561858,0.16576412,,
0.10956615,0.0980086,,
0.06772478,0.04460399,,
0.052640956,0.18227737,,
0.12649268,0.114449345,,
0.0379821,0.08133744,,
0.07467419,0.14717962,,
0.078439035,0.18030635,,
0.13002488,0.07906421,,
0.008389961,0.14029245,,
0.092719115,0.16253506,,
0.083650276,0.097013086,,
0.103894055,0.10448584,,
0.05548413,0.15742508,,
0.013751421,0.14381012,,
0.028421482,0.08041935,,
0.05516105,0.079223,,
0.10466139,0.10950335,,
0.11184727,0.06303518,,
0.17542547,0.12079011,,
0.097375676,0.13183917,,
0.06813047,0.10753307,,
0.14567782,0.09435906,,
0.04739498,0.0137825785,,
0.102037065,0.063079655,,
0.12712176,0.12796251,,
0.056187842,0.107322864,,
0.06459469,0.07460594,,
0.0957894,0.093312204,,
0.098905355,0.11505075,,
0.09957462,0.1501551,,
0.005085908,0.01800403,,
0.04920468,0.15334548,,
0.115041606,0.052294016,,
0.11066275,0.12096012,,
0.071951024,0.11545023,,
0.13471147,0.105960675,,
0.0878444,0.06590617,,
0.056853637,0.10560474,,
0.08370964,0.10276023,,
-7.036999e-05,0.056927577,,
0.080340624,0.20831753,,
0.030119263,0.11103163,,
0.06031225,0.06622626,,
0.14892134,0.13983089,,
0.032150712,0.1319735,,
0.10019378,0.106430925,,
0.09418313,0.12962496,,
0.09825151,0.049968965,,
0.11250288,0.17606734,,
0.14057258,0.18164362,,
0.06844197,0.16248925,,
0.083760194,0.17742786,,
0.14083502,0.035914913,,
0.19198847,0.20167312,,
0.0149005465,0.13459367,,
0.13414997,0.12230259,,
0.08640352,0.02720964,,
0.1318613,0.12819177,,
0.10034521,0.09801039,,
0.036936857,0.09223009,,
0.10032417,0.10792398,,
0.087351024,0.11892697,,
0.06265761,0.16794741,,
0.14588629,0.07949337,,
0.09622522,0.12889718,,
0.0476558,0.06809419,,
0.08640352,0.02720964,,
0.052345064,0.103354275,,
0.096777,0.15085016,,
0.078012645,0.14599146,,
0.06702921,0.16142936,,
0.05543215,0.18081523,,
0.045698874,0.07614483,,
0.13372472,0.0921198,,
0.038432263,-0.00024268655,,
0.056565855,0.06427577,,
0.09696776,0.11639275,,
0.08168809,0.14348938,,
0.084576294,0.10818309,,
0.04569544,0.08923584,,
0.11376862,0.113649786,,
0.051848806,0.16741838,,
0.14892134,0.13983089,,
0.070434466,0.12091084,,
0.07338025,0.090159036,,
0.110731095,0.09978546,,
0.050551,0.041153226,,
0.022402674,0.11093671,,
0.055009153,0.07201353,,
0.101527005,0.10136722,,
0.0843656,0.091043904,,
0.09574116,0.062555045,,
0.096606836,0.05109679,,
0.12651226,0.06043312,,
0.11092309,0.10128092,,
0.04219019,0.08888465,,
0.077482134,0.120911255,,
0.1043424,0.069280624,,
0.093098044,0.11456506,,
0.14588629,0.07949337,,
0.10977717,0.12850988,,
0.07720243,0.16263264,,
0.005805932,0.083790965,,
0.054343663,0.14885771,,
0.062202044,0.12846327,,
0.10016905,0.04421147,,
0.090357326,0.12842168,,
0.106446065,0.09664911,,
0.11437589,0.10277813,,
0.12422875,0.13164786,,
0.057470925,0.12897052,,
0.059807785,0.07774157,,
0.10809916,0.07757248,,
0.062558345,0.029635757,,
0.054933816,0.15105419,,
0.115935095,0.11029348,,
0.075533584,0.11558603,,
0.12286913,0.031072985,,
0.07647191,0.04550262,,
0.05307539,0.12632507,,
0.14877689,0.18271516,,
0.077144444,0.15279342,,
0.08931056,0.08525658,,
0.11554464,0.12170359,,
0.12723556,0.08633118,,
0.026455346,0.11506027,,
0.08950848,0.1146762,,
0.043616746,0.16957968,,
0.11130751,0.13186291,,
0.10793519,0.10396895,,
0.122846015,0.13593292,,
0.0628362,0.098072216,,
0.07634394,0.120425776,,
0.10665779,0.12833421,,
0.1047242,0.09572479,,
0.22545108,0.16850974,,
0.04217084,0.1436947,,
0.06338732,0.086999275,,
0.123959295,0.072387725,,
0.05531477,0.13052067,,
0.016682975,0.10204007,,
0.09308585,0.085430056,,
0.075150385,0.14125025,,
0.069767386,0.17184608,,
0.1508978,0.10560377,,
0.031956565,0.03247819,,
0.11787504,0.08033666,,
0.080027275,0.102605045,,
0.14115813,0.07539232,,
0.097950146,0.10111327,,
0.062202044,0.12846327,,
0.07683417,0.0844781,,
0.07200995,0.12016994,,
0.1049678,0.16170296,,
0.12435668,0.10199334,,
0.014117137,0.053448148,,
0.1365253,0.13697606,,
0.08581883,0.17838065,,
0.13856581,0.046014607,,
0.046160623,0.049322955,,
0.03456693,0.0908939,,
0.08592922,0.083768204,,
0.09931593,0.10508168,,
0.096215904,0.10269811,,
0.09569823,0.084817395,,
0.07135628,0.09824232,,
0.096501365,0.12361743,,
0.048823398,0.16840436,,
0.04773762,0.0726424,,
0.11040625,0.14263602,,
0.11573477,0.15785368,,
0.08193165,0.13240348,,
0.050568253,0.08176927,,
0.11727151,0.10964143,,
0.092630655,0.07054002,,
0.05568917,0.13801087,,
0.07918967,0.15039754,,
0.105934896,0.10891289,,
-7.036999e-05,0.056927577,,
0.09159013,0.16615008,,
0.03068994,0.059494298,,
0.08334713,0.080401406,,
0.09149684,0.10699603,,
0.09023487,0.122723565,,
0.06416844,0.09841714,,
0.109101854,0.0947258,,
0.12280024,0.0987463,,
0.1106997,0.13251042,,
0.15900636,0.21156012,,
0.07069605,0.15825817,,
0.095432445,0.14611346,,
0.08344413,0.10494015,,
0.09103776,0.07368679,,
0.11174689,0.046986327,,
0.06954171,0.13720256,,
0.013751421,0.14381012,,
0.1508891,0.23226734,,
0.09350287,0.12299792,,
0.09391501,0.15774399,,
0.074600235,0.11727047,,
0.0742515,0.120209925,,
0.10013784,0.10923414,,
0.049809773,0.12707107,,
0.024213128,0.14338861,,
0.11590179,0.095896125,,
0.03277339,0.07011808,,
0.12830731,0.116550095,,
0.12426468,0.077163234,,
0.026455346,0.11506027,,
0.12485326,0.08255093,,
0.13274354,0.10029257,,
0.112463616,0.14409938,,
0.13533786,0.11198834,,
0.12925565,0.1653304,,
0.1357886,0.1176925,,
0.12564245,0.12176433,,
0.080601186,0.15244904,,
0.094231606,0.046640158,,
0.031131499,0.10970969,,
0.08855384,0.055679776,,
0.098201096,0.10763526,,
0.026383247,0.02911973,,
0.08215583,0.073210075,,
